心拍数,左目のx座標,左目のy座標,右目のx座標,右目のy座標,nitizi
0,None,None,None,None,2025-07-19 15:11:25.333405
0,None,None,None,None,2025-07-19 15:11:26.452454
0,None,None,None,None,2025-07-19 15:11:27.397516
76.43,None,None,None,None,2025-07-19 15:11:28.348783
80.86,None,None,None,None,2025-07-19 15:11:29.297748
80.86,1,0,7,1,2025-07-19 15:11:30.280254
81.08,2,1,0,3,2025-07-19 15:11:31.263731
82.99,1,2,3,-2,2025-07-19 15:11:32.265704
80.97,None,None,None,None,2025-07-19 15:11:33.253871
80.86,1,1,-2,2,2025-07-19 15:11:34.276217
80.86,-1,-3,0,-1,2025-07-19 15:11:35.354972
80.86,-12,-1,-1,1,2025-07-19 15:11:36.393231
80.97,None,None,None,None,2025-07-19 15:11:37.380810
81.08,None,None,None,None,2025-07-19 15:11:38.371561
82.99,0,0,-2,1,2025-07-19 15:11:39.348099
80.86,None,None,None,None,2025-07-19 15:11:40.341230
80.97,-5,0,-8,0,2025-07-19 15:11:41.346929
80.97,None,None,None,None,2025-07-19 15:11:42.428868
83.1,0,1,-2,0,2025-07-19 15:11:43.427316
80.75,-1,1,-3,2,2025-07-19 15:11:44.444500
80.97,None,None,None,None,2025-07-19 15:11:45.492445
80.97,0,0,-3,1,2025-07-19 15:11:46.476681
80.75,0,2,-7,-1,2025-07-19 15:11:47.455877
80.97,None,None,None,None,2025-07-19 15:11:48.443004
80.86,None,None,None,None,2025-07-19 15:11:49.431872
81.08,None,None,None,None,2025-07-19 15:11:50.413289
82.99,None,None,None,None,2025-07-19 15:11:51.397099
80.97,0,1,-6,-1,2025-07-19 15:11:52.380169
80.75,-5,0,-8,0,2025-07-19 15:11:53.359922
81.08,1,1,1,-1,2025-07-19 15:11:54.344428
83.1,None,None,None,None,2025-07-19 15:11:55.324473
80.86,None,None,None,None,2025-07-19 15:11:56.308819
80.97,0,0,-3,0,2025-07-19 15:11:57.292785
83.1,1,0,2,2,2025-07-19 15:11:58.328276
80.86,None,None,None,None,2025-07-19 15:11:59.380988
80.97,None,None,None,None,2025-07-19 15:12:00.373088
80.97,-4,-2,6,1,2025-07-19 15:12:01.360710
82.99,-2,-1,0,1,2025-07-19 15:12:02.341399
80.97,None,None,None,None,2025-07-19 15:12:03.336966
81.08,None,None,None,None,2025-07-19 15:12:04.353913
82.99,None,None,None,None,2025-07-19 15:12:05.402331
80.86,None,None,None,None,2025-07-19 15:12:06.385605
81.08,None,None,None,None,2025-07-19 15:12:07.376379
82.99,-6,-1,-2,0,2025-07-19 15:12:08.364826
80.97,None,None,None,None,2025-07-19 15:12:09.346393
80.97,None,None,None,None,2025-07-19 15:12:10.366023
82.99,None,None,None,None,2025-07-19 15:12:11.365531
80.97,2,-2,3,1,2025-07-19 15:12:12.311216
81.08,-1,-1,2,-3,2025-07-19 15:12:13.260766
82.99,7,0,0,0,2025-07-19 15:12:14.293594
80.86,None,None,None,None,2025-07-19 15:12:15.337360
81.08,1,0,-3,-2,2025-07-19 15:12:16.327072
82.99,10,-1,3,-2,2025-07-19 15:12:17.325371
80.97,-1,0,1,2,2025-07-19 15:12:18.312823
80.75,None,None,None,None,2025-07-19 15:12:19.328641
80.97,None,None,None,None,2025-07-19 15:12:20.554936
81.08,3,1,0,0,2025-07-19 15:12:21.633166
82.99,-7,-1,-4,0,2025-07-19 15:12:22.690479
80.86,None,None,None,None,2025-07-19 15:12:23.680500
80.97,-9,-2,-3,-2,2025-07-19 15:12:24.661620
80.97,None,None,None,None,2025-07-19 15:12:25.647303
83.1,-8,1,-2,0,2025-07-19 15:12:26.630552
80.75,6,1,-3,2,2025-07-19 15:12:27.621414
