心拍数,左目のx座標,左目のy座標,右目のx座標,右目のy座標,nitizi
0,None,None,None,None,2025-07-21 00:35:11.151578
0,None,None,None,None,2025-07-21 00:35:12.077274
0,-6,-3,-7,-1,2025-07-21 00:35:12.966907
76.43,None,None,None,None,2025-07-21 00:35:13.854484
81.08,-5,-3,-4,0,2025-07-21 00:35:14.744501
82.99,None,None,None,None,2025-07-21 00:35:15.628917
80.86,None,None,None,None,2025-07-21 00:35:16.550622
81.08,-3,0,2,1,2025-07-21 00:35:17.478312
82.99,-4,1,-10,-1,2025-07-21 00:35:18.399915
80.97,-4,-1,-3,-1,2025-07-21 00:35:19.334229
80.97,0,-1,0,-2,2025-07-21 00:35:20.262773
82.99,None,None,None,None,2025-07-21 00:35:21.179031
80.97,-7,-2,-13,-2,2025-07-21 00:35:22.114202
80.86,2,0,8,-1,2025-07-21 00:35:23.038183
80.97,-1,0,-1,1,2025-07-21 00:35:23.962723
82.99,-4,2,-11,-2,2025-07-21 00:35:24.908022
80.97,1,-1,-4,2,2025-07-21 00:35:25.862689
81.08,-1,1,0,-2,2025-07-21 00:35:26.760359
82.99,1,-1,-2,1,2025-07-21 00:35:27.682988
80.86,None,None,None,None,2025-07-21 00:35:28.615247
81.08,None,None,None,None,2025-07-21 00:35:29.538938
82.99,2,0,5,-1,2025-07-21 00:35:30.462587
80.97,None,None,None,None,2025-07-21 00:35:31.382780
80.86,-9,1,-4,1,2025-07-21 00:35:32.277603
80.86,-3,0,2,2,2025-07-21 00:35:33.198761
80.97,5,-1,-6,-1,2025-07-21 00:35:34.116213
80.97,None,None,None,None,2025-07-21 00:35:35.050370
82.99,None,None,None,None,2025-07-21 00:35:35.940075
80.97,-2,-2,0,0,2025-07-21 00:35:36.840195
80.86,None,None,None,None,2025-07-21 00:35:37.736911
81.08,None,None,None,None,2025-07-21 00:35:38.649407
82.99,0,-1,6,-5,2025-07-21 00:35:39.540852
80.97,None,None,None,None,2025-07-21 00:35:40.428972
80.75,-2,-4,-15,-4,2025-07-21 00:35:41.344880
81.08,-3,-4,-16,-2,2025-07-21 00:35:42.249146
83.1,9,1,2,1,2025-07-21 00:35:43.141121
80.86,1,2,-11,-3,2025-07-21 00:35:44.032987
80.86,0,0,-12,0,2025-07-21 00:35:44.908903
81.08,-4,3,-6,2,2025-07-21 00:35:45.801180
82.99,None,None,None,None,2025-07-21 00:35:46.692687
80.97,-5,3,-4,1,2025-07-21 00:35:47.582921
80.86,11,-2,-7,0,2025-07-21 00:35:48.482267
81.08,-3,0,-11,0,2025-07-21 00:35:49.371081
82.99,-2,2,-2,0,2025-07-21 00:35:50.261844
80.97,-2,2,-2,0,2025-07-21 00:35:51.122062
80.75,None,None,None,None,2025-07-21 00:35:52.006114
80.97,0,-2,5,0,2025-07-21 00:35:52.900799
80.97,-2,-1,-2,1,2025-07-21 00:35:53.789984
83.1,None,None,None,None,2025-07-21 00:35:54.672189
80.86,None,None,None,None,2025-07-21 00:35:55.557678
80.97,None,None,None,None,2025-07-21 00:35:56.449478
80.75,None,None,None,None,2025-07-21 00:35:57.339561
80.97,None,None,None,None,2025-07-21 00:35:58.238508
80.97,None,None,None,None,2025-07-21 00:35:59.146354
80.75,None,None,None,None,2025-07-21 00:36:00.035045
80.97,None,None,None,None,2025-07-21 00:36:00.882090
80.86,None,None,None,None,2025-07-21 00:36:01.781552
80.97,5,1,-4,1,2025-07-21 00:36:02.681482
81.08,None,None,None,None,2025-07-21 00:36:03.573628
82.99,None,None,None,None,2025-07-21 00:36:04.432684
80.75,-2,-4,-2,-3,2025-07-21 00:36:05.358055
80.97,4,3,2,2,2025-07-21 00:36:06.249523
80.97,-3,0,-7,0,2025-07-21 00:36:07.137312
80.86,-3,0,-7,0,2025-07-21 00:36:08.080889
80.86,-4,0,-1,-1,2025-07-21 00:36:09.009141
81.08,-1,0,-5,2,2025-07-21 00:36:09.931158
82.99,None,None,None,None,2025-07-21 00:36:10.856960
80.86,None,None,None,None,2025-07-21 00:36:11.780082
80.97,None,None,None,None,2025-07-21 00:36:12.707539
80.86,-6,2,-5,-1,2025-07-21 00:36:13.640152
80.86,-5,0,-2,2,2025-07-21 00:36:14.564270
