心拍数,左目のx座標,左目のy座標,右目のx座標,右目のy座標,nitizi
None,None,None,None,None,2025-07-12 10:48:15.043584
76.63,6,-1,-5,0,2025-07-12 10:48:16.152667
81.08,4,0,-4,0,2025-07-12 10:48:17.197116
80.97,None,None,None,None,2025-07-12 10:48:18.250955
81.3,2,0,-3,1,2025-07-12 10:48:19.331940
81.08,-3,-1,-5,1,2025-07-12 10:48:20.380583
80.97,-1,-1,3,1,2025-07-12 10:48:21.428148
81.19,5,0,0,1,2025-07-12 10:48:22.515541
81.08,0,2,4,1,2025-07-12 10:48:23.560254
80.97,None,None,None,None,2025-07-12 10:48:24.603771
81.19,0,0,2,0,2025-07-12 10:48:25.672034
81.08,None,None,None,None,2025-07-12 10:48:26.722496
80.97,-1,0,-4,0,2025-07-12 10:48:27.769219
81.3,-4,-1,0,0,2025-07-12 10:48:28.814937
81.08,0,0,0,0,2025-07-12 10:48:29.893872
80.97,-3,-1,-2,0,2025-07-12 10:48:30.937056
81.19,None,None,None,None,2025-07-12 10:48:31.971813
81.08,None,None,None,None,2025-07-12 10:48:33.047712
80.97,0,-1,0,0,2025-07-12 10:48:34.095642
81.19,-4,-2,0,0,2025-07-12 10:48:35.143879
81.08,2,2,-1,0,2025-07-12 10:48:36.192241
80.97,-4,-1,-2,0,2025-07-12 10:48:37.271447
81.08,None,None,None,None,2025-07-12 10:48:38.404194
81.19,-2,-1,-4,1,2025-07-12 10:48:39.453591
80.97,2,0,0,0,2025-07-12 10:48:40.508391
81.08,None,None,None,None,2025-07-12 10:48:41.583793
81.3,5,0,-2,1,2025-07-12 10:48:42.630695
80.97,-4,-2,1,0,2025-07-12 10:48:43.675222
81.08,-6,-1,1,0,2025-07-12 10:48:44.744238
81.19,-2,-1,-4,0,2025-07-12 10:48:45.793438
80.97,None,None,None,None,2025-07-12 10:48:46.843857
81.08,None,None,None,None,2025-07-12 10:48:47.926010
81.19,4,0,-2,1,2025-07-12 10:48:49.031585
80.97,3,0,-2,1,2025-07-12 10:48:50.075671
81.08,-1,-1,0,1,2025-07-12 10:48:51.128842
81.3,2,1,-7,1,2025-07-12 10:48:52.176890
80.97,None,None,None,None,2025-07-12 10:48:53.225181
81.08,-3,-1,-1,0,2025-07-12 10:48:54.279946
81.08,None,None,None,None,2025-07-12 10:48:55.332402
81.08,-5,-2,-1,0,2025-07-12 10:48:56.384633
81.08,5,0,-3,1,2025-07-12 10:48:57.472971
81.08,5,0,3,-1,2025-07-12 10:48:58.524471
81.08,-1,0,5,0,2025-07-12 10:48:59.641642
81.08,5,0,5,0,2025-07-12 10:49:00.763458
