心拍数,左目のx座標,左目のy座標,右目のx座標,右目のy座標,nitizi
None,None,None,None,None,2025-07-12 10:29:39.433033
76.63,0,0,-4,-1,2025-07-12 10:29:40.550615
81.08,3,0,-6,0,2025-07-12 10:29:41.602108
81.08,3,1,-5,-1,2025-07-12 10:29:42.668485
81.19,None,None,None,None,2025-07-12 10:29:43.738958
80.97,-4,2,-3,0,2025-07-12 10:29:44.783135
81.08,1,1,-5,1,2025-07-12 10:29:45.834152
81.08,9,1,0,1,2025-07-12 10:29:46.880940
81.19,-2,-1,0,0,2025-07-12 10:29:47.927080
80.97,9,1,-6,1,2025-07-12 10:29:48.970201
81.08,9,0,-7,0,2025-07-12 10:29:50.023853
81.19,3,0,0,0,2025-07-12 10:29:51.102684
80.97,6,0,4,0,2025-07-12 10:29:52.213682
81.19,-3,0,0,0,2025-07-12 10:29:53.274805
81.08,-4,1,11,1,2025-07-12 10:29:54.331520
80.97,None,None,None,None,2025-07-12 10:29:55.414587
81.3,None,None,None,None,2025-07-12 10:29:56.457141
80.97,None,None,None,None,2025-07-12 10:29:57.501883
81.08,-5,-2,8,0,2025-07-12 10:29:58.584198
81.19,0,0,7,0,2025-07-12 10:29:59.688682
80.97,0,0,0,0,2025-07-12 10:30:00.740021
81.08,0,0,0,0,2025-07-12 10:30:01.787969
81.19,0,0,0,0,2025-07-12 10:30:02.869535
81.08,0,0,0,0,2025-07-12 10:30:03.886968
81.08,0,0,0,0,2025-07-12 10:30:04.933754
81.08,None,None,None,None,2025-07-12 10:30:05.977770
81.19,0,0,-1,0,2025-07-12 10:30:07.042772
80.97,0,0,-1,0,2025-07-12 10:30:08.087537
80.97,None,None,None,None,2025-07-12 10:30:09.137174
81.19,0,0,-2,-1,2025-07-12 10:30:10.214682
80.97,None,None,None,None,2025-07-12 10:30:11.265597
81.19,0,0,-1,0,2025-07-12 10:30:12.324014
81.08,0,0,3,0,2025-07-12 10:30:13.402463
80.97,0,0,-1,0,2025-07-12 10:30:14.444576
81.19,-1,0,-6,0,2025-07-12 10:30:15.483241
81.19,-6,-2,5,0,2025-07-12 10:30:16.533017
81.08,4,0,-8,-1,2025-07-12 10:30:17.646120
81.08,4,0,-8,-1,2025-07-12 10:30:18.755432
80.97,None,None,None,None,2025-07-12 10:30:19.797617
81.08,1,-1,0,0,2025-07-12 10:30:20.842063
81.19,1,-1,1,0,2025-07-12 10:30:21.929845
80.97,-2,-1,2,0,2025-07-12 10:30:22.974397
81.19,None,None,None,None,2025-07-12 10:30:24.031358
80.97,-7,-2,-5,-1,2025-07-12 10:30:25.192918
81.19,None,None,None,None,2025-07-12 10:30:26.239322
81.08,None,None,None,None,2025-07-12 10:30:27.292900
81.19,None,None,None,None,2025-07-12 10:30:28.381861
80.97,None,None,None,None,2025-07-12 10:30:29.421990
83.33,None,None,None,None,2025-07-12 10:30:30.465507
None,None,None,None,None,2025-07-12 10:30:31.511219
41.1,1,-1,-6,-1,2025-07-12 10:30:32.591933
None,1,-1,-6,-1,2025-07-12 10:30:33.643285
None,0,0,2,-1,2025-07-12 10:30:34.694652
None,None,None,None,None,2025-07-12 10:30:35.779636
None,0,0,-6,-1,2025-07-12 10:30:36.830693
81.08,0,0,-1,0,2025-07-12 10:30:37.876006
81.3,None,None,None,None,2025-07-12 10:30:38.934713
None,None,None,None,None,2025-07-12 10:30:40.022677
None,1,0,-3,-1,2025-07-12 10:30:41.135427
None,4,0,-7,0,2025-07-12 10:30:42.188700
None,None,None,None,None,2025-07-12 10:30:43.348173
None,2,2,2,1,2025-07-12 10:30:44.390322
None,1,2,-1,0,2025-07-12 10:30:45.444174
81.08,1,0,-8,0,2025-07-12 10:30:46.499443
None,1,1,-4,0,2025-07-12 10:30:47.551672
None,None,None,None,None,2025-07-12 10:30:48.602558
None,3,0,-3,-1,2025-07-12 10:30:49.648380
None,None,None,None,None,2025-07-12 10:30:50.697137
None,8,1,-1,0,2025-07-12 10:30:51.742489
None,0,0,5,-1,2025-07-12 10:30:52.819731
None,-1,-1,0,0,2025-07-12 10:30:53.928480
None,0,0,0,0,2025-07-12 10:30:54.978800
None,None,None,None,None,2025-07-12 10:30:56.039693
None,None,None,None,None,2025-07-12 10:30:57.075796
None,None,None,None,None,2025-07-12 10:30:58.136666
None,-4,0,-8,0,2025-07-12 10:30:59.191602
None,None,None,None,None,2025-07-12 10:31:00.238885
None,None,None,None,None,2025-07-12 10:31:01.285706
None,None,None,None,None,2025-07-12 10:31:02.368880
None,-5,-1,5,-1,2025-07-12 10:31:03.472870
None,-5,-1,-4,-1,2025-07-12 10:31:04.532143
None,-10,0,-5,1,2025-07-12 10:31:05.615143
None,None,None,None,None,2025-07-12 10:31:06.669706
None,0,0,-1,-1,2025-07-12 10:31:07.711584
None,0,0,-5,-1,2025-07-12 10:31:08.787131
None,None,None,None,None,2025-07-12 10:31:09.844059
None,-5,-1,3,0,2025-07-12 10:31:10.895034
