心拍数,左目のx座標,左目のy座標,右目のx座標,右目のy座標,nitizi
0,None,None,None,None,2025-07-20 23:59:27.978068
0,-1,1,1,-1,2025-07-20 23:59:28.916788
0,-3,1,-11,-1,2025-07-20 23:59:29.867104
76.53,-4,0,-3,0,2025-07-20 23:59:30.794287
82.99,3,-1,-4,0,2025-07-20 23:59:31.712498
81.08,0,-1,-9,-1,2025-07-20 23:59:32.645299
83.1,0,-1,-9,-1,2025-07-20 23:59:33.568985
81.08,5,-2,-4,-2,2025-07-20 23:59:34.498644
82.99,5,-2,-4,-2,2025-07-20 23:59:35.439786
80.97,5,-2,-4,-2,2025-07-20 23:59:36.366278
83.1,5,-2,-4,-2,2025-07-20 23:59:37.291296
82.99,5,-2,-4,-2,2025-07-20 23:59:38.219325
80.97,5,-2,-4,-2,2025-07-20 23:59:39.143398
81.08,3,2,-6,-2,2025-07-20 23:59:40.066133
82.99,None,None,None,None,2025-07-20 23:59:40.990131
80.97,None,None,None,None,2025-07-20 23:59:41.916201
83.1,None,None,None,None,2025-07-20 23:59:42.846211
81.08,None,None,None,None,2025-07-20 23:59:43.781081
82.99,None,None,None,None,2025-07-20 23:59:44.671497
81.08,None,None,None,None,2025-07-20 23:59:45.595231
82.99,None,None,None,None,2025-07-20 23:59:46.486867
80.97,None,None,None,None,2025-07-20 23:59:47.418221
83.1,None,None,None,None,2025-07-20 23:59:48.342587
80.97,0,-1,-6,1,2025-07-20 23:59:49.267367
83.1,None,None,None,None,2025-07-20 23:59:50.193494
80.86,None,None,None,None,2025-07-20 23:59:51.122063
81.08,None,None,None,None,2025-07-20 23:59:52.046406
83.1,None,None,None,None,2025-07-20 23:59:52.972659
80.86,None,None,None,None,2025-07-20 23:59:53.914325
83.1,None,None,None,None,2025-07-20 23:59:54.806762
81.08,-2,-1,1,1,2025-07-20 23:59:55.731709
82.99,-2,-1,1,1,2025-07-20 23:59:56.623730
81.08,None,None,None,None,2025-07-20 23:59:57.550347
82.99,None,None,None,None,2025-07-20 23:59:58.482643
80.86,8,-1,5,3,2025-07-20 23:59:59.407074
81.08,None,None,None,None,2025-07-21 00:00:00.326368
82.99,10,-1,-1,-2,2025-07-21 00:00:01.250762
80.97,0,0,-2,0,2025-07-21 00:00:02.172497
80.97,0,0,-2,0,2025-07-21 00:00:03.100367
82.99,-6,-1,-9,-2,2025-07-21 00:00:04.022102
81.08,-5,-1,-2,-1,2025-07-21 00:00:04.954557
82.99,None,None,None,None,2025-07-21 00:00:05.916633
80.97,None,None,None,None,2025-07-21 00:00:06.843165
80.97,None,None,None,None,2025-07-21 00:00:07.770300
82.99,1,2,0,1,2025-07-21 00:00:08.700562
81.08,None,None,None,None,2025-07-21 00:00:09.654285
82.99,None,None,None,None,2025-07-21 00:00:10.584645
81.08,-2,-4,-1,0,2025-07-21 00:00:11.510994
83.1,-2,-4,-1,0,2025-07-21 00:00:12.438555
80.97,None,None,None,None,2025-07-21 00:00:13.362333
83.1,None,None,None,None,2025-07-21 00:00:14.285330
80.86,-10,-3,-4,0,2025-07-21 00:00:15.212510
81.08,None,None,None,None,2025-07-21 00:00:16.141872
82.99,None,None,None,None,2025-07-21 00:00:17.069990
80.75,None,None,None,None,2025-07-21 00:00:18.001843
80.97,-2,-2,-2,1,2025-07-21 00:00:18.929908
81.08,0,0,-4,-1,2025-07-21 00:00:19.849253
82.99,0,0,-4,-1,2025-07-21 00:00:20.782147
80.86,0,0,-4,-1,2025-07-21 00:00:21.710716
80.97,0,0,-4,-1,2025-07-21 00:00:22.630376
81.08,-1,-3,-1,-1,2025-07-21 00:00:23.559321
82.99,-3,-1,-1,1,2025-07-21 00:00:24.524744
80.97,-3,-1,-1,1,2025-07-21 00:00:25.454849
82.99,-3,-1,-1,1,2025-07-21 00:00:26.391082
81.08,-3,2,-3,-1,2025-07-21 00:00:27.317337
83.1,-3,2,-3,-1,2025-07-21 00:00:28.281427
81.08,4,-3,13,3,2025-07-21 00:00:29.207783
82.99,4,-3,13,3,2025-07-21 00:00:30.197108
80.75,None,None,None,None,2025-07-21 00:00:31.114062
81.08,0,0,-3,0,2025-07-21 00:00:32.043386
83.1,None,None,None,None,2025-07-21 00:00:32.972743
81.08,None,None,None,None,2025-07-21 00:00:33.907148
82.99,5,1,-2,1,2025-07-21 00:00:34.832386
80.97,5,1,-2,1,2025-07-21 00:00:35.754936
80.97,5,1,-2,1,2025-07-21 00:00:36.677705
82.99,9,-1,0,1,2025-07-21 00:00:37.643167
0,9,-1,0,1,2025-07-21 00:00:38.533798
40.43,9,-1,0,1,2025-07-21 00:00:39.460468
0,None,None,None,None,2025-07-21 00:00:40.395058
40.49,None,None,None,None,2025-07-21 00:00:41.319573
80.86,-6,2,-2,0,2025-07-21 00:00:42.250639
80.86,1,0,4,1,2025-07-21 00:00:43.178058
80.97,-10,-3,-9,-2,2025-07-21 00:00:44.099910
0,-10,-3,-9,-2,2025-07-21 00:00:45.027641
0,-10,-3,-9,-2,2025-07-21 00:00:45.935615
0,-10,-3,-9,-2,2025-07-21 00:00:46.861196
0,None,None,None,None,2025-07-21 00:00:47.791653
0,8,-1,3,0,2025-07-21 00:00:48.711954
0,-3,-2,-8,-1,2025-07-21 00:00:49.643744
0,-1,-1,2,1,2025-07-21 00:00:50.563641
