心拍数,左目のx座標,左目のy座標,右目のx座標,右目のy座標,nitizi
None,None,None,None,None,2025-07-11 22:31:22.350634
76.63,None,None,None,None,2025-07-11 22:31:23.211168
78.84,None,None,None,None,2025-07-11 22:31:24.123703
81.19,2,-1,1,-1,2025-07-11 22:31:24.979404
81.19,2,0,2,-2,2025-07-11 22:31:25.863394
80.86,None,None,None,None,2025-07-11 22:31:26.745111
81.19,None,None,None,None,2025-07-11 22:31:27.640041
81.19,None,None,None,None,2025-07-11 22:31:28.519319
80.97,2,0,2,-2,2025-07-11 22:31:29.398632
81.08,1,0,2,0,2025-07-11 22:31:30.278046
81.19,None,None,None,None,2025-07-11 22:31:31.168714
80.97,4,0,4,-1,2025-07-11 22:31:32.024974
81.19,3,0,-3,-2,2025-07-11 22:31:32.903246
81.19,None,None,None,None,2025-07-11 22:31:33.815887
80.86,None,None,None,None,2025-07-11 22:31:34.699877
81.19,None,None,None,None,2025-07-11 22:31:35.579276
81.19,None,None,None,None,2025-07-11 22:31:36.427363
80.86,None,None,None,None,2025-07-11 22:31:37.314155
81.19,1,0,1,0,2025-07-11 22:31:38.171968
81.19,None,None,None,None,2025-07-11 22:31:39.026883
