心拍数,左目のx座標,左目のy座標,右目のx座標,右目のy座標,nitizi
0,None,None,None,None,2025-07-21 10:02:05.753746
0,None,None,None,None,2025-07-21 10:02:06.612500
0,None,None,None,None,2025-07-21 10:02:07.506516
76.43,None,None,None,None,2025-07-21 10:02:08.368678
80.86,None,None,None,None,2025-07-21 10:02:09.262330
80.86,1,0,-2,0,2025-07-21 10:02:10.123966
80.97,None,None,None,None,2025-07-21 10:02:10.981430
80.86,-4,-2,-14,0,2025-07-21 10:02:11.831891
80.86,0,0,-1,-2,2025-07-21 10:02:12.704424
80.97,None,None,None,None,2025-07-21 10:02:13.599111
80.86,None,None,None,None,2025-07-21 10:02:14.456546
80.86,None,None,None,None,2025-07-21 10:02:15.312894
80.97,None,None,None,None,2025-07-21 10:02:16.206308
80.86,6,-2,0,1,2025-07-21 10:02:17.064738
80.86,-1,-1,-2,2,2025-07-21 10:02:17.924247
80.86,-1,-1,-2,2,2025-07-21 10:02:18.784545
80.97,-1,-1,-2,2,2025-07-21 10:02:19.638439
80.86,-1,-1,-2,2,2025-07-21 10:02:20.496347
80.86,-1,1,-7,4,2025-07-21 10:02:21.395903
80.97,7,1,8,2,2025-07-21 10:02:22.253580
80.86,-2,2,2,0,2025-07-21 10:02:23.146516
80.86,0,-1,-5,-1,2025-07-21 10:02:24.004798
80.97,None,None,None,None,2025-07-21 10:02:24.861674
80.86,None,None,None,None,2025-07-21 10:02:25.762982
80.86,None,None,None,None,2025-07-21 10:02:26.653443
