心拍数,左目のx座標,左目のy座標,右目のx座標,右目のy座標,nitizi
0,None,None,None,None,2025-07-19 13:54:25.920272
0,None,None,None,None,2025-07-19 13:54:26.871983
0,None,None,None,None,2025-07-19 13:54:27.888149
76.43,-9,0,-6,0,2025-07-19 13:54:28.926304
80.86,-9,0,-6,0,2025-07-19 13:54:29.876475
80.86,None,None,None,None,2025-07-19 13:54:30.818142
80.97,12,-1,6,0,2025-07-19 13:54:31.772771
81.08,1,2,-3,1,2025-07-19 13:54:32.717790
82.99,1,2,-3,1,2025-07-19 13:54:33.659726
80.86,1,2,-3,1,2025-07-19 13:54:34.604388
80.86,-2,0,-1,2,2025-07-19 13:54:35.540235
80.86,-2,0,-1,2,2025-07-19 13:54:36.487628
80.97,-2,0,-1,2,2025-07-19 13:54:37.433154
80.86,-2,0,-1,2,2025-07-19 13:54:38.376130
80.86,-2,0,-1,2,2025-07-19 13:54:39.320244
80.97,-2,0,-1,2,2025-07-19 13:54:40.268737
81.08,-2,0,-1,2,2025-07-19 13:54:41.219717
82.99,-2,0,-1,2,2025-07-19 13:54:42.168317
80.86,-2,0,-1,2,2025-07-19 13:54:43.116352
81.08,-2,0,-1,2,2025-07-19 13:54:44.089814
82.99,-2,0,-1,2,2025-07-19 13:54:45.034137
81.08,-2,0,-1,2,2025-07-19 13:54:45.979182
82.99,-2,0,-1,2,2025-07-19 13:54:46.924114
80.97,-2,0,-1,2,2025-07-19 13:54:47.868262
82.99,-2,0,-1,2,2025-07-19 13:54:48.807608
80.97,-5,-1,-3,-1,2025-07-19 13:54:49.749888
80.97,-5,-1,-3,-1,2025-07-19 13:54:50.694187
80.86,None,None,None,None,2025-07-19 13:54:51.636404
81.08,3,0,-5,0,2025-07-19 13:54:52.580715
82.99,None,None,None,None,2025-07-19 13:54:53.524669
80.86,-2,-1,0,-3,2025-07-19 13:54:54.503149
80.86,4,1,-2,1,2025-07-19 13:54:55.441067
80.97,0,-1,-1,0,2025-07-19 13:54:56.381931
80.75,-3,-2,0,-2,2025-07-19 13:54:57.322061
81.08,0,-3,0,-1,2025-07-19 13:54:58.269348
83.1,0,-1,0,0,2025-07-19 13:54:59.209117
80.86,None,None,None,None,2025-07-19 13:55:00.156944
80.86,-1,-3,2,-1,2025-07-19 13:55:01.131660
80.97,-2,-2,-2,0,2025-07-19 13:55:02.076057
80.86,None,None,None,None,2025-07-19 13:55:03.024775
80.86,None,None,None,None,2025-07-19 13:55:03.968081
80.97,-2,1,-4,2,2025-07-19 13:55:04.906104
80.75,2,-2,-3,1,2025-07-19 13:55:05.844386
80.97,None,None,None,None,2025-07-19 13:55:06.784406
81.08,-14,-2,-14,0,2025-07-19 13:55:07.734682
82.99,None,None,None,None,2025-07-19 13:55:08.709961
80.86,5,2,-1,-1,2025-07-19 13:55:09.654673
80.86,-8,-1,-3,0,2025-07-19 13:55:10.602429
80.97,None,None,None,None,2025-07-19 13:55:11.544635
80.86,2,1,-2,0,2025-07-19 13:55:12.485380
80.86,2,1,-2,0,2025-07-19 13:55:13.432710
80.86,2,1,-2,0,2025-07-19 13:55:14.376500
81.08,2,1,-2,0,2025-07-19 13:55:15.322602
82.99,2,1,-2,0,2025-07-19 13:55:16.302684
80.97,2,1,-2,0,2025-07-19 13:55:17.245038
80.86,0,0,-2,0,2025-07-19 13:55:18.180279
80.86,3,1,-2,2,2025-07-19 13:55:19.148867
80.97,None,None,None,None,2025-07-19 13:55:20.092529
80.86,-1,1,-1,0,2025-07-19 13:55:21.033277
80.86,-1,1,-1,0,2025-07-19 13:55:21.984604
80.86,1,0,3,-1,2025-07-19 13:55:22.925309
80.97,0,2,-4,0,2025-07-19 13:55:23.902441
80.86,3,-1,0,-1,2025-07-19 13:55:24.871425
80.86,2,1,-7,-2,2025-07-19 13:55:25.813937
80.97,4,0,-6,-2,2025-07-19 13:55:26.786680
80.86,6,0,0,0,2025-07-19 13:55:27.724522
80.86,-9,-3,-12,0,2025-07-19 13:55:28.703020
80.97,0,0,1,3,2025-07-19 13:55:29.645758
80.86,None,None,None,None,2025-07-19 13:55:30.588933
80.86,None,None,None,None,2025-07-19 13:55:31.527219
80.97,7,1,9,-3,2025-07-19 13:55:32.473259
80.86,None,None,None,None,2025-07-19 13:55:33.413067
80.86,-8,-1,1,1,2025-07-19 13:55:34.358083
80.97,1,0,1,1,2025-07-19 13:55:35.302201
80.86,None,None,None,None,2025-07-19 13:55:36.243541
83.1,None,None,None,None,2025-07-19 13:55:37.190380
0,-7,-2,-7,0,2025-07-19 13:55:38.137261
0,-3,-1,2,-1,2025-07-19 13:55:39.043297
0,-3,-1,-4,1,2025-07-19 13:55:39.985266
0,None,None,None,None,2025-07-19 13:55:40.921237
0,6,-1,-3,2,2025-07-19 13:55:41.861719
0,None,None,None,None,2025-07-19 13:55:42.835657
0,0,0,1,-1,2025-07-19 13:55:43.776868
0,None,None,None,None,2025-07-19 13:55:44.722256
0,None,None,None,None,2025-07-19 13:55:45.664304
0,None,None,None,None,2025-07-19 13:55:46.602579
0,None,None,None,None,2025-07-19 13:55:47.545703
0,None,None,None,None,2025-07-19 13:55:48.490973
0,2,-2,15,-1,2025-07-19 13:55:49.433783
0,-2,-1,-3,1,2025-07-19 13:55:50.377436
0,1,0,1,-1,2025-07-19 13:55:51.323042
0,-1,-1,3,-1,2025-07-19 13:55:52.261991
