心拍数,左目のx座標,左目のy座標,右目のx座標,右目のy座標,nitizi
0,None,None,None,None,2025-07-17 11:36:09.802962
0,None,None,None,None,2025-07-17 11:36:10.968254
0,None,None,None,None,2025-07-17 11:36:12.116746
0,None,None,None,None,2025-07-17 11:36:13.400904
0,None,None,None,None,2025-07-17 11:36:14.547011
0,None,None,None,None,2025-07-17 11:36:15.668910
0,None,None,None,None,2025-07-17 11:36:16.719489
0,None,None,None,None,2025-07-17 11:36:17.807072
0,None,None,None,None,2025-07-17 11:36:18.904525
0,None,None,None,None,2025-07-17 11:36:20.071159
0,None,None,None,None,2025-07-17 11:36:21.246278
0,None,None,None,None,2025-07-17 11:36:22.360558
0,None,None,None,None,2025-07-17 11:36:23.402725
0,None,None,None,None,2025-07-17 11:36:24.452109
0,None,None,None,None,2025-07-17 11:36:25.530587
0,None,None,None,None,2025-07-17 11:36:26.692049
0,None,None,None,None,2025-07-17 11:36:27.806238
0,None,None,None,None,2025-07-17 11:36:28.889148
0,None,None,None,None,2025-07-17 11:36:30.003572
0,None,None,None,None,2025-07-17 11:36:31.064811
0,None,None,None,None,2025-07-17 11:36:32.119776
0,None,None,None,None,2025-07-17 11:36:33.168112
0,None,None,None,None,2025-07-17 11:36:34.217049
0,None,None,None,None,2025-07-17 11:36:35.257732
0,1,2,-3,1,2025-07-17 11:36:36.303318
0,None,None,None,None,2025-07-17 11:36:37.345462
0,None,None,None,None,2025-07-17 11:36:38.396413
0,0,0,0,-2,2025-07-17 11:36:39.441781
0,None,None,None,None,2025-07-17 11:36:40.492555
0,-1,-1,-3,-1,2025-07-17 11:36:41.530763
0,None,None,None,None,2025-07-17 11:36:42.635938
0,None,None,None,None,2025-07-17 11:36:43.682028
0,None,None,None,None,2025-07-17 11:36:44.747998
0,None,None,None,None,2025-07-17 11:36:45.791231
0,None,None,None,None,2025-07-17 11:36:46.835977
0,-1,0,4,-1,2025-07-17 11:36:47.892424
0,None,None,None,None,2025-07-17 11:36:48.971565
0,-7,-1,0,1,2025-07-17 11:36:50.048499
0,-7,-1,0,1,2025-07-17 11:36:51.110710
0,None,None,None,None,2025-07-17 11:36:52.158750
0,None,None,None,None,2025-07-17 11:36:53.214667
0,None,None,None,None,2025-07-17 11:36:54.253856
0,None,None,None,None,2025-07-17 11:36:55.296021
0,None,None,None,None,2025-07-17 11:36:56.340930
0,None,None,None,None,2025-07-17 11:36:57.392848
0,None,None,None,None,2025-07-17 11:36:58.503349
0,None,None,None,None,2025-07-17 11:36:59.641760
0,None,None,None,None,2025-07-17 11:37:00.680095
0,None,None,None,None,2025-07-17 11:37:01.728130
0,-3,-1,-2,2,2025-07-17 11:37:02.774281
0,-6,-2,-8,0,2025-07-17 11:37:03.818470
0,-6,-2,-8,0,2025-07-17 11:37:04.870493
0,-6,-2,-8,0,2025-07-17 11:37:05.978467
0,1,-3,-11,-2,2025-07-17 11:37:07.026409
0,0,1,-7,1,2025-07-17 11:37:08.070556
0,None,None,None,None,2025-07-17 11:37:09.132179
0,-4,0,-10,0,2025-07-17 11:37:10.203479
0,-2,-3,-5,0,2025-07-17 11:37:11.285259
0,-2,-1,-6,0,2025-07-17 11:37:12.427730
0,-5,-1,-6,0,2025-07-17 11:37:13.513790
0,-5,-1,-6,0,2025-07-17 11:37:14.632298
0,-4,0,-1,0,2025-07-17 11:37:15.712785
0,-4,0,-1,0,2025-07-17 11:37:16.859706
0,-4,0,-1,0,2025-07-17 11:37:17.933236
0,-4,0,-1,0,2025-07-17 11:37:19.067303
0,-4,0,-1,0,2025-07-17 11:37:20.210731
0,-4,0,-1,0,2025-07-17 11:37:21.317341
0,-4,0,-1,0,2025-07-17 11:37:22.359807
0,-4,0,-1,0,2025-07-17 11:37:23.400097
0,None,None,None,None,2025-07-17 11:37:24.441679
0,None,None,None,None,2025-07-17 11:37:25.477505
0,None,None,None,None,2025-07-17 11:37:26.520655
0,None,None,None,None,2025-07-17 11:37:27.580795
0,None,None,None,None,2025-07-17 11:37:28.634841
0,None,None,None,None,2025-07-17 11:37:29.709611
0,None,None,None,None,2025-07-17 11:37:30.821981
0,None,None,None,None,2025-07-17 11:37:31.905771
0,None,None,None,None,2025-07-17 11:37:33.056786
0,None,None,None,None,2025-07-17 11:37:34.148418
0,None,None,None,None,2025-07-17 11:37:35.288843
0,None,None,None,None,2025-07-17 11:37:36.347800
0,None,None,None,None,2025-07-17 11:37:37.403950
0,None,None,None,None,2025-07-17 11:37:38.464849
0,None,None,None,None,2025-07-17 11:37:39.522206
0,None,None,None,None,2025-07-17 11:37:40.606687
0,None,None,None,None,2025-07-17 11:37:41.695643
0,-1,-1,-10,2,2025-07-17 11:37:42.815370
0,None,None,None,None,2025-07-17 11:37:43.906037
0,None,None,None,None,2025-07-17 11:37:45.014883
0,None,None,None,None,2025-07-17 11:37:46.100191
0,None,None,None,None,2025-07-17 11:37:47.154292
0,None,None,None,None,2025-07-17 11:37:48.210981
0,None,None,None,None,2025-07-17 11:37:49.300680
0,None,None,None,None,2025-07-17 11:37:50.463227
0,None,None,None,None,2025-07-17 11:37:51.638769
0,None,None,None,None,2025-07-17 11:37:52.807272
0,None,None,None,None,2025-07-17 11:37:53.919198
0,2,1,-4,1,2025-07-17 11:37:54.971890
0,2,1,-4,1,2025-07-17 11:37:56.060809
0,2,1,-4,1,2025-07-17 11:37:57.212205
