心拍数,左目のx座標,左目のy座標,右目のx座標,右目のy座標,nitizi
None,None,None,None,None,2025-07-06 11:56:12.804251
None,1,2,-1,2,2025-07-06 11:56:13.787563
None,-5,-2,-4,0,2025-07-06 11:56:14.740220
None,2,1,1,2,2025-07-06 11:56:15.590947
None,-1,1,-6,1,2025-07-06 11:56:16.435729
None,4,1,-2,1,2025-07-06 11:56:17.288438
None,None,None,None,None,2025-07-06 11:56:18.140688
None,None,None,None,None,2025-07-06 11:56:18.979702
None,4,0,-2,1,2025-07-06 11:56:19.825079
None,-2,-1,-2,1,2025-07-06 11:56:20.680254
None,3,1,2,2,2025-07-06 11:56:21.597733
None,2,1,1,2,2025-07-06 11:56:22.526677
None,-1,1,-2,-1,2025-07-06 11:56:23.371086
None,-1,0,-3,-2,2025-07-06 11:56:24.236492
None,0,2,1,2,2025-07-06 11:56:25.088341
None,-1,1,0,0,2025-07-06 11:56:25.963654
None,-2,1,4,-1,2025-07-06 11:56:26.841417
None,None,None,None,None,2025-07-06 11:56:27.672743
None,None,None,None,None,2025-07-06 11:56:28.532566
None,None,None,None,None,2025-07-06 11:56:29.442158
