心拍数,左目のx座標,左目のy座標,右目のx座標,右目のy座標,nitizi
0,None,None,None,None,2025-07-21 10:37:23.524876
0,None,None,None,None,2025-07-21 10:37:24.385732
0,4,1,0,-2,2025-07-21 10:37:25.245665
76.43,None,None,None,None,2025-07-21 10:37:26.096069
80.86,None,None,None,None,2025-07-21 10:37:26.968948
80.86,1,1,0,-3,2025-07-21 10:37:27.824320
80.97,1,1,0,-3,2025-07-21 10:37:28.681262
80.86,-1,1,0,1,2025-07-21 10:37:29.540500
80.86,None,None,None,None,2025-07-21 10:37:30.402131
80.97,None,None,None,None,2025-07-21 10:37:31.292143
80.75,None,None,None,None,2025-07-21 10:37:32.187539
80.97,1,5,-8,0,2025-07-21 10:37:33.049129
80.86,-10,-1,-11,0,2025-07-21 10:37:33.944567
80.86,-2,0,-14,-1,2025-07-21 10:37:34.836798
80.97,None,None,None,None,2025-07-21 10:37:35.694646
80.75,-2,-2,-9,0,2025-07-21 10:37:36.561964
81.08,None,None,None,None,2025-07-21 10:37:37.456883
83.1,-2,-1,-3,1,2025-07-21 10:37:38.313745
83.1,0,0,-3,1,2025-07-21 10:37:39.207870
82.99,11,-1,-8,1,2025-07-21 10:37:40.094085
81.08,11,-1,-8,1,2025-07-21 10:37:40.957522
83.1,11,-1,-8,1,2025-07-21 10:37:41.813935
83.1,11,-1,-8,1,2025-07-21 10:37:42.673973
83.22,11,-1,-8,1,2025-07-21 10:37:43.529049
82.99,11,-1,-8,1,2025-07-21 10:37:44.394804
80.97,11,-1,-8,1,2025-07-21 10:37:45.253549
83.1,11,-1,-8,1,2025-07-21 10:37:46.113118
83.22,None,None,None,None,2025-07-21 10:37:46.973033
83.1,None,None,None,None,2025-07-21 10:37:47.834070
83.1,None,None,None,None,2025-07-21 10:37:48.688010
82.99,1,-1,-4,0,2025-07-21 10:37:49.546756
81.08,2,1,0,0,2025-07-21 10:37:50.409060
83.1,None,None,None,None,2025-07-21 10:37:51.269098
83.1,-6,-3,-10,-1,2025-07-21 10:37:52.128175
83.1,1,0,0,0,2025-07-21 10:37:53.024162
83.22,None,None,None,None,2025-07-21 10:37:53.907105
80.86,None,None,None,None,2025-07-21 10:37:54.772139
80.97,None,None,None,None,2025-07-21 10:37:55.664640
83.22,10,1,-5,1,2025-07-21 10:37:56.560402
83.1,10,1,-5,1,2025-07-21 10:37:57.420591
83.1,None,None,None,None,2025-07-21 10:37:58.282183
83.1,None,None,None,None,2025-07-21 10:37:59.146732
83.1,None,None,None,None,2025-07-21 10:38:00.005968
83.22,None,None,None,None,2025-07-21 10:38:00.902718
83.1,None,None,None,None,2025-07-21 10:38:01.757778
83.1,None,None,None,None,2025-07-21 10:38:02.656848
83.1,0,-2,1,-1,2025-07-21 10:38:03.514643
80.86,None,None,None,None,2025-07-21 10:38:04.373972
80.97,None,None,None,None,2025-07-21 10:38:05.229264
83.22,2,1,0,-1,2025-07-21 10:38:06.084251
83.1,12,-2,-2,1,2025-07-21 10:38:06.941690
83.1,0,0,-3,1,2025-07-21 10:38:07.797750
83.1,None,None,None,None,2025-07-21 10:38:08.654523
83.1,None,None,None,None,2025-07-21 10:38:09.547252
83.22,None,None,None,None,2025-07-21 10:38:10.435739
83.1,None,None,None,None,2025-07-21 10:38:11.302052
83.1,None,None,None,None,2025-07-21 10:38:12.192802
83.1,None,None,None,None,2025-07-21 10:38:13.072910
83.1,None,None,None,None,2025-07-21 10:38:13.974087
83.22,None,None,None,None,2025-07-21 10:38:14.868342
83.22,8,-3,-1,0,2025-07-21 10:38:15.719539
82.99,12,-1,-1,-1,2025-07-21 10:38:16.582030
80.86,None,None,None,None,2025-07-21 10:38:17.440741
83.1,None,None,None,None,2025-07-21 10:38:18.333174
83.1,None,None,None,None,2025-07-21 10:38:19.224997
83.22,None,None,None,None,2025-07-21 10:38:20.077385
83.22,None,None,None,None,2025-07-21 10:38:20.939663
83.1,None,None,None,None,2025-07-21 10:38:21.801760
83.1,None,None,None,None,2025-07-21 10:38:22.661492
83.1,None,None,None,None,2025-07-21 10:38:23.522995
83.1,None,None,None,None,2025-07-21 10:38:24.382816
83.22,-1,0,-2,1,2025-07-21 10:38:25.239318
83.1,1,2,-16,-1,2025-07-21 10:38:26.101998
80.86,1,1,-1,1,2025-07-21 10:38:26.957815
80.86,4,0,-2,1,2025-07-21 10:38:27.852893
83.1,None,None,None,None,2025-07-21 10:38:28.743794
83.1,0,0,0,-1,2025-07-21 10:38:29.604149
83.33,1,1,-5,-2,2025-07-21 10:38:30.467508
0,8,-2,-8,0,2025-07-21 10:38:31.321705
41.55,None,None,None,None,2025-07-21 10:38:32.217359
0,None,None,None,None,2025-07-21 10:38:33.110406
41.55,None,None,None,None,2025-07-21 10:38:33.970774
