心拍数,左目のx座標,左目のy座標,右目のx座標,右目のy座標,nitizi
0,None,None,None,None,2025-07-12 15:14:26.206075
76.63,-6,0,0,0,2025-07-12 15:14:27.324351
81.08,4,-1,11,1,2025-07-12 15:14:28.379616
81.08,7,-1,10,0,2025-07-12 15:14:29.421971
81.19,2,-1,-1,0,2025-07-12 15:14:30.500125
81.08,5,0,-1,0,2025-07-12 15:14:31.546852
80.97,4,-1,4,0,2025-07-12 15:14:32.596197
81.19,-3,-2,1,-1,2025-07-12 15:14:33.652315
81.08,2,1,9,2,2025-07-12 15:14:34.737311
80.97,0,0,9,2,2025-07-12 15:14:35.799704
81.19,-4,-2,9,2,2025-07-12 15:14:36.856888
81.08,-1,-2,2,-1,2025-07-12 15:14:37.904446
80.97,2,0,13,0,2025-07-12 15:14:38.976103
81.3,2,-1,12,0,2025-07-12 15:14:40.095393
81.08,1,-1,0,0,2025-07-12 15:14:41.156599
80.97,-5,0,0,0,2025-07-12 15:14:42.211461
81.19,2,-2,1,-1,2025-07-12 15:14:43.284881
81.08,-4,-2,0,0,2025-07-12 15:14:44.403248
80.97,11,0,5,0,2025-07-12 15:14:45.515737
81.19,3,-1,0,0,2025-07-12 15:14:46.573568
81.08,-7,-2,0,0,2025-07-12 15:14:47.654031
80.97,-3,-3,6,0,2025-07-12 15:14:48.716379
81.3,-1,-2,-1,0,2025-07-12 15:14:49.772095
81.08,-1,-2,-1,0,2025-07-12 15:14:50.872394
80.86,-1,-2,-1,0,2025-07-12 15:14:52.005930
81.3,-1,-2,-1,0,2025-07-12 15:14:53.055856
80.97,-1,-2,-1,0,2025-07-12 15:14:54.147780
81.19,-1,-2,-1,0,2025-07-12 15:14:55.202996
81.08,-1,-2,-1,0,2025-07-12 15:14:56.255498
81.08,-1,-2,-1,0,2025-07-12 15:14:57.343608
80.97,-1,-2,-1,0,2025-07-12 15:14:58.386444
81.19,-1,-2,-1,0,2025-07-12 15:14:59.438799
81.19,5,0,0,0,2025-07-12 15:15:00.477855
80.86,3,-1,3,0,2025-07-12 15:15:01.572425
81.19,-1,-2,8,2,2025-07-12 15:15:02.692443
81.19,0,-2,10,1,2025-07-12 15:15:03.732932
80.97,None,None,None,None,2025-07-12 15:15:04.789595
81.08,-4,-3,0,0,2025-07-12 15:15:05.886201
80.97,-3,-2,-1,0,2025-07-12 15:15:06.936603
81.19,-3,-2,-1,0,2025-07-12 15:15:08.019505
81.19,None,None,None,None,2025-07-12 15:15:09.136069
80.97,None,None,None,None,2025-07-12 15:15:10.207007
81.19,-4,-3,0,0,2025-07-12 15:15:11.253903
80.97,2,-1,1,0,2025-07-12 15:15:12.306169
81.08,None,None,None,None,2025-07-12 15:15:13.362501
81.08,1,2,-5,2,2025-07-12 15:15:14.437708
81.08,6,0,8,0,2025-07-12 15:15:15.485456
81.08,-3,-2,7,-1,2025-07-12 15:15:16.534165
81.08,-4,-2,2,-1,2025-07-12 15:15:17.589421
81.19,1,-1,11,0,2025-07-12 15:15:18.665869
80.97,0,-1,0,0,2025-07-12 15:15:19.721372
81.08,2,-1,6,-1,2025-07-12 15:15:20.765229
81.19,6,0,-1,0,2025-07-12 15:15:21.831652
80.97,-3,-2,-1,0,2025-07-12 15:15:22.917942
81.19,1,-1,-1,0,2025-07-12 15:15:23.980799
81.19,-3,-3,2,-1,2025-07-12 15:15:25.042000
80.97,None,None,None,None,2025-07-12 15:15:26.090262
81.08,None,None,None,None,2025-07-12 15:15:27.183182
81.08,10,0,-7,0,2025-07-12 15:15:28.305852
81.08,None,None,None,None,2025-07-12 15:15:29.356073
81.08,None,None,None,None,2025-07-12 15:15:30.401158
81.08,3,-2,8,2,2025-07-12 15:15:31.482014
81.08,0,-2,0,0,2025-07-12 15:15:32.533236
81.19,9,1,-4,1,2025-07-12 15:15:33.584376
81.08,None,None,None,None,2025-07-12 15:15:34.628734
80.97,None,None,None,None,2025-07-12 15:15:35.719775
81.19,None,None,None,None,2025-07-12 15:15:36.827046
81.08,None,None,None,None,2025-07-12 15:15:37.877768
80.97,None,None,None,None,2025-07-12 15:15:38.933339
81.19,None,None,None,None,2025-07-12 15:15:40.020749
81.08,5,0,-1,-1,2025-07-12 15:15:41.081014
80.97,None,None,None,None,2025-07-12 15:15:42.138032
81.19,None,None,None,None,2025-07-12 15:15:43.249705
80.97,None,None,None,None,2025-07-12 15:15:44.357155
81.19,2,1,-5,1,2025-07-12 15:15:45.413424
81.08,8,1,-1,0,2025-07-12 15:15:46.456363
80.97,None,None,None,None,2025-07-12 15:15:47.541557
81.19,0,-1,3,0,2025-07-12 15:15:48.594459
81.08,-1,-1,4,0,2025-07-12 15:15:49.641563
81.08,0,0,0,2,2025-07-12 15:15:50.693658
0,-2,-1,5,0,2025-07-12 15:15:51.789805
40.57,5,-1,-3,0,2025-07-12 15:15:52.913692
0,6,1,1,1,2025-07-12 15:15:53.965309
40.51,None,None,None,None,2025-07-12 15:15:55.015683
0,None,None,None,None,2025-07-12 15:15:56.109764
0,None,None,None,None,2025-07-12 15:15:57.156626
0,-2,-3,3,0,2025-07-12 15:15:58.206070
0,8,0,1,2,2025-07-12 15:15:59.283872
0,2,-2,6,0,2025-07-12 15:16:00.333811
0,4,-1,3,2,2025-07-12 15:16:01.386368
0,4,2,-1,1,2025-07-12 15:16:02.482532
0,8,1,8,1,2025-07-12 15:16:03.535061
0,3,0,-4,1,2025-07-12 15:16:04.589599
0,4,2,-9,0,2025-07-12 15:16:05.642170
