心拍数,左目のx座標,左目のy座標,右目のx座標,右目のy座標,nitizi
0,None,None,None,None,2025-07-21 10:06:18.030720
0,None,None,None,None,2025-07-21 10:06:18.920502
0,7,-1,0,1,2025-07-21 10:06:19.815026
76.43,None,None,None,None,2025-07-21 10:06:20.668517
80.86,None,None,None,None,2025-07-21 10:06:21.534848
80.86,None,None,None,None,2025-07-21 10:06:22.395231
80.97,None,None,None,None,2025-07-21 10:06:23.255442
80.97,10,-1,-2,1,2025-07-21 10:06:24.115039
83.1,None,None,None,None,2025-07-21 10:06:24.972732
82.99,None,None,None,None,2025-07-21 10:06:25.834595
80.97,2,1,-4,-3,2025-07-21 10:06:26.729162
82.99,0,-2,-4,-2,2025-07-21 10:06:27.624392
80.97,None,None,None,None,2025-07-21 10:06:28.517953
80.86,1,1,0,1,2025-07-21 10:06:29.374788
80.86,None,None,None,None,2025-07-21 10:06:30.231298
83.22,None,None,None,None,2025-07-21 10:06:31.090867
82.99,None,None,None,None,2025-07-21 10:06:31.946918
80.97,-9,-1,-7,1,2025-07-21 10:06:32.841290
80.86,1,0,3,-1,2025-07-21 10:06:33.698969
80.86,1,1,-2,0,2025-07-21 10:06:34.558916
80.97,1,1,-2,0,2025-07-21 10:06:35.419623
83.1,1,1,-2,0,2025-07-21 10:06:36.313288
80.86,1,1,-2,0,2025-07-21 10:06:37.170844
80.86,1,1,-2,0,2025-07-21 10:06:38.065581
80.86,1,1,-2,0,2025-07-21 10:06:38.922788
80.86,1,1,-2,0,2025-07-21 10:06:39.784095
80.97,1,1,-2,0,2025-07-21 10:06:40.677781
80.86,1,1,-2,0,2025-07-21 10:06:41.536403
80.86,None,None,None,None,2025-07-21 10:06:42.393906
83.22,9,0,-1,0,2025-07-21 10:06:43.255393
82.99,-1,1,-3,2,2025-07-21 10:06:44.111755
72.99,0,-1,-2,0,2025-07-21 10:06:44.965814
80.97,-2,1,-5,-1,2025-07-21 10:06:45.832720
80.75,-2,1,-5,-1,2025-07-21 10:06:46.725175
80.97,0,3,-8,0,2025-07-21 10:06:47.584739
80.97,None,None,None,None,2025-07-21 10:06:48.443505
82.99,None,None,None,None,2025-07-21 10:06:49.304295
0,None,None,None,None,2025-07-21 10:06:50.164032
0,1,-4,4,-1,2025-07-21 10:06:51.023116
0,1,-4,4,-1,2025-07-21 10:06:51.885193
0,1,-4,4,-1,2025-07-21 10:06:52.779187
0,10,0,10,0,2025-07-21 10:06:53.674479
0,None,None,None,None,2025-07-21 10:06:54.532810
