心拍数,左目のx座標,左目のy座標,右目のx座標,右目のy座標,nitizi
None,None,None,None,None,2025-07-12 10:32:59.850365
78.64,None,None,None,None,2025-07-12 10:33:00.988742
80.97,None,None,None,None,2025-07-12 10:33:02.038966
81.19,None,None,None,None,2025-07-12 10:33:03.098441
81.08,0,0,1,0,2025-07-12 10:33:04.178461
80.97,-1,1,-5,1,2025-07-12 10:33:05.219363
81.19,None,None,None,None,2025-07-12 10:33:06.269206
81.08,0,0,-1,-1,2025-07-12 10:33:07.320047
80.97,None,None,None,None,2025-07-12 10:33:08.393465
81.19,None,None,None,None,2025-07-12 10:33:09.433985
80.97,None,None,None,None,2025-07-12 10:33:10.483339
81.08,None,None,None,None,2025-07-12 10:33:11.531245
81.08,None,None,None,None,2025-07-12 10:33:12.613609
81.19,None,None,None,None,2025-07-12 10:33:13.651164
80.97,None,None,None,None,2025-07-12 10:33:14.704148
81.19,None,None,None,None,2025-07-12 10:33:15.750581
81.08,None,None,None,None,2025-07-12 10:33:16.826778
81.08,None,None,None,None,2025-07-12 10:33:17.864215
81.08,None,None,None,None,2025-07-12 10:33:18.912208
81.08,None,None,None,None,2025-07-12 10:33:20.001995
81.08,None,None,None,None,2025-07-12 10:33:21.044523
81.08,None,None,None,None,2025-07-12 10:33:22.090336
81.08,-3,-1,5,0,2025-07-12 10:33:23.138610
81.19,2,0,-1,1,2025-07-12 10:33:24.191354
81.08,None,None,None,None,2025-07-12 10:33:25.239701
81.08,-1,0,-5,0,2025-07-12 10:33:26.324492
81.08,0,0,0,-1,2025-07-12 10:33:27.442222
80.97,None,None,None,None,2025-07-12 10:33:28.486008
81.19,None,None,None,None,2025-07-12 10:33:29.532724
80.97,None,None,None,None,2025-07-12 10:33:30.576890
81.19,None,None,None,None,2025-07-12 10:33:31.620379
81.08,None,None,None,None,2025-07-12 10:33:32.661343
81.08,None,None,None,None,2025-07-12 10:33:33.732698
81.19,None,None,None,None,2025-07-12 10:33:34.787869
80.86,None,None,None,None,2025-07-12 10:33:35.830501
None,None,None,None,None,2025-07-12 10:33:37.842500
None,None,None,None,None,2025-07-12 10:33:39.852507
None,None,None,None,None,2025-07-12 10:33:41.868615
None,None,None,None,None,2025-07-12 10:33:43.880759
None,None,None,None,None,2025-07-12 10:33:45.885533
None,None,None,None,None,2025-07-12 10:33:47.891444
None,None,None,None,None,2025-07-12 10:33:49.900468
None,None,None,None,None,2025-07-12 10:33:51.915492
None,None,None,None,None,2025-07-12 10:33:53.936109
None,None,None,None,None,2025-07-12 10:33:55.944596
