心拍数,左目のx座標,左目のy座標,右目のx座標,右目のy座標,nitizi
0,None,None,None,None,2025-07-21 10:04:08.786516
0,None,None,None,None,2025-07-21 10:04:09.648838
0,None,None,None,None,2025-07-21 10:04:10.539905
76.43,None,None,None,None,2025-07-21 10:04:11.407282
80.86,None,None,None,None,2025-07-21 10:04:12.267432
80.86,None,None,None,None,2025-07-21 10:04:13.161153
80.97,None,None,None,None,2025-07-21 10:04:14.023222
80.86,None,None,None,None,2025-07-21 10:04:14.880926
80.86,-3,2,-2,1,2025-07-21 10:04:15.733908
80.97,2,-2,-2,-1,2025-07-21 10:04:16.610547
80.86,None,None,None,None,2025-07-21 10:04:17.471127
80.86,None,None,None,None,2025-07-21 10:04:18.327724
80.97,None,None,None,None,2025-07-21 10:04:19.187888
80.86,None,None,None,None,2025-07-21 10:04:20.043621
80.86,None,None,None,None,2025-07-21 10:04:20.910393
80.86,None,None,None,None,2025-07-21 10:04:21.813903
80.97,-8,-3,-8,-3,2025-07-21 10:04:22.705812
80.86,0,-2,-8,1,2025-07-21 10:04:23.598994
80.86,-1,1,-13,-1,2025-07-21 10:04:24.458228
80.97,-2,-1,2,2,2025-07-21 10:04:25.320177
80.86,3,1,-11,-1,2025-07-21 10:04:26.174773
80.86,None,None,None,None,2025-07-21 10:04:27.036689
80.97,None,None,None,None,2025-07-21 10:04:27.896716
80.86,None,None,None,None,2025-07-21 10:04:28.789148
80.86,None,None,None,None,2025-07-21 10:04:29.682669
80.97,None,None,None,None,2025-07-21 10:04:30.543844
80.86,None,None,None,None,2025-07-21 10:04:31.403428
80.86,None,None,None,None,2025-07-21 10:04:32.263789
80.86,None,None,None,None,2025-07-21 10:04:33.114212
80.97,None,None,None,None,2025-07-21 10:04:33.998201
80.86,3,-4,7,1,2025-07-21 10:04:34.863711
80.86,None,None,None,None,2025-07-21 10:04:35.724252
80.97,None,None,None,None,2025-07-21 10:04:36.583705
80.86,7,-1,-2,-1,2025-07-21 10:04:37.478399
80.86,-1,-3,-8,0,2025-07-21 10:04:38.336265
80.97,-3,-4,-7,-1,2025-07-21 10:04:39.190937
80.86,None,None,None,None,2025-07-21 10:04:40.055826
80.86,None,None,None,None,2025-07-21 10:04:40.950329
80.97,None,None,None,None,2025-07-21 10:04:41.808152
80.86,0,-3,1,1,2025-07-21 10:04:42.667627
80.86,None,None,None,None,2025-07-21 10:04:43.522957
80.97,None,None,None,None,2025-07-21 10:04:44.388064
80.86,None,None,None,None,2025-07-21 10:04:45.249189
80.86,1,-2,-3,0,2025-07-21 10:04:46.108871
80.86,None,None,None,None,2025-07-21 10:04:46.969437
80.97,None,None,None,None,2025-07-21 10:04:47.862711
80.86,17,1,-4,3,2025-07-21 10:04:48.720569
80.86,3,1,-2,0,2025-07-21 10:04:49.610327
80.97,1,-4,-4,0,2025-07-21 10:04:50.464247
80.86,3,-3,-4,0,2025-07-21 10:04:51.362068
80.86,None,None,None,None,2025-07-21 10:04:52.220456
83.22,1,2,-16,-1,2025-07-21 10:04:53.080795
82.99,1,2,-16,-1,2025-07-21 10:04:53.933191
80.97,1,2,-16,-1,2025-07-21 10:04:54.797565
80.75,-2,-1,2,-2,2025-07-21 10:04:55.690612
80.97,None,None,None,None,2025-07-21 10:04:56.553083
80.97,-3,-2,-1,0,2025-07-21 10:04:57.413193
80.75,None,None,None,None,2025-07-21 10:04:58.267776
80.97,None,None,None,None,2025-07-21 10:04:59.129729
80.97,2,-1,-2,-2,2025-07-21 10:04:59.988301
80.75,0,0,-1,-2,2025-07-21 10:05:00.845482
80.97,2,-2,-7,-1,2025-07-21 10:05:01.704579
80.86,8,-3,-2,0,2025-07-21 10:05:02.599690
80.97,8,-3,-2,0,2025-07-21 10:05:03.461238
80.86,None,None,None,None,2025-07-21 10:05:04.320209
80.86,-2,2,-9,-2,2025-07-21 10:05:05.180962
78.64,-2,-3,-5,-2,2025-07-21 10:05:06.039449
81.08,2,1,-6,1,2025-07-21 10:05:06.900466
80.86,None,None,None,None,2025-07-21 10:05:07.761948
80.86,None,None,None,None,2025-07-21 10:05:08.620801
80.97,None,None,None,None,2025-07-21 10:05:09.514305
80.75,-2,1,-4,0,2025-07-21 10:05:10.406998
80.97,None,None,None,None,2025-07-21 10:05:11.265628
80.97,None,None,None,None,2025-07-21 10:05:12.159092
80.75,None,None,None,None,2025-07-21 10:05:13.014516
80.97,None,None,None,None,2025-07-21 10:05:13.876395
80.97,None,None,None,None,2025-07-21 10:05:14.738718
80.86,-4,-3,0,0,2025-07-21 10:05:15.597091
80.86,0,0,0,-3,2025-07-21 10:05:16.456536
80.86,None,None,None,None,2025-07-21 10:05:17.317173
80.97,-1,1,-9,-2,2025-07-21 10:05:18.166988
0,6,-3,-2,1,2025-07-21 10:05:19.038009
41.01,None,None,None,None,2025-07-21 10:05:19.897762
0,2,2,-13,-2,2025-07-21 10:05:20.757965
40.96,-1,0,4,-1,2025-07-21 10:05:21.618384
0,3,1,-8,0,2025-07-21 10:05:22.475322
40.46,4,3,-8,0,2025-07-21 10:05:23.367781
0,-4,-4,-11,-1,2025-07-21 10:05:24.225593
40.46,9,0,-11,0,2025-07-21 10:05:25.123363
0,-19,-4,-5,2,2025-07-21 10:05:25.981284
0,0,1,-11,0,2025-07-21 10:05:26.841032
0,0,-1,-5,-2,2025-07-21 10:05:27.731476
0,None,None,None,None,2025-07-21 10:05:28.593210
