心拍数,左目のx座標,左目のy座標,右目のx座標,右目のy座標,nitizi
None,None,None,None,None,2025-07-12 11:04:49.381936
76.63,-1,-1,-5,-1,2025-07-12 11:04:50.497768
81.08,3,-1,-5,0,2025-07-12 11:04:51.553460
81.08,None,None,None,None,2025-07-12 11:04:52.603539
81.19,None,None,None,None,2025-07-12 11:04:53.655824
81.08,None,None,None,None,2025-07-12 11:04:54.700730
81.08,None,None,None,None,2025-07-12 11:04:55.746559
80.97,5,0,-6,1,2025-07-12 11:04:56.826044
81.19,None,None,None,None,2025-07-12 11:04:57.881687
81.08,None,None,None,None,2025-07-12 11:04:58.929364
81.08,None,None,None,None,2025-07-12 11:05:00.011515
81.08,None,None,None,None,2025-07-12 11:05:01.128144
80.97,None,None,None,None,2025-07-12 11:05:02.179713
81.3,None,None,None,None,2025-07-12 11:05:03.237178
80.97,None,None,None,None,2025-07-12 11:05:04.276522
None,None,None,None,None,2025-07-12 11:05:06.278573
