心拍数,左目のx座標,左目のy座標,右目のx座標,右目のy座標,nitizi
0,None,None,None,None,2025-07-14 22:24:40.556477
0,1,1,-1,1,2025-07-14 22:24:41.694065
0,5,2,-3,2,2025-07-14 22:24:42.757542
76.53,7,0,13,0,2025-07-14 22:24:43.812308
81.19,3,0,12,-1,2025-07-14 22:24:44.886280
81.08,5,1,-1,2,2025-07-14 22:24:45.938409
81.19,5,1,-1,2,2025-07-14 22:24:46.992441
81.08,5,1,-1,2,2025-07-14 22:24:48.104051
81.08,5,1,-1,2,2025-07-14 22:24:49.163295
81.08,5,1,-1,2,2025-07-14 22:24:50.210202
81.08,5,1,-1,2,2025-07-14 22:24:51.295269
