心拍数,左目のx座標,左目のy座標,右目のx座標,右目のy座標,nitizi
None,None,None,None,None,2025-07-12 13:28:05.529325
76.63,0,1,-3,0,2025-07-12 13:28:06.579651
81.08,-1,0,-4,-1,2025-07-12 13:28:07.626259
80.97,-3,-1,-5,-1,2025-07-12 13:28:08.678514
81.3,-3,-1,-5,-1,2025-07-12 13:28:09.724632
81.08,-3,-1,-5,-1,2025-07-12 13:28:10.775127
80.97,-3,-1,-5,-1,2025-07-12 13:28:11.828564
81.08,0,0,-3,0,2025-07-12 13:28:12.875784
81.19,None,None,None,None,2025-07-12 13:28:13.929446
80.97,None,None,None,None,2025-07-12 13:28:14.981445
81.08,None,None,None,None,2025-07-12 13:28:16.030150
81.19,0,0,5,0,2025-07-12 13:28:17.076616
80.97,None,None,None,None,2025-07-12 13:28:18.123431
81.08,None,None,None,None,2025-07-12 13:28:19.170251
81.08,None,None,None,None,2025-07-12 13:28:20.217634
81.19,None,None,None,None,2025-07-12 13:28:21.269017
81.08,None,None,None,None,2025-07-12 13:28:22.319322
81.08,None,None,None,None,2025-07-12 13:28:23.370205
80.97,None,None,None,None,2025-07-12 13:28:24.427527
81.19,None,None,None,None,2025-07-12 13:28:25.480006
81.08,None,None,None,None,2025-07-12 13:28:26.529458
80.97,None,None,None,None,2025-07-12 13:28:27.582310
81.19,None,None,None,None,2025-07-12 13:28:28.634019
81.08,None,None,None,None,2025-07-12 13:28:29.683560
80.97,None,None,None,None,2025-07-12 13:28:30.734160
81.08,None,None,None,None,2025-07-12 13:28:31.780289
81.19,None,None,None,None,2025-07-12 13:28:32.828417
80.97,None,None,None,None,2025-07-12 13:28:33.882021
81.19,None,None,None,None,2025-07-12 13:28:34.928054
81.19,None,None,None,None,2025-07-12 13:28:35.978760
80.86,None,None,None,None,2025-07-12 13:28:37.034889
81.19,None,None,None,None,2025-07-12 13:28:38.082035
80.97,None,None,None,None,2025-07-12 13:28:39.128792
81.19,None,None,None,None,2025-07-12 13:28:40.177897
81.19,None,None,None,None,2025-07-12 13:28:41.222140
80.97,None,None,None,None,2025-07-12 13:28:42.261093
81.19,None,None,None,None,2025-07-12 13:28:43.313951
81.08,None,None,None,None,2025-07-12 13:28:44.365543
80.86,None,None,None,None,2025-07-12 13:28:45.415194
81.19,None,None,None,None,2025-07-12 13:28:46.464875
81.19,None,None,None,None,2025-07-12 13:28:47.508938
80.97,None,None,None,None,2025-07-12 13:28:48.554565
81.08,None,None,None,None,2025-07-12 13:28:49.609216
81.08,None,None,None,None,2025-07-12 13:28:50.653566
81.08,None,None,None,None,2025-07-12 13:28:51.698143
81.08,None,None,None,None,2025-07-12 13:28:52.746793
81.19,None,None,None,None,2025-07-12 13:28:53.806885
80.97,None,None,None,None,2025-07-12 13:28:54.852644
81.19,None,None,None,None,2025-07-12 13:28:55.896894
81.08,None,None,None,None,2025-07-12 13:28:56.943208
80.86,0,2,-5,0,2025-07-12 13:28:57.995581
81.3,0,-1,10,1,2025-07-12 13:28:59.039659
80.97,3,-1,0,0,2025-07-12 13:29:00.083846
81.08,None,None,None,None,2025-07-12 13:29:01.124630
81.08,7,0,2,1,2025-07-12 13:29:02.207758
81.19,6,0,9,1,2025-07-12 13:29:03.321933
80.86,-3,-1,6,2,2025-07-12 13:29:04.376982
81.19,1,0,3,1,2025-07-12 13:29:05.424827
81.19,None,None,None,None,2025-07-12 13:29:06.475403
81.08,None,None,None,None,2025-07-12 13:29:07.520574
80.97,2,-2,-4,-1,2025-07-12 13:29:08.559705
81.19,None,None,None,None,2025-07-12 13:29:09.611885
80.97,1,-1,-8,0,2025-07-12 13:29:10.652130
81.08,1,1,0,0,2025-07-12 13:29:11.700949
80.97,0,0,-5,0,2025-07-12 13:29:12.753437
81.08,0,0,-1,0,2025-07-12 13:29:13.803415
81.3,None,None,None,None,2025-07-12 13:29:14.854554
80.97,2,-1,-3,0,2025-07-12 13:29:15.900586
None,None,None,None,None,2025-07-12 13:29:16.948440
None,0,0,-1,0,2025-07-12 13:29:18.042367
None,None,None,None,None,2025-07-12 13:29:19.162534
