心拍数,左目のx座標,左目のy座標,右目のx座標,右目のy座標,nitizi
0,None,None,None,None,2025-07-20 23:08:56.738767
0,None,None,None,None,2025-07-20 23:08:57.668022
0,None,None,None,None,2025-07-20 23:08:58.598975
0,None,None,None,None,2025-07-20 23:08:59.520413
0,2,-3,-2,-2,2025-07-20 23:09:00.442650
0,None,None,None,None,2025-07-20 23:09:01.369076
0,-3,0,5,0,2025-07-20 23:09:02.290626
0,1,0,4,1,2025-07-20 23:09:03.209806
0,None,None,None,None,2025-07-20 23:09:04.130075
0,None,None,None,None,2025-07-20 23:09:05.096324
0,None,None,None,None,2025-07-20 23:09:06.023372
0,None,None,None,None,2025-07-20 23:09:06.962950
0,None,None,None,None,2025-07-20 23:09:07.923248
0,None,None,None,None,2025-07-20 23:09:08.856462
0,None,None,None,None,2025-07-20 23:09:09.746940
0,None,None,None,None,2025-07-20 23:09:10.677757
