心拍数,左目のx座標,左目のy座標,右目のx座標,右目のy座標,nitizi
None,None,None,None,None,2025-07-06 11:50:50.694844
None,2,0,-1,0,2025-07-06 11:50:51.606916
None,2,1,-1,0,2025-07-06 11:50:52.487161
None,3,1,-7,0,2025-07-06 11:50:53.336102
None,-1,0,-3,-1,2025-07-06 11:50:54.187626
None,-1,0,-3,-1,2025-07-06 11:50:55.033822
None,-1,0,-3,-1,2025-07-06 11:50:55.884300
None,1,-1,-1,-1,2025-07-06 11:50:56.736983
None,5,0,2,-2,2025-07-06 11:50:57.579370
None,2,2,-1,0,2025-07-06 11:50:58.432161
None,0,1,-6,0,2025-07-06 11:50:59.275796
