心拍数,左目のx座標,左目のy座標,右目のx座標,右目のy座標,nitizi
0,None,None,None,None,2025-07-17 11:24:35.271659
0,None,None,None,None,2025-07-17 11:24:36.428548
0,None,None,None,None,2025-07-17 11:24:37.479531
76.53,None,None,None,None,2025-07-17 11:24:38.532173
82.99,None,None,None,None,2025-07-17 11:24:39.617521
81.08,None,None,None,None,2025-07-17 11:24:40.686068
82.99,None,None,None,None,2025-07-17 11:24:41.808640
81.08,None,None,None,None,2025-07-17 11:24:42.918615
82.99,None,None,None,None,2025-07-17 11:24:44.013477
80.86,None,None,None,None,2025-07-17 11:24:45.073164
80.97,None,None,None,None,2025-07-17 11:24:46.128119
80.75,None,None,None,None,2025-07-17 11:24:47.195850
