心拍数,左目のx座標,左目のy座標,右目のx座標,右目のy座標,nitizi
0,None,None,None,None,2025-07-21 10:52:46.440219
0,9,2,0,-1,2025-07-21 10:52:47.334124
0,None,None,None,None,2025-07-21 10:52:48.191769
0,None,None,None,None,2025-07-21 10:52:49.048754
0,None,None,None,None,2025-07-21 10:52:49.942974
0,None,None,None,None,2025-07-21 10:52:50.804744
0,2,-3,-1,-1,2025-07-21 10:52:51.698385
0,None,None,None,None,2025-07-21 10:52:52.589301
0,None,None,None,None,2025-07-21 10:52:53.448760
0,-15,-3,-13,0,2025-07-21 10:52:54.309647
0,None,None,None,None,2025-07-21 10:52:55.163243
0,None,None,None,None,2025-07-21 10:52:56.051377
0,None,None,None,None,2025-07-21 10:52:56.916719
