心拍数,左目のx座標,左目のy座標,右目のx座標,右目のy座標,nitizi
None,None,None,None,None,2025-07-06 13:51:44.997675
None,5,0,0,1,2025-07-06 13:51:47.077895
None,1,0,3,1,2025-07-06 13:51:49.120851
None,-11,-2,7,2,2025-07-06 13:51:51.189658
None,15,-2,9,2,2025-07-06 13:51:53.233914
None,-1,2,5,1,2025-07-06 13:51:55.268270
None,-1,2,5,1,2025-07-06 13:51:57.316488
None,-1,2,5,1,2025-07-06 13:51:59.347685
None,-5,1,3,0,2025-07-06 13:52:01.378145
None,-5,1,3,0,2025-07-06 13:52:03.407808
None,-5,1,3,0,2025-07-06 13:52:05.450701
None,-2,2,-1,1,2025-07-06 13:52:07.481777
None,-2,2,-1,1,2025-07-06 13:52:09.514581
