心拍数,左目のx座標,左目のy座標,右目のx座標,右目のy座標,nitizi
0,None,None,None,None,2025-07-19 14:14:26.120592
0,None,None,None,None,2025-07-19 14:14:27.107332
0,-3,0,-6,1,2025-07-19 14:14:28.121038
78.53,-3,0,-6,1,2025-07-19 14:14:29.129755
83.22,2,0,-5,1,2025-07-19 14:14:30.103691
83.1,-3,-1,-4,2,2025-07-19 14:14:31.041827
80.75,None,None,None,None,2025-07-19 14:14:31.985557
80.97,-1,0,-3,1,2025-07-19 14:14:32.964970
80.97,15,0,-3,1,2025-07-19 14:14:33.943343
80.86,-2,1,4,-3,2025-07-19 14:14:34.920387
80.86,8,0,3,-2,2025-07-19 14:14:35.897416
80.97,1,0,-3,3,2025-07-19 14:14:36.837371
80.86,-6,0,-13,-1,2025-07-19 14:14:37.812898
80.86,-5,-2,-10,-1,2025-07-19 14:14:38.754177
80.97,-6,-1,-3,0,2025-07-19 14:14:39.735721
83.22,-1,-1,-8,1,2025-07-19 14:14:40.717181
83.22,-2,-1,0,-1,2025-07-19 14:14:41.716367
83.1,3,-1,-12,-1,2025-07-19 14:14:42.663846
83.22,4,0,3,-1,2025-07-19 14:14:43.605524
82.99,None,None,None,None,2025-07-19 14:14:44.579760
80.97,None,None,None,None,2025-07-19 14:14:45.526735
83.1,4,0,-2,1,2025-07-19 14:14:46.470337
80.86,0,0,-7,0,2025-07-19 14:14:47.448992
80.97,-3,-1,-3,1,2025-07-19 14:14:48.423758
80.75,None,None,None,None,2025-07-19 14:14:49.373728
81.08,-6,-2,-7,0,2025-07-19 14:14:50.348115
83.1,1,0,0,1,2025-07-19 14:14:51.332747
80.86,None,None,None,None,2025-07-19 14:14:52.315853
80.97,None,None,None,None,2025-07-19 14:14:53.291476
82.99,None,None,None,None,2025-07-19 14:14:54.268033
81.08,None,None,None,None,2025-07-19 14:14:55.281777
80.86,None,None,None,None,2025-07-19 14:14:56.336667
80.86,None,None,None,None,2025-07-19 14:14:57.320144
80.97,-1,-2,-2,-5,2025-07-19 14:14:58.262603
80.86,None,None,None,None,2025-07-19 14:14:59.276060
83.33,13,-1,1,-1,2025-07-19 14:15:00.316912
83.1,None,None,None,None,2025-07-19 14:15:01.225027
83.1,None,None,None,None,2025-07-19 14:15:02.174423
80.86,None,None,None,None,2025-07-19 14:15:03.149367
80.86,None,None,None,None,2025-07-19 14:15:04.124070
81.08,2,1,12,0,2025-07-19 14:15:05.101580
83.1,1,-3,3,2,2025-07-19 14:15:06.080422
83.22,None,None,None,None,2025-07-19 14:15:07.060492
83.1,None,None,None,None,2025-07-19 14:15:08.040026
83.1,None,None,None,None,2025-07-19 14:15:09.020297
83.1,None,None,None,None,2025-07-19 14:15:10.012352
83.22,4,-4,7,1,2025-07-19 14:15:10.981543
80.86,4,-4,7,1,2025-07-19 14:15:11.960234
80.86,4,-4,7,1,2025-07-19 14:15:12.936212
83.22,None,None,None,None,2025-07-19 14:15:13.882848
82.99,None,None,None,None,2025-07-19 14:15:14.831460
81.08,None,None,None,None,2025-07-19 14:15:15.807750
83.1,None,None,None,None,2025-07-19 14:15:16.779916
82.99,None,None,None,None,2025-07-19 14:15:17.764327
81.08,10,-1,0,0,2025-07-19 14:15:18.745264
83.22,None,None,None,None,2025-07-19 14:15:19.685913
82.99,None,None,None,None,2025-07-19 14:15:20.626317
81.08,None,None,None,None,2025-07-19 14:15:21.586082
80.75,None,None,None,None,2025-07-19 14:15:22.554315
80.97,None,None,None,None,2025-07-19 14:15:23.502995
80.86,None,None,None,None,2025-07-19 14:15:24.480733
80.97,None,None,None,None,2025-07-19 14:15:25.461547
82.99,None,None,None,None,2025-07-19 14:15:26.444670
81.08,None,None,None,None,2025-07-19 14:15:27.416851
83.22,None,None,None,None,2025-07-19 14:15:28.403825
82.99,None,None,None,None,2025-07-19 14:15:29.349643
81.08,None,None,None,None,2025-07-19 14:15:30.297717
83.1,None,None,None,None,2025-07-19 14:15:31.244116
82.99,None,None,None,None,2025-07-19 14:15:32.190976
81.08,None,None,None,None,2025-07-19 14:15:33.165110
83.22,None,None,None,None,2025-07-19 14:15:34.114731
83.1,None,None,None,None,2025-07-19 14:15:35.065195
83.1,None,None,None,None,2025-07-19 14:15:36.006950
83.22,None,None,None,None,2025-07-19 14:15:36.954721
82.99,None,None,None,None,2025-07-19 14:15:37.904219
81.08,None,None,None,None,2025-07-19 14:15:38.852310
0,None,None,None,None,2025-07-19 14:15:39.833743
41.55,None,None,None,None,2025-07-19 14:15:40.787376
0,None,None,None,None,2025-07-19 14:15:41.730276
0,None,None,None,None,2025-07-19 14:15:42.679657
0,None,None,None,None,2025-07-19 14:15:43.626829
0,None,None,None,None,2025-07-19 14:15:44.566784
0,None,None,None,None,2025-07-19 14:15:45.549536
0,None,None,None,None,2025-07-19 14:15:46.528278
0,None,None,None,None,2025-07-19 14:15:47.471321
