心拍数,左目のx座標,左目のy座標,右目のx座標,右目のy座標,nitizi
0,None,None,None,None,2025-07-19 13:57:32.679640
0,4,0,7,2,2025-07-19 13:57:33.625119
0,-12,-2,-5,1,2025-07-19 13:57:34.565092
76.43,-16,-1,-8,1,2025-07-19 13:57:35.505092
80.86,-11,0,0,1,2025-07-19 13:57:36.440267
80.86,-24,-1,2,-2,2025-07-19 13:57:37.380715
80.97,3,1,3,-2,2025-07-19 13:57:38.358520
80.86,2,3,-1,0,2025-07-19 13:57:39.300793
80.86,-3,-4,-3,0,2025-07-19 13:57:40.240763
80.97,-2,-1,-1,-2,2025-07-19 13:57:41.179144
80.86,-2,-1,-2,-1,2025-07-19 13:57:42.121191
80.86,-6,-2,7,1,2025-07-19 13:57:43.069722
80.97,None,None,None,None,2025-07-19 13:57:44.041119
80.86,3,-1,0,-1,2025-07-19 13:57:44.986303
80.86,-9,0,8,0,2025-07-19 13:57:45.924710
80.86,1,1,-3,-2,2025-07-19 13:57:46.872677
80.97,3,-2,13,1,2025-07-19 13:57:47.817265
80.86,-2,-1,-19,0,2025-07-19 13:57:48.764774
80.86,9,-1,-4,1,2025-07-19 13:57:49.705115
80.97,9,-1,-4,1,2025-07-19 13:57:50.644781
80.86,2,-2,-2,-1,2025-07-19 13:57:51.624167
80.86,8,-1,-2,-1,2025-07-19 13:57:52.588938
80.97,0,-2,-1,-2,2025-07-19 13:57:53.537720
80.86,5,1,-2,2,2025-07-19 13:57:54.476886
80.86,None,None,None,None,2025-07-19 13:57:55.428225
80.97,4,1,-6,1,2025-07-19 13:57:56.369102
80.86,1,1,0,1,2025-07-19 13:57:57.310002
80.86,1,1,0,1,2025-07-19 13:57:58.261015
80.86,1,1,0,1,2025-07-19 13:57:59.208458
80.97,1,1,0,1,2025-07-19 13:58:00.156237
80.86,-11,0,-1,-1,2025-07-19 13:58:01.127147
80.86,None,None,None,None,2025-07-19 13:58:02.073604
80.97,None,None,None,None,2025-07-19 13:58:03.008567
80.86,2,1,4,0,2025-07-19 13:58:03.955447
83.22,-23,-1,-7,-3,2025-07-19 13:58:04.924546
82.99,13,0,-1,-1,2025-07-19 13:58:05.870488
80.86,None,None,None,None,2025-07-19 13:58:06.820737
80.86,1,0,0,-2,2025-07-19 13:58:07.819056
80.97,None,None,None,None,2025-07-19 13:58:08.803514
80.86,0,0,1,0,2025-07-19 13:58:09.746201
80.97,-1,-2,1,1,2025-07-19 13:58:10.731409
80.75,None,None,None,None,2025-07-19 13:58:11.680202
80.97,None,None,None,None,2025-07-19 13:58:12.628694
80.97,1,0,-2,-1,2025-07-19 13:58:13.577683
80.75,None,None,None,None,2025-07-19 13:58:14.526348
80.97,None,None,None,None,2025-07-19 13:58:15.465142
80.97,None,None,None,None,2025-07-19 13:58:16.413458
80.75,7,0,0,1,2025-07-19 13:58:17.358518
80.97,-1,-1,-1,-1,2025-07-19 13:58:18.306105
80.86,4,1,-2,-1,2025-07-19 13:58:19.250303
80.86,None,None,None,None,2025-07-19 13:58:20.235832
83.22,1,1,3,2,2025-07-19 13:58:21.177464
82.99,2,-2,1,3,2025-07-19 13:58:22.120025
