心拍数,左目のx座標,左目のy座標,右目のx座標,右目のy座標,nitizi
0,None,None,None,None,2025-07-19 13:58:28.158958
0,None,None,None,None,2025-07-19 13:58:29.140714
0,None,None,None,None,2025-07-19 13:58:30.086768
76.53,-14,-1,3,0,2025-07-19 13:58:31.062969
82.99,-10,0,2,-1,2025-07-19 13:58:32.040089
81.08,-3,0,-1,0,2025-07-19 13:58:33.015834
82.99,None,None,None,None,2025-07-19 13:58:33.958997
81.08,-4,1,-6,0,2025-07-19 13:58:34.932653
82.99,0,-1,-2,1,2025-07-19 13:58:35.874506
80.86,8,0,-10,0,2025-07-19 13:58:36.823117
83.1,None,None,None,None,2025-07-19 13:58:37.800651
83.22,-11,-2,1,-1,2025-07-19 13:58:38.742745
82.99,0,-2,17,-2,2025-07-19 13:58:39.691530
80.97,None,None,None,None,2025-07-19 13:58:40.638414
80.86,1,0,0,-2,2025-07-19 13:58:41.582510
80.86,2,1,0,-1,2025-07-19 13:58:42.530009
80.86,-3,-1,-1,0,2025-07-19 13:58:43.474782
0,4,0,-3,0,2025-07-19 13:58:44.427269
0,13,-1,-1,1,2025-07-19 13:58:45.366833
0,-3,0,-1,-2,2025-07-19 13:58:46.310214
0,2,0,0,-1,2025-07-19 13:58:47.255524
0,8,-1,18,-1,2025-07-19 13:58:48.239869
0,1,0,-13,0,2025-07-19 13:58:49.182303
0,-2,1,-2,0,2025-07-19 13:58:50.123598
0,0,0,2,-2,2025-07-19 13:58:51.069818
0,None,None,None,None,2025-07-19 13:58:52.014968
