心拍数,左目のx座標,左目のy座標,右目のx座標,右目のy座標,nitizi
None,None,None,None,None,2025-07-12 10:31:18.045571
76.63,-1,0,0,1,2025-07-12 10:31:19.159796
81.08,0,-1,-1,-1,2025-07-12 10:31:20.207879
80.97,-6,-1,-4,0,2025-07-12 10:31:21.260506
81.3,-7,-2,-1,0,2025-07-12 10:31:22.347414
81.08,0,0,2,1,2025-07-12 10:31:23.391058
80.97,-1,-1,-6,0,2025-07-12 10:31:24.436608
81.08,None,None,None,None,2025-07-12 10:31:25.490853
81.19,None,None,None,None,2025-07-12 10:31:26.567156
80.97,None,None,None,None,2025-07-12 10:31:27.613859
81.08,0,0,3,0,2025-07-12 10:31:28.659760
81.19,None,None,None,None,2025-07-12 10:31:29.734505
80.97,-2,-1,-6,0,2025-07-12 10:31:30.787975
81.08,-2,-1,-6,0,2025-07-12 10:31:31.834856
81.08,2,0,10,1,2025-07-12 10:31:32.876676
81.19,2,0,10,1,2025-07-12 10:31:33.926482
81.08,None,None,None,None,2025-07-12 10:31:34.978063
81.08,0,0,0,0,2025-07-12 10:31:36.017091
81.08,4,2,-3,1,2025-07-12 10:31:37.064748
81.08,None,None,None,None,2025-07-12 10:31:38.149571
81.08,0,0,-8,0,2025-07-12 10:31:39.259267
80.97,0,0,0,0,2025-07-12 10:31:40.312599
81.19,0,0,0,0,2025-07-12 10:31:41.375482
81.08,0,0,0,0,2025-07-12 10:31:42.429420
80.97,-1,0,-8,-1,2025-07-12 10:31:43.483858
81.19,-2,-1,0,0,2025-07-12 10:31:44.533588
81.08,-1,0,0,0,2025-07-12 10:31:45.577536
80.97,0,0,0,0,2025-07-12 10:31:46.624139
81.08,1,-1,0,0,2025-07-12 10:31:47.678316
81.3,-2,0,0,0,2025-07-12 10:31:48.729761
80.97,None,None,None,None,2025-07-12 10:31:49.784068
81.08,4,0,-3,-1,2025-07-12 10:31:50.846439
81.19,0,0,2,0,2025-07-12 10:31:51.897550
80.97,None,None,None,None,2025-07-12 10:31:52.973694
81.08,None,None,None,None,2025-07-12 10:31:54.036822
80.97,0,0,-1,0,2025-07-12 10:31:55.120335
81.19,-2,-1,-1,0,2025-07-12 10:31:56.214256
81.08,0,0,0,0,2025-07-12 10:31:57.274146
80.97,-1,0,-8,-1,2025-07-12 10:31:58.331379
81.3,-4,2,9,1,2025-07-12 10:31:59.387873
81.08,None,None,None,None,2025-07-12 10:32:00.482378
80.97,None,None,None,None,2025-07-12 10:32:01.534956
81.08,None,None,None,None,2025-07-12 10:32:02.594871
81.19,None,None,None,None,2025-07-12 10:32:03.748926
80.97,None,None,None,None,2025-07-12 10:32:04.804487
81.08,None,None,None,None,2025-07-12 10:32:05.852026
81.08,None,None,None,None,2025-07-12 10:32:06.927114
81.08,-9,1,8,0,2025-07-12 10:32:07.973685
81.08,None,None,None,None,2025-07-12 10:32:09.024662
81.08,None,None,None,None,2025-07-12 10:32:10.102198
81.19,None,None,None,None,2025-07-12 10:32:11.153180
81.08,None,None,None,None,2025-07-12 10:32:12.200008
81.08,None,None,None,None,2025-07-12 10:32:13.355558
80.97,None,None,None,None,2025-07-12 10:32:14.410952
81.19,None,None,None,None,2025-07-12 10:32:15.452356
81.08,None,None,None,None,2025-07-12 10:32:16.503780
80.97,None,None,None,None,2025-07-12 10:32:17.584447
81.08,None,None,None,None,2025-07-12 10:32:18.625407
81.08,None,None,None,None,2025-07-12 10:32:19.667095
81.08,None,None,None,None,2025-07-12 10:32:20.711975
81.08,None,None,None,None,2025-07-12 10:32:21.792366
81.08,None,None,None,None,2025-07-12 10:32:22.844873
80.97,None,None,None,None,2025-07-12 10:32:23.886342
81.3,None,None,None,None,2025-07-12 10:32:24.933567
81.08,None,None,None,None,2025-07-12 10:32:26.001361
80.97,None,None,None,None,2025-07-12 10:32:27.043399
81.08,None,None,None,None,2025-07-12 10:32:28.094297
81.08,None,None,None,None,2025-07-12 10:32:29.177479
81.08,None,None,None,None,2025-07-12 10:32:30.233647
81.08,None,None,None,None,2025-07-12 10:32:31.284668
80.97,None,None,None,None,2025-07-12 10:32:32.330362
81.19,None,None,None,None,2025-07-12 10:32:33.407250
81.08,None,None,None,None,2025-07-12 10:32:34.450450
80.97,None,None,None,None,2025-07-12 10:32:35.494204
81.19,None,None,None,None,2025-07-12 10:32:36.568268
81.08,None,None,None,None,2025-07-12 10:32:37.616220
80.97,None,None,None,None,2025-07-12 10:32:38.654629
81.08,None,None,None,None,2025-07-12 10:32:39.705456
81.3,None,None,None,None,2025-07-12 10:32:40.788638
80.97,None,None,None,None,2025-07-12 10:32:41.834344
81.08,None,None,None,None,2025-07-12 10:32:42.883291
None,None,None,None,None,2025-07-12 10:32:43.980283
40.54,None,None,None,None,2025-07-12 10:32:45.136025
None,None,None,None,None,2025-07-12 10:32:46.185117
None,None,None,None,None,2025-07-12 10:32:47.236972
None,None,None,None,None,2025-07-12 10:32:48.293259
None,None,None,None,None,2025-07-12 10:32:49.336902
None,None,None,None,None,2025-07-12 10:32:50.385895
None,2,0,-3,1,2025-07-12 10:32:51.433092
