心拍数,左目のx座標,左目のy座標,右目のx座標,右目のy座標,nitizi
None,None,None,None,None,2025-07-12 00:34:04.535065
76.63,2,0,-2,-1,2025-07-12 00:34:05.415548
81.08,0,0,3,0,2025-07-12 00:34:06.306646
80.97,0,0,2,0,2025-07-12 00:34:07.187217
81.3,0,0,3,0,2025-07-12 00:34:08.067149
81.08,4,-1,-1,-1,2025-07-12 00:34:08.964927
81.08,0,0,1,0,2025-07-12 00:34:09.846554
81.08,2,0,-4,-1,2025-07-12 00:34:10.727178
81.08,None,None,None,None,2025-07-12 00:34:11.608255
81.08,0,0,3,0,2025-07-12 00:34:12.503604
81.08,None,None,None,None,2025-07-12 00:34:13.386873
81.08,2,-1,8,-2,2025-07-12 00:34:14.266549
81.19,None,None,None,None,2025-07-12 00:34:15.151499
81.08,None,None,None,None,2025-07-12 00:34:16.069049
81.08,None,None,None,None,2025-07-12 00:34:16.947672
81.08,None,None,None,None,2025-07-12 00:34:17.824719
81.08,3,-1,-3,-1,2025-07-12 00:34:18.706884
81.08,3,-1,-3,-1,2025-07-12 00:34:19.604534
80.97,3,-1,-3,-1,2025-07-12 00:34:20.483722
81.19,0,0,1,0,2025-07-12 00:34:21.362482
81.08,0,0,1,0,2025-07-12 00:34:22.260609
80.97,0,0,1,0,2025-07-12 00:34:23.147835
81.19,0,0,1,0,2025-07-12 00:34:24.028435
81.08,0,0,1,0,2025-07-12 00:34:24.905291
80.97,0,0,-1,-1,2025-07-12 00:34:25.799208
81.3,0,0,1,0,2025-07-12 00:34:26.700834
81.08,0,0,-1,0,2025-07-12 00:34:27.583775
80.97,3,-1,3,0,2025-07-12 00:34:28.463226
81.19,0,0,1,0,2025-07-12 00:34:29.363061
81.08,0,0,1,0,2025-07-12 00:34:30.242851
80.97,None,None,None,None,2025-07-12 00:34:31.133214
81.19,0,0,3,-1,2025-07-12 00:34:32.011024
81.08,0,0,3,-1,2025-07-12 00:34:32.892623
80.97,None,None,None,None,2025-07-12 00:34:33.772294
81.3,None,None,None,None,2025-07-12 00:34:34.652604
81.08,None,None,None,None,2025-07-12 00:34:35.532320
80.97,None,None,None,None,2025-07-12 00:34:36.412810
81.19,None,None,None,None,2025-07-12 00:34:37.292507
80.97,None,None,None,None,2025-07-12 00:34:38.173606
81.08,1,-1,0,-2,2025-07-12 00:34:39.060344
81.08,None,None,None,None,2025-07-12 00:34:39.940405
81.08,None,None,None,None,2025-07-12 00:34:40.821120
81.08,None,None,None,None,2025-07-12 00:34:41.700927
81.08,None,None,None,None,2025-07-12 00:34:42.581284
81.19,2,0,-3,-1,2025-07-12 00:34:43.459636
81.08,2,0,-3,-1,2025-07-12 00:34:44.340055
81.08,2,0,-3,-1,2025-07-12 00:34:45.221331
81.08,0,0,-2,1,2025-07-12 00:34:46.102774
81.08,1,0,-3,-1,2025-07-12 00:34:46.983230
81.19,2,0,-4,-2,2025-07-12 00:34:47.863598
80.97,2,0,-4,-2,2025-07-12 00:34:48.745193
81.08,2,0,-4,-2,2025-07-12 00:34:49.624913
81.3,2,0,-4,-2,2025-07-12 00:34:50.505644
80.97,2,0,-4,-2,2025-07-12 00:34:51.384261
81.08,2,0,-4,-2,2025-07-12 00:34:52.269230
81.08,2,0,-4,-2,2025-07-12 00:34:53.149412
81.08,2,0,-4,-2,2025-07-12 00:34:54.029664
81.08,2,0,-4,-2,2025-07-12 00:34:54.908648
81.08,2,0,-4,-2,2025-07-12 00:34:55.786773
81.08,2,0,-4,-2,2025-07-12 00:34:56.666206
81.08,2,0,-4,-2,2025-07-12 00:34:57.548923
78.95,2,0,-4,-2,2025-07-12 00:34:58.429691
81.08,2,0,-4,-2,2025-07-12 00:34:59.309272
81.3,None,None,None,None,2025-07-12 00:35:00.194056
80.97,None,None,None,None,2025-07-12 00:35:01.073126
81.08,None,None,None,None,2025-07-12 00:35:01.953672
None,None,None,None,None,2025-07-12 00:35:02.835747
None,None,None,None,None,2025-07-12 00:35:03.717228
None,None,None,None,None,2025-07-12 00:35:04.601104
None,None,None,None,None,2025-07-12 00:35:05.484104
None,None,None,None,None,2025-07-12 00:35:06.364801
None,None,None,None,None,2025-07-12 00:35:07.254042
None,None,None,None,None,2025-07-12 00:35:08.137561
None,None,None,None,None,2025-07-12 00:35:09.016387
None,None,None,None,None,2025-07-12 00:35:09.898179
None,None,None,None,None,2025-07-12 00:35:10.776910
None,None,None,None,None,2025-07-12 00:35:11.658311
None,0,0,2,1,2025-07-12 00:35:12.535073
None,0,0,1,0,2025-07-12 00:35:13.416017
None,0,0,-2,-1,2025-07-12 00:35:14.311934
None,3,0,-2,-2,2025-07-12 00:35:15.200224
None,None,None,None,None,2025-07-12 00:35:16.080487
None,2,0,0,-1,2025-07-12 00:35:16.963908
None,0,0,2,-3,2025-07-12 00:35:17.866144
None,0,0,2,-3,2025-07-12 00:35:18.754201
None,0,0,1,1,2025-07-12 00:35:19.632162
None,0,0,2,1,2025-07-12 00:35:20.509727
None,None,None,None,None,2025-07-12 00:35:21.416212
None,None,None,None,None,2025-07-12 00:35:22.309421
None,0,0,3,-1,2025-07-12 00:35:23.192024
None,0,0,0,0,2025-07-12 00:35:24.072389
None,None,None,None,None,2025-07-12 00:35:24.972870
None,None,None,None,None,2025-07-12 00:35:25.866156
None,0,0,-3,-1,2025-07-12 00:35:26.743861
None,0,0,-2,-1,2025-07-12 00:35:27.631753
None,1,-1,-3,-1,2025-07-12 00:35:28.515857
None,0,0,1,-1,2025-07-12 00:35:29.396434
None,None,None,None,None,2025-07-12 00:35:30.276720
None,None,None,None,None,2025-07-12 00:35:31.158237
None,None,None,None,None,2025-07-12 00:35:32.037712
