心拍数,左目のx座標,左目のy座標,右目のx座標,右目のy座標,nitizi
0,None,None,None,None,2025-07-21 00:20:52.197783
0,None,None,None,None,2025-07-21 00:20:53.125305
0,None,None,None,None,2025-07-21 00:20:54.057134
76.43,None,None,None,None,2025-07-21 00:20:54.977512
80.86,None,None,None,None,2025-07-21 00:20:55.904916
80.86,1,-1,-3,-1,2025-07-21 00:20:56.826067
80.97,-1,1,-9,0,2025-07-21 00:20:57.757544
80.97,5,0,-6,-1,2025-07-21 00:20:58.681743
80.75,5,0,-6,-1,2025-07-21 00:20:59.616183
80.97,5,0,-6,-1,2025-07-21 00:21:00.541047
80.86,None,None,None,None,2025-07-21 00:21:01.468607
80.86,None,None,None,None,2025-07-21 00:21:02.394291
80.97,None,None,None,None,2025-07-21 00:21:03.320726
80.86,None,None,None,None,2025-07-21 00:21:04.203958
80.86,None,None,None,None,2025-07-21 00:21:05.129615
83.22,None,None,None,None,2025-07-21 00:21:06.057649
82.99,None,None,None,None,2025-07-21 00:21:06.986427
80.97,None,None,None,None,2025-07-21 00:21:07.913374
80.86,None,None,None,None,2025-07-21 00:21:08.837150
80.86,None,None,None,None,2025-07-21 00:21:09.730826
0,3,0,0,0,2025-07-21 00:21:10.665215
0,0,-1,-2,0,2025-07-21 00:21:11.593657
0,-1,-2,-7,-1,2025-07-21 00:21:12.520683
0,8,-2,-2,-2,2025-07-21 00:21:13.445738
