心拍数,左目のx座標,左目のy座標,右目のx座標,右目のy座標,nitizi
81.19,None,None,None,None,2025-07-06 13:52:39.762757
None,1,0,-3,1,2025-07-06 13:52:41.491666
None,0,2,1,2,2025-07-06 13:52:43.228150
None,0,1,2,1,2025-07-06 13:52:45.323272
None,-2,-1,11,1,2025-07-06 13:52:47.356994
None,3,1,10,1,2025-07-06 13:52:49.386647
None,3,1,10,1,2025-07-06 13:52:51.430187
None,3,1,10,1,2025-07-06 13:52:53.475091
None,3,1,10,1,2025-07-06 13:52:55.522730
None,3,1,10,1,2025-07-06 13:52:57.257426
None,3,1,10,1,2025-07-06 13:52:58.990891
None,3,1,10,1,2025-07-06 13:53:00.722439
None,3,1,10,1,2025-07-06 13:53:02.454467
None,3,1,10,1,2025-07-06 13:53:04.487678
