心拍数,左目のx座標,左目のy座標,右目のx座標,右目のy座標,nitizi
0,None,None,None,None,2025-07-17 13:11:06.071255
0,None,None,None,None,2025-07-17 13:11:07.114378
0,6,0,5,2,2025-07-17 13:11:08.163560
76.53,6,0,5,2,2025-07-17 13:11:09.168022
83.22,None,None,None,None,2025-07-17 13:11:10.183287
83.1,-2,2,-2,1,2025-07-17 13:11:11.256437
82.99,None,None,None,None,2025-07-17 13:11:12.286376
0,None,None,None,None,2025-07-17 13:11:13.318820
0,None,None,None,None,2025-07-17 13:11:14.310075
0,None,None,None,None,2025-07-17 13:11:15.344285
0,None,None,None,None,2025-07-17 13:11:16.349875
0,-2,2,-5,1,2025-07-17 13:11:17.540478
0,0,2,-14,1,2025-07-17 13:11:18.574141
