心拍数,左目のx座標,左目のy座標,右目のx座標,右目のy座標,nitizi
80.97,0,0,2,-1,2025-07-21 10:03:49.505030
80.86,None,None,None,None,2025-07-21 10:03:50.360844
80.97,None,None,None,None,2025-07-21 10:03:51.218386
80.75,0,-1,-6,-1,2025-07-21 10:03:52.080434
80.97,0,1,1,-4,2025-07-21 10:03:52.943241
0,2,3,1,-1,2025-07-21 10:03:53.803913
40.43,None,None,None,None,2025-07-21 10:03:54.659865
0,-8,-1,-9,0,2025-07-21 10:03:55.519234
41.55,4,-3,0,-3,2025-07-21 10:03:56.413368
80.97,9,-1,-6,-1,2025-07-21 10:03:57.275813
80.86,None,None,None,None,2025-07-21 10:03:58.135431
0,None,None,None,None,2025-07-21 10:03:59.030022
40.98,None,None,None,None,2025-07-21 10:03:59.885744
0,None,None,None,None,2025-07-21 10:04:00.782508
41.01,None,None,None,None,2025-07-21 10:04:01.672147
0,2,-3,5,0,2025-07-21 10:04:02.531547
0,None,None,None,None,2025-07-21 10:04:03.420802
0,-4,2,-6,-2,2025-07-21 10:04:04.313212
