心拍数,左目のx座標,左目のy座標,右目のx座標,右目のy座標,nitizi
0,None,None,None,None,2025-07-19 14:37:41.280256
0,-13,-2,-14,-1,2025-07-19 14:37:42.365764
0,None,None,None,None,2025-07-19 14:37:43.383076
76.43,None,None,None,None,2025-07-19 14:37:44.402232
80.86,8,1,-15,-1,2025-07-19 14:37:45.521668
80.86,11,-1,-2,2,2025-07-19 14:37:46.595581
80.97,None,None,None,None,2025-07-19 14:37:47.599143
81.08,None,None,None,None,2025-07-19 14:37:48.557170
83.1,-6,-1,-5,1,2025-07-19 14:37:49.693583
83.1,None,None,None,None,2025-07-19 14:37:50.647796
80.86,None,None,None,None,2025-07-19 14:37:51.633791
83.1,None,None,None,None,2025-07-19 14:37:52.591564
83.22,-14,-2,-4,-3,2025-07-19 14:37:53.581418
80.86,None,None,None,None,2025-07-19 14:37:54.567204
83.1,None,None,None,None,2025-07-19 14:37:55.519048
83.1,0,-2,4,-1,2025-07-19 14:37:56.571611
80.86,None,None,None,None,2025-07-19 14:37:57.626113
80.97,None,None,None,None,2025-07-19 14:37:58.609771
80.86,8,-1,-1,1,2025-07-19 14:37:59.594041
83.1,None,None,None,None,2025-07-19 14:38:00.621770
80.97,None,None,None,None,2025-07-19 14:38:01.609647
83.1,-5,-1,0,2,2025-07-19 14:38:02.645720
83.22,None,None,None,None,2025-07-19 14:38:03.725657
80.97,-15,-3,3,-3,2025-07-19 14:38:04.706560
83.1,-15,-1,5,-4,2025-07-19 14:38:05.687261
80.86,-15,-1,5,-4,2025-07-19 14:38:06.670007
83.1,None,None,None,None,2025-07-19 14:38:07.805548
80.97,11,-1,5,-3,2025-07-19 14:38:08.915710
83.1,1,1,-2,1,2025-07-19 14:38:09.991294
83.1,-4,1,8,-2,2025-07-19 14:38:11.039460
80.97,1,1,-2,-2,2025-07-19 14:38:12.037788
83.1,None,None,None,None,2025-07-19 14:38:13.025764
80.97,None,None,None,None,2025-07-19 14:38:14.009401
83.1,15,-1,4,-3,2025-07-19 14:38:14.990997
80.75,None,None,None,None,2025-07-19 14:38:15.978041
80.97,-12,1,-3,1,2025-07-19 14:38:16.924338
80.86,None,None,None,None,2025-07-19 14:38:17.880756
80.97,-18,-1,-7,-1,2025-07-19 14:38:18.837617
83.1,1,1,-1,0,2025-07-19 14:38:19.797165
80.97,None,None,None,None,2025-07-19 14:38:20.743404
83.1,3,0,-2,-1,2025-07-19 14:38:21.688467
80.86,None,None,None,None,2025-07-19 14:38:22.641223
80.86,-16,-2,4,-2,2025-07-19 14:38:23.623551
80.97,-16,-2,4,-2,2025-07-19 14:38:24.577298
80.86,-16,-2,4,-2,2025-07-19 14:38:25.528190
83.1,None,None,None,None,2025-07-19 14:38:26.483909
80.97,None,None,None,None,2025-07-19 14:38:27.441263
83.1,None,None,None,None,2025-07-19 14:38:28.374848
80.97,6,1,0,-2,2025-07-19 14:38:29.321242
83.1,4,1,-10,1,2025-07-19 14:38:30.270670
83.1,None,None,None,None,2025-07-19 14:38:31.262386
80.97,None,None,None,None,2025-07-19 14:38:32.243471
83.1,9,-1,0,0,2025-07-19 14:38:33.275708
80.86,-1,-1,2,0,2025-07-19 14:38:34.329150
83.1,2,-1,4,-3,2025-07-19 14:38:35.319540
80.97,9,-1,4,-3,2025-07-19 14:38:36.311775
83.1,0,-3,-9,0,2025-07-19 14:38:37.294452
80.97,None,None,None,None,2025-07-19 14:38:38.245728
80.86,-7,-2,-3,0,2025-07-19 14:38:39.202094
83.1,-9,-1,-10,0,2025-07-19 14:38:40.210565
80.86,None,None,None,None,2025-07-19 14:38:41.187414
80.97,4,-2,0,0,2025-07-19 14:38:42.204491
83.22,None,None,None,None,2025-07-19 14:38:43.263659
83.1,None,None,None,None,2025-07-19 14:38:44.208412
83.1,None,None,None,None,2025-07-19 14:38:45.157081
83.1,-5,0,0,0,2025-07-19 14:38:46.139867
83.1,0,1,-4,1,2025-07-19 14:38:47.123584
83.22,-2,-2,0,-1,2025-07-19 14:38:48.066197
83.1,None,None,None,None,2025-07-19 14:38:49.054908
83.1,None,None,None,None,2025-07-19 14:38:50.000760
80.86,-2,-1,3,-4,2025-07-19 14:38:50.953728
80.97,None,None,None,None,2025-07-19 14:38:51.905600
80.75,-4,0,-9,-1,2025-07-19 14:38:52.855087
80.97,-1,-1,1,-4,2025-07-19 14:38:53.840605
80.86,None,None,None,None,2025-07-19 14:38:54.792456
80.97,1,1,-3,0,2025-07-19 14:38:55.771433
83.1,1,0,1,0,2025-07-19 14:38:56.720933
83.1,None,None,None,None,2025-07-19 14:38:57.672800
0,None,None,None,None,2025-07-19 14:38:58.657732
41.01,-10,-1,1,2,2025-07-19 14:38:59.609381
80.75,2,-2,-4,0,2025-07-19 14:39:00.554529
0,2,0,-4,1,2025-07-19 14:39:01.535961
0,None,None,None,None,2025-07-19 14:39:02.481161
0,None,None,None,None,2025-07-19 14:39:03.455019
0,-1,-2,-1,1,2025-07-19 14:39:04.401311
0,3,2,7,-3,2025-07-19 14:39:05.342762
0,4,0,5,-2,2025-07-19 14:39:06.327588
0,-7,-2,0,-3,2025-07-19 14:39:07.311668
0,3,-1,-1,-3,2025-07-19 14:39:08.270743
0,3,-1,-1,-3,2025-07-19 14:39:09.233324
0,None,None,None,None,2025-07-19 14:39:10.177353
0,6,-1,1,0,2025-07-19 14:39:11.156817
0,1,1,-5,1,2025-07-19 14:39:12.138903
0,None,None,None,None,2025-07-19 14:39:13.082435
0,5,0,-2,1,2025-07-19 14:39:14.033369
0,None,None,None,None,2025-07-19 14:39:14.984947
0,2,0,-1,1,2025-07-19 14:39:15.929587
0,None,None,None,None,2025-07-19 14:39:16.911774
0,None,None,None,None,2025-07-19 14:39:17.861930
0,None,None,None,None,2025-07-19 14:39:18.807073
