心拍数,左目のx座標,左目のy座標,右目のx座標,右目のy座標,nitizi
0,None,None,None,None,2025-07-21 10:55:55.086656
0,None,None,None,None,2025-07-21 10:55:55.947318
0,None,None,None,None,2025-07-21 10:55:56.841180
76.43,2,-3,-2,-2,2025-07-21 10:55:57.743828
80.86,-1,-3,-1,-3,2025-07-21 10:55:58.633478
80.97,None,None,None,None,2025-07-21 10:55:59.496897
83.1,0,0,0,0,2025-07-21 10:56:00.386545
80.86,None,None,None,None,2025-07-21 10:56:01.249572
80.97,None,None,None,None,2025-07-21 10:56:02.108967
80.86,None,None,None,None,2025-07-21 10:56:02.961995
80.86,None,None,None,None,2025-07-21 10:56:03.826566
80.86,None,None,None,None,2025-07-21 10:56:04.677560
80.97,-5,-3,1,0,2025-07-21 10:56:05.544483
81.08,7,-1,1,0,2025-07-21 10:56:06.405303
82.99,None,None,None,None,2025-07-21 10:56:07.259195
80.86,1,1,-5,0,2025-07-21 10:56:08.150051
80.97,None,None,None,None,2025-07-21 10:56:09.008887
80.86,None,None,None,None,2025-07-21 10:56:09.864257
80.86,None,None,None,None,2025-07-21 10:56:10.723036
80.97,4,1,-1,-4,2025-07-21 10:56:11.584225
80.86,None,None,None,None,2025-07-21 10:56:12.445626
80.86,None,None,None,None,2025-07-21 10:56:13.304914
81.08,None,None,None,None,2025-07-21 10:56:14.161696
82.99,6,-1,-2,0,2025-07-21 10:56:15.056304
80.86,5,-2,-3,-2,2025-07-21 10:56:15.913845
80.97,None,None,None,None,2025-07-21 10:56:16.773828
81.08,-5,-3,2,0,2025-07-21 10:56:17.633368
82.99,None,None,None,None,2025-07-21 10:56:18.524724
80.75,None,None,None,None,2025-07-21 10:56:19.381649
80.97,-1,-1,-6,-3,2025-07-21 10:56:20.236340
81.08,None,None,None,None,2025-07-21 10:56:21.101162
82.99,None,None,None,None,2025-07-21 10:56:21.991739
80.86,None,None,None,None,2025-07-21 10:56:22.883227
81.08,None,None,None,None,2025-07-21 10:56:23.775983
82.99,None,None,None,None,2025-07-21 10:56:24.668165
80.97,None,None,None,None,2025-07-21 10:56:25.529668
80.86,None,None,None,None,2025-07-21 10:56:26.388704
80.86,2,0,-1,0,2025-07-21 10:56:27.232972
80.97,2,0,-1,0,2025-07-21 10:56:28.140021
80.86,2,0,-1,0,2025-07-21 10:56:29.000358
80.97,2,0,-1,0,2025-07-21 10:56:29.895812
80.75,2,0,-1,0,2025-07-21 10:56:30.787641
80.97,2,0,-1,0,2025-07-21 10:56:31.644658
81.08,2,0,-1,0,2025-07-21 10:56:32.501888
82.99,None,None,None,None,2025-07-21 10:56:33.361361
80.86,4,2,0,1,2025-07-21 10:56:34.217926
80.97,1,2,-6,0,2025-07-21 10:56:35.072517
80.86,2,-4,-3,2,2025-07-21 10:56:35.933880
80.86,-1,1,2,1,2025-07-21 10:56:36.828436
80.97,None,None,None,None,2025-07-21 10:56:37.723922
80.75,5,1,-13,-2,2025-07-21 10:56:38.616143
80.97,4,4,-12,-2,2025-07-21 10:56:39.473452
81.08,2,3,-9,1,2025-07-21 10:56:40.333116
82.99,1,1,-2,-3,2025-07-21 10:56:41.189748
80.86,None,None,None,None,2025-07-21 10:56:42.050191
80.97,None,None,None,None,2025-07-21 10:56:42.945168
80.86,None,None,None,None,2025-07-21 10:56:43.802324
80.86,5,-3,2,2,2025-07-21 10:56:44.660697
80.97,2,0,3,-2,2025-07-21 10:56:45.522581
80.97,2,0,3,-2,2025-07-21 10:56:46.413802
83.1,2,0,3,-2,2025-07-21 10:56:47.271188
80.86,2,0,3,-2,2025-07-21 10:56:48.168703
80.86,-2,0,1,-1,2025-07-21 10:56:49.063393
80.86,None,None,None,None,2025-07-21 10:56:49.956662
80.97,None,None,None,None,2025-07-21 10:56:50.814917
80.86,-7,-2,-1,0,2025-07-21 10:56:51.706129
80.97,None,None,None,None,2025-07-21 10:56:52.560110
83.1,1,2,-12,0,2025-07-21 10:56:53.425891
80.86,None,None,None,None,2025-07-21 10:56:54.316808
80.97,-4,2,0,-1,2025-07-21 10:56:55.208957
80.86,None,None,None,None,2025-07-21 10:56:56.069017
81.08,None,None,None,None,2025-07-21 10:56:56.926429
82.99,None,None,None,None,2025-07-21 10:56:57.786194
80.86,None,None,None,None,2025-07-21 10:56:58.641212
80.86,None,None,None,None,2025-07-21 10:56:59.534216
80.97,None,None,None,None,2025-07-21 10:57:00.431945
80.86,None,None,None,None,2025-07-21 10:57:01.293582
80.86,None,None,None,None,2025-07-21 10:57:02.152227
80.97,-4,1,-5,1,2025-07-21 10:57:03.048235
80.86,3,0,-2,1,2025-07-21 10:57:03.905463
80.97,None,None,None,None,2025-07-21 10:57:04.762537
0,0,-2,-1,-2,2025-07-21 10:57:05.659445
40.43,None,None,None,None,2025-07-21 10:57:06.516869
0,-8,-2,-6,-1,2025-07-21 10:57:07.378226
40.43,None,None,None,None,2025-07-21 10:57:08.233199
