心拍数,左目のx座標,左目のy座標,右目のx座標,右目のy座標,nitizi
None,None,None,None,None,2025-07-11 23:50:55.194625
None,None,None,None,None,2025-07-11 23:50:56.078289
None,None,None,None,None,2025-07-11 23:50:56.964023
None,4,0,-1,0,2025-07-11 23:50:57.847725
81.08,None,None,None,None,2025-07-11 23:50:58.883666
81.08,None,None,None,None,2025-07-11 23:50:59.762908
81.08,0,0,3,1,2025-07-11 23:51:00.646852
81.19,None,None,None,None,2025-07-11 23:51:01.528507
81.08,None,None,None,None,2025-07-11 23:51:02.410020
80.97,None,None,None,None,2025-07-11 23:51:03.305218
81.08,None,None,None,None,2025-07-11 23:51:04.189391
81.19,None,None,None,None,2025-07-11 23:51:05.069762
81.08,None,None,None,None,2025-07-11 23:51:05.953899
81.19,None,None,None,None,2025-07-11 23:51:06.849721
80.86,None,None,None,None,2025-07-11 23:51:07.727937
81.19,None,None,None,None,2025-07-11 23:51:08.609758
81.08,0,-1,-4,1,2025-07-11 23:51:09.494144
81.08,0,-1,-4,1,2025-07-11 23:51:10.388085
81.19,0,-1,-4,1,2025-07-11 23:51:11.281010
81.08,1,-1,-4,1,2025-07-11 23:51:12.160189
81.08,0,0,2,-1,2025-07-11 23:51:13.068433
81.08,0,0,2,-1,2025-07-11 23:51:13.949873
81.19,0,0,2,-1,2025-07-11 23:51:14.827629
80.97,0,0,2,-1,2025-07-11 23:51:15.704308
