心拍数,左目のx座標,左目のy座標,右目のx座標,右目のy座標,nitizi
0,None,None,None,None,2025-07-19 14:41:07.944413
0,None,None,None,None,2025-07-19 14:41:08.903866
0,None,None,None,None,2025-07-19 14:41:09.864066
0,None,None,None,None,2025-07-19 14:41:10.815863
0,None,None,None,None,2025-07-19 14:41:11.857733
0,-1,-1,-3,1,2025-07-19 14:41:12.877626
0,None,None,None,None,2025-07-19 14:41:13.832095
0,None,None,None,None,2025-07-19 14:41:14.812097
0,0,-3,0,-3,2025-07-19 14:41:15.828965
0,None,None,None,None,2025-07-19 14:41:16.874333
0,None,None,None,None,2025-07-19 14:41:17.931669
0,None,None,None,None,2025-07-19 14:41:18.973034
