心拍数,左目のx座標,左目のy座標,右目のx座標,右目のy座標,nitizi
0,None,None,None,None,2025-07-21 10:30:21.911708
0,None,None,None,None,2025-07-21 10:30:22.792863
0,None,None,None,None,2025-07-21 10:30:23.658550
76.43,None,None,None,None,2025-07-21 10:30:24.553429
81.08,None,None,None,None,2025-07-21 10:30:25.412911
0,0,3,-2,-1,2025-07-21 10:30:26.273813
0,-8,-4,-11,0,2025-07-21 10:30:27.156486
0,3,-4,-9,-2,2025-07-21 10:30:28.057963
0,None,None,None,None,2025-07-21 10:30:28.947119
0,-2,-1,2,-2,2025-07-21 10:30:29.841337
