心拍数,左目のx座標,左目のy座標,右目のx座標,右目のy座標,nitizi
0,None,None,None,None,2025-07-18 14:30:06.104512
0,None,None,None,None,2025-07-18 14:30:06.959060
0,0,0,-2,0,2025-07-18 14:30:07.814229
0,7,-1,0,-1,2025-07-18 14:30:08.666182
0,None,None,None,None,2025-07-18 14:30:09.520398
0,-7,0,-7,0,2025-07-18 14:30:10.371181
0,None,None,None,None,2025-07-18 14:30:11.226958
0,8,1,-9,-2,2025-07-18 14:30:12.111055
0,None,None,None,None,2025-07-18 14:30:12.967155
0,-1,1,4,0,2025-07-18 14:30:13.819631
0,0,-1,4,0,2025-07-18 14:30:14.703882
0,1,0,-13,-1,2025-07-18 14:30:15.548949
0,1,2,0,-1,2025-07-18 14:30:16.444348
0,None,None,None,None,2025-07-18 14:30:17.299610
0,None,None,None,None,2025-07-18 14:30:18.151311
0,2,0,-4,0,2025-07-18 14:30:19.003080
0,1,2,3,1,2025-07-18 14:30:19.854432
0,3,1,2,1,2025-07-18 14:30:20.706081
0,None,None,None,None,2025-07-18 14:30:21.594619
0,None,None,None,None,2025-07-18 14:30:22.448990
0,None,None,None,None,2025-07-18 14:30:23.324840
0,None,None,None,None,2025-07-18 14:30:24.179629
0,None,None,None,None,2025-07-18 14:30:25.035599
0,2,2,-4,2,2025-07-18 14:30:25.882252
0,9,2,-2,3,2025-07-18 14:30:26.738097
0,8,0,-1,2,2025-07-18 14:30:27.586359
0,2,-1,0,0,2025-07-18 14:30:28.471531
0,2,0,-5,0,2025-07-18 14:30:29.323741
0,4,-1,-7,1,2025-07-18 14:30:30.209199
0,-1,-2,-1,-3,2025-07-18 14:30:31.097390
0,11,0,-15,-1,2025-07-18 14:30:31.947522
0,11,0,-3,1,2025-07-18 14:30:32.832017
0,11,0,-3,1,2025-07-18 14:30:33.718330
0,1,2,-3,-1,2025-07-18 14:30:34.608682
0,-14,-4,-10,0,2025-07-18 14:30:35.463333
0,12,0,-14,-1,2025-07-18 14:30:36.313570
0,6,2,-2,0,2025-07-18 14:30:37.199238
0,None,None,None,None,2025-07-18 14:30:38.085718
0,None,None,None,None,2025-07-18 14:30:38.935726
0,None,None,None,None,2025-07-18 14:30:39.826085
0,None,None,None,None,2025-07-18 14:30:40.681163
0,None,None,None,None,2025-07-18 14:30:41.532430
0,None,None,None,None,2025-07-18 14:30:42.375128
0,0,2,-4,1,2025-07-18 14:30:43.232113
0,-1,1,3,2,2025-07-18 14:30:44.087615
0,-1,1,3,2,2025-07-18 14:30:44.927815
0,None,None,None,None,2025-07-18 14:30:45.791452
0,None,None,None,None,2025-07-18 14:30:46.674221
0,None,None,None,None,2025-07-18 14:30:47.528395
0,None,None,None,None,2025-07-18 14:30:48.418268
0,1,1,-1,0,2025-07-18 14:30:49.272243
0,None,None,None,None,2025-07-18 14:30:50.124692
0,None,None,None,None,2025-07-18 14:30:50.975604
0,None,None,None,None,2025-07-18 14:30:51.828418
0,None,None,None,None,2025-07-18 14:30:52.680283
0,1,2,-4,0,2025-07-18 14:30:53.532477
0,None,None,None,None,2025-07-18 14:30:54.384841
0,3,1,1,0,2025-07-18 14:30:55.227807
0,3,1,-6,-2,2025-07-18 14:30:56.088997
0,1,0,-1,-3,2025-07-18 14:30:56.939296
0,1,3,-2,2,2025-07-18 14:30:57.824034
