心拍数,左目のx座標,左目のy座標,右目のx座標,右目のy座標,nitizi
None,None,None,None,None,2025-07-11 21:23:00.234765
76.63,None,None,None,None,2025-07-11 21:23:01.049635
81.08,None,None,None,None,2025-07-11 21:23:01.895736
81.19,None,None,None,None,2025-07-11 21:23:02.713586
81.08,None,None,None,None,2025-07-11 21:23:03.532352
81.08,None,None,None,None,2025-07-11 21:23:04.380402
80.97,None,None,None,None,2025-07-11 21:23:05.197226
None,None,None,None,None,2025-07-11 21:23:06.017302
None,None,None,None,None,2025-07-11 21:23:07.081627
None,0,0,-1,-1,2025-07-11 21:23:08.283336
None,None,None,None,None,2025-07-11 21:23:09.139225
None,1,0,2,2,2025-07-11 21:23:09.951256
None,1,0,2,2,2025-07-11 21:23:10.772999
None,None,None,None,None,2025-07-11 21:23:11.625244
None,None,None,None,None,2025-07-11 21:23:12.445493
