心拍数,左目のx座標,左目のy座標,右目のx座標,右目のy座標,nitizi
None,None,None,None,None,2025-07-12 00:21:31.927959
76.63,2,0,1,1,2025-07-12 00:21:32.807601
81.08,0,0,-1,-1,2025-07-12 00:21:33.702499
81.19,None,None,None,None,2025-07-12 00:21:34.578798
81.08,2,0,-4,-1,2025-07-12 00:21:35.456932
81.08,2,0,-2,0,2025-07-12 00:21:36.349385
81.08,0,0,0,-1,2025-07-12 00:21:37.229857
81.08,0,0,0,-1,2025-07-12 00:21:38.104266
81.08,0,0,0,-1,2025-07-12 00:21:38.981564
81.08,None,None,None,None,2025-07-12 00:21:39.862518
81.08,0,0,0,-1,2025-07-12 00:21:40.741258
81.08,None,None,None,None,2025-07-12 00:21:41.623566
81.19,0,0,-1,-1,2025-07-12 00:21:42.502142
81.08,0,0,3,-1,2025-07-12 00:21:43.381658
81.19,0,0,1,-1,2025-07-12 00:21:44.261799
80.97,2,0,4,-1,2025-07-12 00:21:45.141661
81.08,0,0,0,0,2025-07-12 00:21:46.020864
81.19,0,0,0,0,2025-07-12 00:21:46.898484
80.97,0,0,-1,0,2025-07-12 00:21:47.778017
81.08,None,None,None,None,2025-07-12 00:21:48.663406
