心拍数,左目のx座標,左目のy座標,右目のx座標,右目のy座標,nitizi
0,None,None,None,None,2025-07-17 11:21:48.690092
0,None,None,None,None,2025-07-17 11:21:49.842399
0,None,None,None,None,2025-07-17 11:21:50.902778
76.43,None,None,None,None,2025-07-17 11:21:52.105571
80.86,None,None,None,None,2025-07-17 11:21:53.243070
80.86,None,None,None,None,2025-07-17 11:21:54.292498
80.97,None,None,None,None,2025-07-17 11:21:55.341698
80.86,None,None,None,None,2025-07-17 11:21:56.440925
80.86,None,None,None,None,2025-07-17 11:21:57.481484
80.97,None,None,None,None,2025-07-17 11:21:58.533124
80.86,None,None,None,None,2025-07-17 11:21:59.600332
80.86,None,None,None,None,2025-07-17 11:22:00.684436
80.97,-2,-1,-5,0,2025-07-17 11:22:01.835027
80.86,None,None,None,None,2025-07-17 11:22:02.944877
80.86,None,None,None,None,2025-07-17 11:22:03.999213
80.86,None,None,None,None,2025-07-17 11:22:05.056911
80.97,None,None,None,None,2025-07-17 11:22:06.117530
80.86,None,None,None,None,2025-07-17 11:22:07.196078
80.86,-3,1,-6,0,2025-07-17 11:22:08.239835
80.97,-3,1,-6,0,2025-07-17 11:22:09.305781
80.86,None,None,None,None,2025-07-17 11:22:10.390143
80.86,None,None,None,None,2025-07-17 11:22:11.438065
80.97,None,None,None,None,2025-07-17 11:22:12.498653
80.86,None,None,None,None,2025-07-17 11:22:13.574315
80.86,None,None,None,None,2025-07-17 11:22:14.624490
80.97,None,None,None,None,2025-07-17 11:22:15.769847
80.86,-8,-2,-3,-1,2025-07-17 11:22:16.845869
80.86,None,None,None,None,2025-07-17 11:22:17.962218
80.86,None,None,None,None,2025-07-17 11:22:19.030535
80.97,-3,-2,-14,-1,2025-07-17 11:22:20.194267
80.86,None,None,None,None,2025-07-17 11:22:21.310099
80.86,None,None,None,None,2025-07-17 11:22:22.358763
80.97,None,None,None,None,2025-07-17 11:22:23.418635
80.86,None,None,None,None,2025-07-17 11:22:24.487399
80.86,-3,-1,4,2,2025-07-17 11:22:25.536737
80.97,-3,-1,4,2,2025-07-17 11:22:26.592881
80.86,-3,-1,4,2,2025-07-17 11:22:27.650449
80.86,-3,-1,4,2,2025-07-17 11:22:28.694829
80.97,None,None,None,None,2025-07-17 11:22:29.776487
80.86,None,None,None,None,2025-07-17 11:22:30.829529
80.86,None,None,None,None,2025-07-17 11:22:31.882891
80.97,None,None,None,None,2025-07-17 11:22:32.927666
80.86,None,None,None,None,2025-07-17 11:22:33.987195
80.86,None,None,None,None,2025-07-17 11:22:35.058526
80.86,None,None,None,None,2025-07-17 11:22:36.108016
80.97,None,None,None,None,2025-07-17 11:22:37.206526
83.1,-8,-1,-8,-1,2025-07-17 11:22:38.328928
83.1,None,None,None,None,2025-07-17 11:22:39.381064
80.86,None,None,None,None,2025-07-17 11:22:40.510266
80.86,None,None,None,None,2025-07-17 11:22:41.673056
80.97,None,None,None,None,2025-07-17 11:22:42.801026
80.86,-2,0,5,-1,2025-07-17 11:22:43.852013
80.86,None,None,None,None,2025-07-17 11:22:44.943549
80.97,-4,-4,-10,-2,2025-07-17 11:22:45.989692
80.75,3,2,-8,1,2025-07-17 11:22:47.043275
80.97,0,-2,-17,0,2025-07-17 11:22:48.101436
80.97,0,-2,-17,0,2025-07-17 11:22:49.156022
80.75,None,None,None,None,2025-07-17 11:22:50.197137
80.97,4,-2,-3,3,2025-07-17 11:22:51.256581
80.97,None,None,None,None,2025-07-17 11:22:52.292121
80.86,-3,-3,-1,0,2025-07-17 11:22:53.342957
80.86,4,2,-6,1,2025-07-17 11:22:54.391809
80.86,5,3,-3,2,2025-07-17 11:22:55.490760
83.1,-1,-1,-3,2,2025-07-17 11:22:56.639829
83.22,0,2,-7,1,2025-07-17 11:22:57.759152
80.75,None,None,None,None,2025-07-17 11:22:58.831226
80.97,None,None,None,None,2025-07-17 11:22:59.882366
80.86,None,None,None,None,2025-07-17 11:23:00.934407
80.86,-16,-3,-7,-1,2025-07-17 11:23:02.024694
80.97,-15,-4,-10,0,2025-07-17 11:23:03.136298
80.86,None,None,None,None,2025-07-17 11:23:04.185607
0,None,None,None,None,2025-07-17 11:23:05.260225
40.43,0,2,0,2,2025-07-17 11:23:06.311912
80.97,None,None,None,None,2025-07-17 11:23:07.373634
83.22,None,None,None,None,2025-07-17 11:23:08.422877
82.99,None,None,None,None,2025-07-17 11:23:09.471927
80.86,None,None,None,None,2025-07-17 11:23:10.562509
80.86,None,None,None,None,2025-07-17 11:23:11.616701
0,-5,-1,-1,1,2025-07-17 11:23:12.668989
40.49,-7,-2,-5,0,2025-07-17 11:23:13.725603
0,6,-1,0,3,2025-07-17 11:23:14.775788
40.43,3,-3,-5,0,2025-07-17 11:23:15.829290
0,3,-1,-3,2,2025-07-17 11:23:16.895175
0,3,-1,-3,2,2025-07-17 11:23:17.991911
0,3,-1,-3,2,2025-07-17 11:23:19.128318
0,3,-1,-3,2,2025-07-17 11:23:20.253871
0,1,-1,-17,-1,2025-07-17 11:23:21.385407
0,None,None,None,None,2025-07-17 11:23:22.438162
0,None,None,None,None,2025-07-17 11:23:23.491388
0,-4,-1,-9,-1,2025-07-17 11:23:24.603897
0,3,-2,-3,2,2025-07-17 11:23:25.723147
0,None,None,None,None,2025-07-17 11:23:26.772911
0,None,None,None,None,2025-07-17 11:23:27.912280
0,5,1,-8,1,2025-07-17 11:23:29.056190
0,2,1,-5,2,2025-07-17 11:23:30.172283
0,None,None,None,None,2025-07-17 11:23:31.340741
0,-8,-3,-3,-1,2025-07-17 11:23:32.453408
0,-9,-3,3,0,2025-07-17 11:23:33.532553
0,-9,-3,3,0,2025-07-17 11:23:34.685380
0,None,None,None,None,2025-07-17 11:23:35.730934
