心拍数,左目のx座標,左目のy座標,右目のx座標,右目のy座標,nitizi
0,None,None,None,None,2025-07-21 10:57:12.789132
0,3,0,2,0,2025-07-21 10:57:13.647561
0,3,0,2,0,2025-07-21 10:57:14.539642
76.43,1,2,-2,2,2025-07-21 10:57:15.410094
80.86,2,1,-3,0,2025-07-21 10:57:16.264503
80.86,3,1,-1,0,2025-07-21 10:57:17.121099
80.97,None,None,None,None,2025-07-21 10:57:17.982421
80.97,0,-3,5,-2,2025-07-21 10:57:18.846436
80.75,-1,-1,2,-1,2025-07-21 10:57:19.705669
80.97,None,None,None,None,2025-07-21 10:57:20.569962
80.86,0,1,-3,0,2025-07-21 10:57:21.461126
80.86,3,1,-7,0,2025-07-21 10:57:22.318829
80.97,None,None,None,None,2025-07-21 10:57:23.179228
80.86,None,None,None,None,2025-07-21 10:57:24.038789
80.86,2,1,4,-1,2025-07-21 10:57:24.898732
80.86,None,None,None,None,2025-07-21 10:57:25.788580
80.97,None,None,None,None,2025-07-21 10:57:26.646627
80.97,None,None,None,None,2025-07-21 10:57:27.536382
80.75,5,-2,-5,1,2025-07-21 10:57:28.427994
80.97,None,None,None,None,2025-07-21 10:57:29.287331
80.97,None,None,None,None,2025-07-21 10:57:30.179175
80.75,None,None,None,None,2025-07-21 10:57:31.068498
80.97,None,None,None,None,2025-07-21 10:57:31.965701
80.86,None,None,None,None,2025-07-21 10:57:32.822870
80.86,-8,1,-11,-1,2025-07-21 10:57:33.716872
80.97,-6,-1,-3,-1,2025-07-21 10:57:34.598653
80.86,-5,-2,-5,-1,2025-07-21 10:57:35.457384
80.97,-8,-1,-2,0,2025-07-21 10:57:36.327532
80.75,None,None,None,None,2025-07-21 10:57:37.221490
80.97,-6,0,-2,-1,2025-07-21 10:57:38.082205
80.97,-8,-1,-4,-1,2025-07-21 10:57:38.944229
80.75,None,None,None,None,2025-07-21 10:57:39.836007
80.97,None,None,None,None,2025-07-21 10:57:40.731189
80.97,None,None,None,None,2025-07-21 10:57:41.623494
80.75,None,None,None,None,2025-07-21 10:57:42.516670
80.97,None,None,None,None,2025-07-21 10:57:43.375004
80.86,None,None,None,None,2025-07-21 10:57:44.232272
80.97,None,None,None,None,2025-07-21 10:57:45.085048
80.86,None,None,None,None,2025-07-21 10:57:45.983967
80.86,3,1,-1,-1,2025-07-21 10:57:46.882463
80.97,None,None,None,None,2025-07-21 10:57:47.740873
80.86,None,None,None,None,2025-07-21 10:57:48.633761
80.86,None,None,None,None,2025-07-21 10:57:49.490868
80.97,None,None,None,None,2025-07-21 10:57:50.387118
