心拍数,左目のx座標,左目のy座標,右目のx座標,右目のy座標,nitizi
0,None,None,None,None,2025-07-20 23:40:57.189764
0,None,None,None,None,2025-07-20 23:40:58.112597
0,1,-1,-2,0,2025-07-20 23:40:59.077746
78.43,1,-1,-2,0,2025-07-20 23:41:00.002872
80.97,None,None,None,None,2025-07-20 23:41:00.926395
83.22,None,None,None,None,2025-07-20 23:41:01.858727
82.99,0,0,1,0,2025-07-20 23:41:02.785254
81.08,None,None,None,None,2025-07-20 23:41:03.714276
80.97,4,-1,-3,0,2025-07-20 23:41:04.642944
80.75,-2,-1,-3,-1,2025-07-20 23:41:05.570653
80.97,-4,-1,1,-2,2025-07-20 23:41:06.500418
80.86,None,None,None,None,2025-07-20 23:41:07.422814
81.08,-1,-3,-5,-2,2025-07-20 23:41:08.356708
82.99,-1,-3,-5,-2,2025-07-20 23:41:09.305703
81.08,-1,-3,-5,-2,2025-07-20 23:41:10.223480
83.1,0,0,-3,1,2025-07-20 23:41:11.151939
83.1,5,1,1,2,2025-07-20 23:41:12.074506
81.08,-1,0,-1,0,2025-07-20 23:41:13.001546
83.1,-1,0,-1,0,2025-07-20 23:41:13.892139
83.22,-1,0,-1,0,2025-07-20 23:41:14.818619
82.99,0,1,-8,-1,2025-07-20 23:41:15.742074
81.08,0,1,-8,-1,2025-07-20 23:41:16.670323
82.99,0,1,-8,-1,2025-07-20 23:41:17.590882
80.97,-2,1,-6,0,2025-07-20 23:41:18.519241
82.99,4,-2,2,1,2025-07-20 23:41:19.404339
81.08,4,-2,2,1,2025-07-20 23:41:20.331042
83.1,1,2,-1,1,2025-07-20 23:41:21.252061
81.08,7,1,-3,0,2025-07-20 23:41:22.175151
82.99,None,None,None,None,2025-07-20 23:41:23.122851
80.97,None,None,None,None,2025-07-20 23:41:24.044690
83.1,None,None,None,None,2025-07-20 23:41:24.967243
83.22,None,None,None,None,2025-07-20 23:41:25.870385
80.97,None,None,None,None,2025-07-20 23:41:26.791163
82.99,8,-2,5,3,2025-07-20 23:41:27.717848
81.08,None,None,None,None,2025-07-20 23:41:28.640342
82.99,2,-3,0,0,2025-07-20 23:41:29.578210
80.97,None,None,None,None,2025-07-20 23:41:30.501635
80.97,None,None,None,None,2025-07-20 23:41:31.422852
83.1,-5,-1,2,-3,2025-07-20 23:41:32.316138
83.1,None,None,None,None,2025-07-20 23:41:33.242722
80.86,None,None,None,None,2025-07-20 23:41:34.171007
81.08,None,None,None,None,2025-07-20 23:41:35.094137
83.22,None,None,None,None,2025-07-20 23:41:36.022381
82.99,None,None,None,None,2025-07-20 23:41:36.951175
80.97,None,None,None,None,2025-07-20 23:41:37.878716
83.33,-13,1,-3,1,2025-07-20 23:41:38.802131
82.99,-13,1,-3,1,2025-07-20 23:41:39.719305
80.97,-13,1,-3,1,2025-07-20 23:41:40.617229
82.99,None,None,None,None,2025-07-20 23:41:41.541128
81.08,None,None,None,None,2025-07-20 23:41:42.500365
83.22,None,None,None,None,2025-07-20 23:41:43.421287
82.99,-1,3,0,1,2025-07-20 23:41:44.350950
81.08,None,None,None,None,2025-07-20 23:41:45.273781
82.99,None,None,None,None,2025-07-20 23:41:46.198874
80.97,None,None,None,None,2025-07-20 23:41:47.123631
82.99,None,None,None,None,2025-07-20 23:41:48.016995
81.08,None,None,None,None,2025-07-20 23:41:48.942919
83.1,4,0,0,-2,2025-07-20 23:41:49.867307
80.97,4,0,0,-2,2025-07-20 23:41:50.791681
83.1,0,-3,2,3,2025-07-20 23:41:51.715410
81.08,None,None,None,None,2025-07-20 23:41:52.643235
82.99,4,-1,-1,-1,2025-07-20 23:41:53.566354
80.97,None,None,None,None,2025-07-20 23:41:54.490919
82.99,None,None,None,None,2025-07-20 23:41:55.419836
80.97,None,None,None,None,2025-07-20 23:41:56.344023
80.97,None,None,None,None,2025-07-20 23:41:57.267585
