心拍数,左目のx座標,左目のy座標,右目のx座標,右目のy座標,nitizi
0,None,None,None,None,2025-07-20 23:44:22.627933
0,3,0,-8,-1,2025-07-20 23:44:23.592654
0,-6,1,-4,0,2025-07-20 23:44:24.584169
76.43,0,-1,-10,-1,2025-07-20 23:44:25.509990
80.86,3,-2,5,2,2025-07-20 23:44:26.433813
80.86,0,-1,-6,-1,2025-07-20 23:44:27.411060
80.97,3,-1,-6,-2,2025-07-20 23:44:28.335244
80.97,12,0,-2,1,2025-07-20 23:44:29.259283
80.75,None,None,None,None,2025-07-20 23:44:30.182167
80.97,5,-1,-3,-1,2025-07-20 23:44:31.113784
80.86,5,-2,-3,0,2025-07-20 23:44:32.037567
80.86,0,0,-7,-2,2025-07-20 23:44:32.957371
80.97,None,None,None,None,2025-07-20 23:44:33.882061
80.86,None,None,None,None,2025-07-20 23:44:34.815151
80.86,None,None,None,None,2025-07-20 23:44:35.743341
80.86,None,None,None,None,2025-07-20 23:44:36.666333
80.97,None,None,None,None,2025-07-20 23:44:37.595136
83.1,None,None,None,None,2025-07-20 23:44:38.516993
83.1,None,None,None,None,2025-07-20 23:44:39.440066
80.86,None,None,None,None,2025-07-20 23:44:40.368529
80.86,3,-1,2,-1,2025-07-20 23:44:41.295076
80.97,None,None,None,None,2025-07-20 23:44:42.231157
80.86,None,None,None,None,2025-07-20 23:44:43.158433
80.86,None,None,None,None,2025-07-20 23:44:44.092137
80.97,-1,0,-4,0,2025-07-20 23:44:45.010590
80.97,-3,-1,-4,-1,2025-07-20 23:44:45.933377
80.75,None,None,None,None,2025-07-20 23:44:46.859255
83.22,None,None,None,None,2025-07-20 23:44:47.782150
82.99,-4,0,-6,-1,2025-07-20 23:44:48.703655
80.97,None,None,None,None,2025-07-20 23:44:49.628002
80.86,2,-1,-8,-1,2025-07-20 23:44:50.552572
80.86,-2,1,1,-2,2025-07-20 23:44:51.476085
80.97,3,0,0,-1,2025-07-20 23:44:52.404481
80.75,None,None,None,None,2025-07-20 23:44:53.326214
