心拍数,左目のx座標,左目のy座標,右目のx座標,右目のy座標,nitizi
0,None,None,None,None,2025-07-20 23:10:06.419742
0,None,None,None,None,2025-07-20 23:10:07.379418
0,None,None,None,None,2025-07-20 23:10:08.329257
76.34,None,None,None,None,2025-07-20 23:10:09.260727
80.97,None,None,None,None,2025-07-20 23:10:10.188489
80.75,None,None,None,None,2025-07-20 23:10:11.092055
80.97,None,None,None,None,2025-07-20 23:10:11.983656
80.97,None,None,None,None,2025-07-20 23:10:12.910540
83.1,None,None,None,None,2025-07-20 23:10:13.840347
80.86,2,1,-3,-1,2025-07-20 23:10:14.778259
82.99,2,1,-3,-1,2025-07-20 23:10:15.708743
80.97,2,1,-3,-1,2025-07-20 23:10:16.630858
80.86,2,1,-3,-1,2025-07-20 23:10:17.561694
80.86,2,1,-3,-1,2025-07-20 23:10:18.489206
80.97,2,1,-3,-1,2025-07-20 23:10:19.423620
80.75,2,1,-3,-1,2025-07-20 23:10:20.306449
80.97,2,1,-3,-1,2025-07-20 23:10:21.212573
80.86,2,1,-3,-1,2025-07-20 23:10:22.148926
80.97,2,1,-3,-1,2025-07-20 23:10:23.087790
82.99,2,1,-3,-1,2025-07-20 23:10:24.042250
80.86,2,1,-3,-1,2025-07-20 23:10:24.993448
81.08,2,1,-3,-1,2025-07-20 23:10:25.922397
80.75,2,1,-3,-1,2025-07-20 23:10:26.846833
80.97,2,1,-3,-1,2025-07-20 23:10:27.771519
83.1,2,1,-3,-1,2025-07-20 23:10:28.694688
80.75,2,1,-3,-1,2025-07-20 23:10:29.588981
80.97,2,1,-3,-1,2025-07-20 23:10:30.522760
82.99,2,1,-3,-1,2025-07-20 23:10:31.449225
81.08,2,1,-3,-1,2025-07-20 23:10:32.373398
82.99,2,1,-3,-1,2025-07-20 23:10:33.260597
80.86,2,1,-3,-1,2025-07-20 23:10:34.185321
80.97,2,1,-3,-1,2025-07-20 23:10:35.078829
83.1,2,1,-3,-1,2025-07-20 23:10:36.009267
80.86,2,1,-3,-1,2025-07-20 23:10:36.940250
80.86,2,1,-3,-1,2025-07-20 23:10:37.870003
80.86,2,1,-3,-1,2025-07-20 23:10:38.793060
80.97,2,1,-3,-1,2025-07-20 23:10:39.718018
83.1,2,1,-3,-1,2025-07-20 23:10:40.628569
83.1,2,1,-3,-1,2025-07-20 23:10:41.532268
80.75,2,1,-3,-1,2025-07-20 23:10:42.457451
80.86,2,1,-3,-1,2025-07-20 23:10:43.387339
81.08,2,1,-3,-1,2025-07-20 23:10:44.310512
83.1,2,1,-3,-1,2025-07-20 23:10:45.247766
80.75,2,1,-3,-1,2025-07-20 23:10:46.173801
80.86,None,None,None,None,2025-07-20 23:10:47.064949
80.97,3,-2,3,-1,2025-07-20 23:10:48.005663
80.75,3,-2,3,-1,2025-07-20 23:10:48.926757
81.08,1,2,-3,1,2025-07-20 23:10:49.853030
82.99,1,2,-3,1,2025-07-20 23:10:50.772600
80.86,1,2,-3,1,2025-07-20 23:10:51.699351
83.33,1,2,-3,1,2025-07-20 23:10:52.624160
83.1,1,2,-3,1,2025-07-20 23:10:53.552201
83.1,None,None,None,None,2025-07-20 23:10:54.469612
0,None,None,None,None,2025-07-20 23:10:55.395262
0,None,None,None,None,2025-07-20 23:10:56.318659
0,None,None,None,None,2025-07-20 23:10:57.244026
