心拍数,左目のx座標,左目のy座標,右目のx座標,右目のy座標,nitizi
None,None,None,None,None,2025-07-11 23:57:19.238026
76.63,None,None,None,None,2025-07-11 23:57:20.114603
81.08,None,None,None,None,2025-07-11 23:57:20.991306
81.19,None,None,None,None,2025-07-11 23:57:21.861764
81.08,0,0,2,-2,2025-07-11 23:57:22.732182
81.08,None,None,None,None,2025-07-11 23:57:23.621031
81.08,None,None,None,None,2025-07-11 23:57:24.497649
81.08,None,None,None,None,2025-07-11 23:57:25.378056
81.19,None,None,None,None,2025-07-11 23:57:26.243650
80.97,None,None,None,None,2025-07-11 23:57:27.129680
81.3,None,None,None,None,2025-07-11 23:57:27.996600
81.08,None,None,None,None,2025-07-11 23:57:28.869713
80.97,None,None,None,None,2025-07-11 23:57:29.743146
81.19,1,0,4,-1,2025-07-11 23:57:30.612590
81.08,1,0,4,-1,2025-07-11 23:57:31.496770
81.08,1,0,4,-1,2025-07-11 23:57:32.369939
81.08,1,0,4,-1,2025-07-11 23:57:33.241932
81.08,1,0,4,-1,2025-07-11 23:57:34.129961
81.08,1,0,4,-1,2025-07-11 23:57:35.003234
81.08,1,0,4,-1,2025-07-11 23:57:35.878137
81.3,1,0,4,-1,2025-07-11 23:57:36.748928
80.97,1,0,4,-1,2025-07-11 23:57:37.640047
81.08,1,0,4,-1,2025-07-11 23:57:38.513544
81.19,None,None,None,None,2025-07-11 23:57:39.385323
80.97,None,None,None,None,2025-07-11 23:57:40.257455
81.19,None,None,None,None,2025-07-11 23:57:41.145841
81.08,None,None,None,None,2025-07-11 23:57:42.017962
80.97,None,None,None,None,2025-07-11 23:57:42.889934
81.3,None,None,None,None,2025-07-11 23:57:43.766234
81.08,None,None,None,None,2025-07-11 23:57:44.658258
81.08,3,0,1,-1,2025-07-11 23:57:45.528872
81.08,None,None,None,None,2025-07-11 23:57:46.401896
81.19,None,None,None,None,2025-07-11 23:57:47.238379
80.97,None,None,None,None,2025-07-11 23:57:48.110215
81.08,None,None,None,None,2025-07-11 23:57:48.982292
81.3,None,None,None,None,2025-07-11 23:57:49.855098
80.97,None,None,None,None,2025-07-11 23:57:50.726156
81.08,None,None,None,None,2025-07-11 23:57:51.597955
81.19,None,None,None,None,2025-07-11 23:57:52.465270
80.97,1,0,4,-1,2025-07-11 23:57:53.332963
81.19,1,0,3,-1,2025-07-11 23:57:54.203829
81.08,None,None,None,None,2025-07-11 23:57:55.075136
80.97,None,None,None,None,2025-07-11 23:57:55.944533
81.19,1,-1,2,0,2025-07-11 23:57:56.817239
81.08,3,0,-3,-1,2025-07-11 23:57:57.689615
81.19,0,0,2,0,2025-07-11 23:57:58.560811
81.08,1,-1,3,-1,2025-07-11 23:57:59.431188
81.19,1,-1,-3,-1,2025-07-11 23:58:00.304051
80.97,None,None,None,None,2025-07-11 23:58:01.143332
81.08,0,0,3,0,2025-07-11 23:58:02.012617
81.19,0,0,3,0,2025-07-11 23:58:02.892876
80.97,None,None,None,None,2025-07-11 23:58:03.765093
81.3,0,-1,-1,0,2025-07-11 23:58:04.636811
81.08,1,-1,0,0,2025-07-11 23:58:05.503118
80.97,0,0,0,0,2025-07-11 23:58:06.377271
81.19,0,0,1,-1,2025-07-11 23:58:07.248469
80.97,0,0,3,0,2025-07-11 23:58:08.116856
81.19,2,-1,0,-1,2025-07-11 23:58:09.029352
81.08,1,0,0,-1,2025-07-11 23:58:09.906033
80.97,0,0,2,-1,2025-07-11 23:58:10.777203
81.3,None,None,None,None,2025-07-11 23:58:11.663127
81.08,None,None,None,None,2025-07-11 23:58:12.533349
81.08,None,None,None,None,2025-07-11 23:58:13.407183
81.08,None,None,None,None,2025-07-11 23:58:14.281169
81.19,1,-1,-4,1,2025-07-11 23:58:15.153171
80.97,1,-1,-1,0,2025-07-11 23:58:16.025510
81.08,1,-1,-4,0,2025-07-11 23:58:16.897746
81.3,0,0,2,0,2025-07-11 23:58:17.773253
80.97,None,None,None,None,2025-07-11 23:58:18.658321
81.19,None,None,None,None,2025-07-11 23:58:19.538576
None,0,-1,3,1,2025-07-11 23:58:20.404842
40.51,3,0,-5,1,2025-07-11 23:58:21.273572
81.19,0,0,-1,0,2025-07-11 23:58:22.144141
81.08,0,0,0,0,2025-07-11 23:58:23.017261
80.97,3,0,-2,0,2025-07-11 23:58:23.889718
None,0,0,2,-1,2025-07-11 23:58:24.759552
None,0,0,-1,0,2025-07-11 23:58:26.764676
None,2,0,0,-1,2025-07-11 23:58:28.778876
None,None,None,None,None,2025-07-11 23:58:30.780991
None,None,None,None,None,2025-07-11 23:58:32.796449
None,1,-1,-6,-1,2025-07-11 23:58:34.812157
None,0,0,0,1,2025-07-11 23:58:36.823904
None,None,None,None,None,2025-07-11 23:58:38.837230
None,None,None,None,None,2025-07-11 23:58:40.850759
None,None,None,None,None,2025-07-11 23:58:42.856206
None,None,None,None,None,2025-07-11 23:58:44.860467
None,2,0,-1,0,2025-07-11 23:58:46.863177
None,None,None,None,None,2025-07-11 23:58:48.870672
None,None,None,None,None,2025-07-11 23:58:50.872775
None,0,0,2,0,2025-07-11 23:58:52.889014
None,None,None,None,None,2025-07-11 23:58:54.904289
None,None,None,None,None,2025-07-11 23:58:56.908363
None,None,None,None,None,2025-07-11 23:58:58.910865
None,None,None,None,None,2025-07-11 23:59:00.919231
None,None,None,None,None,2025-07-11 23:59:02.931252
None,4,0,-6,-2,2025-07-11 23:59:04.935643
None,2,-1,-4,-1,2025-07-11 23:59:06.937971
None,None,None,None,None,2025-07-11 23:59:08.944703
None,1,-1,-1,-1,2025-07-11 23:59:10.949635
None,None,None,None,None,2025-07-11 23:59:12.965693
