心拍数,左目のx座標,左目のy座標,右目のx座標,右目のy座標,nitizi
0,None,None,None,None,2025-07-19 14:41:25.537294
0,None,None,None,None,2025-07-19 14:41:26.496602
0,None,None,None,None,2025-07-19 14:41:27.453116
76.43,3,-1,-1,0,2025-07-19 14:41:28.519244
81.08,-1,0,-5,1,2025-07-19 14:41:29.596075
83.1,1,0,-12,0,2025-07-19 14:41:30.605907
83.1,None,None,None,None,2025-07-19 14:41:31.614022
83.1,None,None,None,None,2025-07-19 14:41:32.598598
80.97,None,None,None,None,2025-07-19 14:41:33.551043
80.86,None,None,None,None,2025-07-19 14:41:34.667212
83.1,0,1,-2,0,2025-07-19 14:41:35.644550
80.86,None,None,None,None,2025-07-19 14:41:36.591275
81.08,1,2,-3,1,2025-07-19 14:41:37.672628
80.75,-1,0,-3,2,2025-07-19 14:41:38.623029
80.97,-3,0,-4,0,2025-07-19 14:41:39.586628
83.22,2,-1,-4,2,2025-07-19 14:41:40.590806
80.75,None,None,None,None,2025-07-19 14:41:41.541225
80.97,None,None,None,None,2025-07-19 14:41:42.526347
83.1,None,None,None,None,2025-07-19 14:41:43.480769
83.1,None,None,None,None,2025-07-19 14:41:44.487597
80.86,None,None,None,None,2025-07-19 14:41:45.534101
81.08,-1,-1,-5,-2,2025-07-19 14:41:46.485637
80.86,None,None,None,None,2025-07-19 14:41:47.440212
80.75,None,None,None,None,2025-07-19 14:41:48.431755
80.97,None,None,None,None,2025-07-19 14:41:49.423551
80.97,None,None,None,None,2025-07-19 14:41:50.427014
83.1,None,None,None,None,2025-07-19 14:41:51.513979
80.97,None,None,None,None,2025-07-19 14:41:52.516943
83.1,-6,1,11,-2,2025-07-19 14:41:53.462618
80.65,1,0,6,-3,2025-07-19 14:41:54.442372
80.97,None,None,None,None,2025-07-19 14:41:55.432214
81.08,-21,0,15,-3,2025-07-19 14:41:56.411933
80.86,2,1,16,-3,2025-07-19 14:41:57.391818
83.1,None,None,None,None,2025-07-19 14:41:58.378759
83.1,None,None,None,None,2025-07-19 14:41:59.448343
80.97,None,None,None,None,2025-07-19 14:42:00.455421
83.1,None,None,None,None,2025-07-19 14:42:01.443598
80.97,None,None,None,None,2025-07-19 14:42:02.487598
83.1,1,0,-2,-2,2025-07-19 14:42:03.540948
83.1,None,None,None,None,2025-07-19 14:42:04.516575
80.97,None,None,None,None,2025-07-19 14:42:05.505003
83.1,None,None,None,None,2025-07-19 14:42:06.473010
83.1,None,None,None,None,2025-07-19 14:42:07.476244
83.1,None,None,None,None,2025-07-19 14:42:08.417715
83.1,None,None,None,None,2025-07-19 14:42:09.444056
80.75,None,None,None,None,2025-07-19 14:42:10.457308
81.08,None,None,None,None,2025-07-19 14:42:11.465838
82.99,-5,0,14,-2,2025-07-19 14:42:12.535935
81.08,None,None,None,None,2025-07-19 14:42:13.583345
83.1,None,None,None,None,2025-07-19 14:42:14.538344
83.1,None,None,None,None,2025-07-19 14:42:15.494159
83.1,None,None,None,None,2025-07-19 14:42:16.543141
83.22,None,None,None,None,2025-07-19 14:42:17.550761
83.1,None,None,None,None,2025-07-19 14:42:18.500468
83.1,None,None,None,None,2025-07-19 14:42:19.450761
83.1,None,None,None,None,2025-07-19 14:42:20.723430
83.22,None,None,None,None,2025-07-19 14:42:21.805113
83.22,None,None,None,None,2025-07-19 14:42:22.812890
83.1,None,None,None,None,2025-07-19 14:42:23.771297
83.1,None,None,None,None,2025-07-19 14:42:24.721427
83.22,None,None,None,None,2025-07-19 14:42:25.677872
83.1,None,None,None,None,2025-07-19 14:42:26.662215
83.1,None,None,None,None,2025-07-19 14:42:27.623383
82.99,None,None,None,None,2025-07-19 14:42:28.611639
80.97,None,None,None,None,2025-07-19 14:42:29.562903
80.75,None,None,None,None,2025-07-19 14:42:30.556679
80.97,None,None,None,None,2025-07-19 14:42:31.510226
80.97,3,0,-3,0,2025-07-19 14:42:32.489213
80.75,None,None,None,None,2025-07-19 14:42:33.564905
80.97,None,None,None,None,2025-07-19 14:42:34.509767
80.86,None,None,None,None,2025-07-19 14:42:35.489036
80.86,None,None,None,None,2025-07-19 14:42:36.575019
80.97,None,None,None,None,2025-07-19 14:42:37.527502
80.86,None,None,None,None,2025-07-19 14:42:38.484841
80.97,-4,-2,9,0,2025-07-19 14:42:39.573192
80.75,1,-3,1,-2,2025-07-19 14:42:40.617171
80.86,None,None,None,None,2025-07-19 14:42:41.567109
0,None,None,None,None,2025-07-19 14:42:42.552770
0,None,None,None,None,2025-07-19 14:42:43.531813
0,None,None,None,None,2025-07-19 14:42:44.482210
41.55,None,None,None,None,2025-07-19 14:42:45.472968
0,-6,0,10,-4,2025-07-19 14:42:46.498383
41.01,-2,0,-4,1,2025-07-19 14:42:47.451502
0,-2,0,-4,1,2025-07-19 14:42:48.407517
40.43,-17,-1,-2,1,2025-07-19 14:42:49.456197
0,None,None,None,None,2025-07-19 14:42:50.478260
41.58,None,None,None,None,2025-07-19 14:42:51.427856
0,None,None,None,None,2025-07-19 14:42:52.464266
40.43,None,None,None,None,2025-07-19 14:42:53.500207
0,None,None,None,None,2025-07-19 14:42:54.450667
41.04,1,0,5,-2,2025-07-19 14:42:55.434659
0,-6,0,3,-1,2025-07-19 14:42:56.380244
41.55,-6,0,3,-1,2025-07-19 14:42:57.365808
0,-6,0,3,-1,2025-07-19 14:42:58.346010
41.58,-6,0,3,-1,2025-07-19 14:42:59.327999
0,-6,0,3,-1,2025-07-19 14:43:00.294214
