心拍数,左目のx座標,左目のy座標,右目のx座標,右目のy座標,nitizi
0,None,None,None,None,2025-07-19 15:09:47.801471
0,None,None,None,None,2025-07-19 15:09:48.880925
0,None,None,None,None,2025-07-19 15:09:49.927361
76.53,None,None,None,None,2025-07-19 15:09:50.879983
82.99,4,0,-1,0,2025-07-19 15:09:51.887015
81.08,4,0,-4,-2,2025-07-19 15:09:52.902112
83.1,None,None,None,None,2025-07-19 15:09:53.853496
80.97,None,None,None,None,2025-07-19 15:09:54.841324
83.1,None,None,None,None,2025-07-19 15:09:55.821533
80.97,2,0,0,-3,2025-07-19 15:09:56.832547
82.99,0,1,-2,1,2025-07-19 15:09:57.882219
81.08,None,None,None,None,2025-07-19 15:09:58.873629
82.99,None,None,None,None,2025-07-19 15:09:59.828230
81.08,0,0,-1,-3,2025-07-19 15:10:00.809494
82.99,0,1,-3,-1,2025-07-19 15:10:01.799227
80.97,4,-1,-5,0,2025-07-19 15:10:02.764715
83.1,-11,-2,-4,2,2025-07-19 15:10:03.715841
81.08,None,None,None,None,2025-07-19 15:10:04.706359
82.99,-2,-2,-1,-2,2025-07-19 15:10:05.691247
80.97,None,None,None,None,2025-07-19 15:10:06.678483
80.97,0,0,1,3,2025-07-19 15:10:07.667562
82.99,None,None,None,None,2025-07-19 15:10:08.620751
80.86,None,None,None,None,2025-07-19 15:10:09.603690
81.08,6,-1,3,-2,2025-07-19 15:10:10.581474
83.1,2,-1,-1,2,2025-07-19 15:10:11.527523
80.75,-2,-1,-4,-2,2025-07-19 15:10:12.509882
81.08,None,None,None,None,2025-07-19 15:10:13.463346
83.22,None,None,None,None,2025-07-19 15:10:14.446405
82.99,-2,-2,0,-1,2025-07-19 15:10:15.426860
81.08,None,None,None,None,2025-07-19 15:10:16.393060
82.99,None,None,None,None,2025-07-19 15:10:17.371260
81.08,None,None,None,None,2025-07-19 15:10:18.320549
83.1,None,None,None,None,2025-07-19 15:10:19.274064
80.97,None,None,None,None,2025-07-19 15:10:20.224634
82.99,2,1,-2,0,2025-07-19 15:10:21.206889
81.08,None,None,None,None,2025-07-19 15:10:22.161412
82.99,-15,-3,7,2,2025-07-19 15:10:23.144321
81.08,-2,-1,-2,-2,2025-07-19 15:10:24.130925
82.99,-1,-1,3,-1,2025-07-19 15:10:25.115821
80.97,None,None,None,None,2025-07-19 15:10:26.067673
83.1,-1,0,3,-3,2025-07-19 15:10:27.051272
81.08,None,None,None,None,2025-07-19 15:10:28.005160
82.99,9,-1,0,-4,2025-07-19 15:10:28.985241
81.08,None,None,None,None,2025-07-19 15:10:29.932496
82.99,None,None,None,None,2025-07-19 15:10:30.931435
81.08,1,0,-1,-2,2025-07-19 15:10:31.931806
82.99,1,1,-3,-2,2025-07-19 15:10:32.923674
80.97,1,1,-2,-4,2025-07-19 15:10:33.907901
83.1,None,None,None,None,2025-07-19 15:10:34.898379
80.86,None,None,None,None,2025-07-19 15:10:35.878416
80.97,-3,0,1,-2,2025-07-19 15:10:36.862456
80.97,5,0,-2,-2,2025-07-19 15:10:37.844717
83.1,None,None,None,None,2025-07-19 15:10:38.831295
83.1,2,1,-3,0,2025-07-19 15:10:39.782739
81.08,None,None,None,None,2025-07-19 15:10:40.767863
82.99,None,None,None,None,2025-07-19 15:10:41.709486
81.08,None,None,None,None,2025-07-19 15:10:42.698603
82.99,-8,-2,-5,-1,2025-07-19 15:10:43.641905
80.97,-10,-2,-10,-2,2025-07-19 15:10:44.597935
82.99,None,None,None,None,2025-07-19 15:10:45.591514
81.08,-2,-1,6,0,2025-07-19 15:10:46.580337
83.1,None,None,None,None,2025-07-19 15:10:47.567860
80.86,-3,-1,3,-3,2025-07-19 15:10:48.514310
80.97,-6,-1,3,1,2025-07-19 15:10:49.462819
83.22,-6,-1,3,1,2025-07-19 15:10:50.421727
80.75,-1,1,1,0,2025-07-19 15:10:51.396215
80.97,-5,1,0,-1,2025-07-19 15:10:52.371966
80.97,None,None,None,None,2025-07-19 15:10:53.422123
82.99,-4,-1,1,0,2025-07-19 15:10:54.420219
80.97,1,0,-2,2,2025-07-19 15:10:55.370511
81.08,None,None,None,None,2025-07-19 15:10:56.357170
82.99,None,None,None,None,2025-07-19 15:10:57.308382
80.86,None,None,None,None,2025-07-19 15:10:58.256729
81.08,None,None,None,None,2025-07-19 15:10:59.208896
82.99,None,None,None,None,2025-07-19 15:11:00.162366
80.97,None,None,None,None,2025-07-19 15:11:01.108760
80.97,None,None,None,None,2025-07-19 15:11:02.057507
82.99,None,None,None,None,2025-07-19 15:11:03.045698
81.08,None,None,None,None,2025-07-19 15:11:03.997084
82.99,-15,-2,1,1,2025-07-19 15:11:04.948694
80.97,None,None,None,None,2025-07-19 15:11:05.908315
80.97,-8,-1,-2,0,2025-07-19 15:11:06.859759
82.99,None,None,None,None,2025-07-19 15:11:07.813050
80.97,None,None,None,None,2025-07-19 15:11:08.798541
81.08,None,None,None,None,2025-07-19 15:11:09.748575
82.99,None,None,None,None,2025-07-19 15:11:10.736811
0,2,-1,1,0,2025-07-19 15:11:11.747618
40.98,2,0,-3,-1,2025-07-19 15:11:12.777352
0,-3,-3,-3,3,2025-07-19 15:11:13.726552
40.49,4,1,1,0,2025-07-19 15:11:14.681875
0,4,0,-3,-2,2025-07-19 15:11:15.627429
0,None,None,None,None,2025-07-19 15:11:16.612343
0,None,None,None,None,2025-07-19 15:11:17.564354
0,None,None,None,None,2025-07-19 15:11:18.558692
0,0,-3,-2,-1,2025-07-19 15:11:19.541007
