心拍数,左目のx座標,左目のy座標,右目のx座標,右目のy座標,nitizi
0,None,None,None,None,2025-07-19 13:55:57.880129
0,None,None,None,None,2025-07-19 13:55:58.832150
0,None,None,None,None,2025-07-19 13:55:59.790311
78.43,2,-2,-10,0,2025-07-19 13:56:00.768373
80.86,9,0,-11,1,2025-07-19 13:56:01.714591
80.86,None,None,None,None,2025-07-19 13:56:02.657037
80.86,None,None,None,None,2025-07-19 13:56:03.602239
81.08,None,None,None,None,2025-07-19 13:56:04.552167
82.99,None,None,None,None,2025-07-19 13:56:05.494680
80.97,None,None,None,None,2025-07-19 13:56:06.438804
80.75,None,None,None,None,2025-07-19 13:56:07.392318
80.97,-2,-2,0,-1,2025-07-19 13:56:08.337435
81.08,1,2,0,-2,2025-07-19 13:56:09.286688
82.99,None,None,None,None,2025-07-19 13:56:10.260377
80.86,None,None,None,None,2025-07-19 13:56:11.205133
80.97,1,1,-3,-1,2025-07-19 13:56:12.150777
83.1,None,None,None,None,2025-07-19 13:56:13.093524
80.86,-1,1,-3,0,2025-07-19 13:56:14.071555
80.97,None,None,None,None,2025-07-19 13:56:15.026912
82.99,-1,0,0,0,2025-07-19 13:56:16.005433
80.97,8,1,-5,2,2025-07-19 13:56:16.981193
80.97,1,4,-2,0,2025-07-19 13:56:17.957254
83.1,0,1,0,-2,2025-07-19 13:56:18.897912
80.75,9,0,1,-1,2025-07-19 13:56:19.872956
80.97,3,2,-4,2,2025-07-19 13:56:20.853111
80.86,3,1,1,-1,2025-07-19 13:56:21.791476
62.31,3,0,-3,-1,2025-07-19 13:56:22.731737
81.08,5,-1,1,1,2025-07-19 13:56:23.705962
80.86,0,1,1,2,2025-07-19 13:56:24.650627
80.86,5,0,-5,-1,2025-07-19 13:56:25.590565
0,7,-1,2,-1,2025-07-19 13:56:26.542655
0,3,0,-1,-2,2025-07-19 13:56:27.486588
0,3,0,0,-1,2025-07-19 13:56:28.431337
0,3,1,-12,0,2025-07-19 13:56:29.375953
0,-1,-1,-1,-2,2025-07-19 13:56:30.324138
0,9,-1,5,-5,2025-07-19 13:56:31.271623
0,-10,-1,-1,-1,2025-07-19 13:56:32.214827
0,8,2,-1,0,2025-07-19 13:56:33.187981
0,1,0,-1,-3,2025-07-19 13:56:34.140198
0,10,-1,-1,1,2025-07-19 13:56:35.087312
0,None,None,None,None,2025-07-19 13:56:36.035349
0,-2,-2,-19,0,2025-07-19 13:56:37.017337
0,-1,-3,-1,-1,2025-07-19 13:56:37.970009
0,1,0,-1,-2,2025-07-19 13:56:38.924403
0,-2,0,-2,-1,2025-07-19 13:56:39.868759
0,1,1,0,-3,2025-07-19 13:56:40.815222
0,-3,-2,2,-2,2025-07-19 13:56:41.759889
0,2,2,-1,0,2025-07-19 13:56:42.704466
0,12,0,-1,0,2025-07-19 13:56:43.646883
0,12,-1,-1,-1,2025-07-19 13:56:44.591871
0,-1,-1,5,-4,2025-07-19 13:56:45.541085
0,14,-1,1,0,2025-07-19 13:56:46.521391
0,12,0,0,0,2025-07-19 13:56:47.463866
0,1,1,-10,1,2025-07-19 13:56:48.408181
0,-4,1,5,-2,2025-07-19 13:56:49.389673
0,8,0,-1,0,2025-07-19 13:56:50.331648
0,None,None,None,None,2025-07-19 13:56:51.284539
0,13,0,-15,0,2025-07-19 13:56:52.227473
0,-10,0,7,2,2025-07-19 13:56:53.204728
0,6,-1,4,0,2025-07-19 13:56:54.184941
0,-3,1,3,1,2025-07-19 13:56:55.127066
0,-9,-2,5,2,2025-07-19 13:56:56.072559
0,-2,1,4,-1,2025-07-19 13:56:57.015107
0,8,0,1,0,2025-07-19 13:56:57.959226
0,16,0,0,2,2025-07-19 13:56:58.909929
0,None,None,None,None,2025-07-19 13:56:59.858698
0,-2,0,11,-1,2025-07-19 13:57:00.808028
0,-1,-2,-2,1,2025-07-19 13:57:01.755690
0,1,2,0,1,2025-07-19 13:57:02.711766
0,1,0,0,2,2025-07-19 13:57:03.656814
0,16,0,2,1,2025-07-19 13:57:04.604486
0,10,1,-6,0,2025-07-19 13:57:05.577290
0,-4,-3,1,1,2025-07-19 13:57:06.525860
0,-2,-2,-3,1,2025-07-19 13:57:07.484742
0,-2,-2,-3,1,2025-07-19 13:57:08.425818
0,-2,-2,-3,1,2025-07-19 13:57:09.420979
0,-2,-2,-3,1,2025-07-19 13:57:10.393697
0,-4,1,-3,-2,2025-07-19 13:57:11.361989
0,None,None,None,None,2025-07-19 13:57:12.304322
0,-3,-1,16,1,2025-07-19 13:57:13.247793
0,10,-1,-3,2,2025-07-19 13:57:14.253378
0,2,1,-1,0,2025-07-19 13:57:15.201430
0,4,-2,12,1,2025-07-19 13:57:16.143722
0,7,-1,3,0,2025-07-19 13:57:17.093222
0,1,-1,-4,-1,2025-07-19 13:57:18.038354
0,-1,-3,-2,-1,2025-07-19 13:57:18.984359
0,7,1,3,2,2025-07-19 13:57:19.924590
0,-4,-1,-3,-1,2025-07-19 13:57:20.869010
0,None,None,None,None,2025-07-19 13:57:21.808690
0,-5,-3,5,2,2025-07-19 13:57:22.786306
0,7,1,-3,-2,2025-07-19 13:57:23.736239
0,7,1,-3,-2,2025-07-19 13:57:24.684025
0,None,None,None,None,2025-07-19 13:57:25.624583
0,None,None,None,None,2025-07-19 13:57:26.603578
