心拍数,左目のx座標,左目のy座標,右目のx座標,右目のy座標,nitizi
0,None,None,None,None,2025-07-21 00:02:29.413799
0,None,None,None,None,2025-07-21 00:02:30.338525
0,1,1,-1,-2,2025-07-21 00:02:31.289684
76.43,4,-1,0,0,2025-07-21 00:02:32.217822
80.86,7,-1,4,1,2025-07-21 00:02:33.139235
80.86,7,-1,4,1,2025-07-21 00:02:34.077242
80.97,7,-1,4,1,2025-07-21 00:02:34.997810
80.97,7,-1,4,1,2025-07-21 00:02:35.927084
80.75,7,-1,4,1,2025-07-21 00:02:36.842833
80.97,7,-1,4,1,2025-07-21 00:02:37.769886
80.86,7,-1,4,1,2025-07-21 00:02:38.694537
80.86,7,-1,4,1,2025-07-21 00:02:39.618981
80.97,7,-1,4,1,2025-07-21 00:02:40.544482
80.86,7,-1,4,1,2025-07-21 00:02:41.435940
80.86,7,-1,4,1,2025-07-21 00:02:42.328366
80.86,-3,3,-6,1,2025-07-21 00:02:43.253893
80.97,None,None,None,None,2025-07-21 00:02:44.193547
80.97,-1,-1,-5,-1,2025-07-21 00:02:45.120923
80.75,None,None,None,None,2025-07-21 00:02:46.048479
80.97,0,-3,1,2,2025-07-21 00:02:46.990260
80.97,-3,1,1,2,2025-07-21 00:02:47.913990
80.75,None,None,None,None,2025-07-21 00:02:48.851460
80.97,-4,0,-5,-1,2025-07-21 00:02:49.773910
83.22,-3,0,-6,-1,2025-07-21 00:02:50.694444
82.99,2,0,5,0,2025-07-21 00:02:51.615683
80.86,None,None,None,None,2025-07-21 00:02:52.542543
80.86,1,2,-1,1,2025-07-21 00:02:53.463077
80.97,-3,2,-6,-1,2025-07-21 00:02:54.391025
80.86,-5,-2,-6,-2,2025-07-21 00:02:55.322301
80.86,0,-3,-2,0,2025-07-21 00:02:56.243566
80.97,None,None,None,None,2025-07-21 00:02:57.185959
80.86,-1,-3,-6,-1,2025-07-21 00:02:58.146949
83.1,-1,-1,-9,-2,2025-07-21 00:02:59.074996
83.1,-4,1,2,2,2025-07-21 00:02:59.995687
80.86,-4,-2,0,1,2025-07-21 00:03:00.938106
80.97,8,1,9,3,2025-07-21 00:03:01.866675
80.86,-6,-3,3,-2,2025-07-21 00:03:02.796989
80.86,None,None,None,None,2025-07-21 00:03:03.720897
80.97,5,-1,0,1,2025-07-21 00:03:04.651845
80.86,-2,3,4,2,2025-07-21 00:03:05.578632
80.97,-5,1,-2,-2,2025-07-21 00:03:06.500236
80.75,-2,-4,2,0,2025-07-21 00:03:07.432168
80.97,-3,-1,1,0,2025-07-21 00:03:08.354261
83.1,-5,-1,3,2,2025-07-21 00:03:09.286393
83.1,-4,-3,1,0,2025-07-21 00:03:10.210481
80.86,2,1,1,1,2025-07-21 00:03:11.139496
80.86,None,None,None,None,2025-07-21 00:03:12.067917
80.97,0,1,0,-1,2025-07-21 00:03:12.991269
80.86,-2,-2,0,1,2025-07-21 00:03:13.923353
80.86,2,-3,1,3,2025-07-21 00:03:14.851696
80.97,None,None,None,None,2025-07-21 00:03:15.779447
80.75,8,-2,-7,-3,2025-07-21 00:03:16.701986
80.97,0,-3,-3,-1,2025-07-21 00:03:17.623469
80.97,None,None,None,None,2025-07-21 00:03:18.551863
80.86,None,None,None,None,2025-07-21 00:03:19.478374
80.86,None,None,None,None,2025-07-21 00:03:20.403615
80.97,1,0,-1,-2,2025-07-21 00:03:21.336259
80.86,-1,-3,-3,-1,2025-07-21 00:03:22.259714
80.86,-6,-1,1,1,2025-07-21 00:03:23.186320
80.86,-6,-1,1,1,2025-07-21 00:03:24.112039
80.97,-3,-1,-5,-1,2025-07-21 00:03:25.035589
80.86,-3,-1,-5,-1,2025-07-21 00:03:25.959400
80.86,-2,1,-9,-1,2025-07-21 00:03:26.886944
83.22,1,0,-1,0,2025-07-21 00:03:27.811155
82.99,None,None,None,None,2025-07-21 00:03:28.739278
80.97,0,-1,-4,0,2025-07-21 00:03:29.670983
80.86,2,-2,0,-1,2025-07-21 00:03:30.598325
