心拍数,左目のx座標,左目のy座標,右目のx座標,右目のy座標,nitizi
0,None,None,None,None,2025-07-17 14:45:09.715048
0,None,None,None,None,2025-07-17 14:45:10.835581
0,-1,-1,-4,2,2025-07-17 14:45:11.921115
78.43,1,1,-2,1,2025-07-17 14:45:13.119611
80.97,1,1,-2,1,2025-07-17 14:45:14.239610
83.22,-3,-2,-4,2,2025-07-17 14:45:15.294040
83.1,11,1,-14,0,2025-07-17 14:45:16.347539
82.99,None,None,None,None,2025-07-17 14:45:17.396535
81.08,None,None,None,None,2025-07-17 14:45:18.448915
83.1,7,0,-1,2,2025-07-17 14:45:19.490030
83.1,-2,-2,-18,0,2025-07-17 14:45:20.584536
83.22,14,0,-2,-1,2025-07-17 14:45:21.693630
82.99,17,1,-1,2,2025-07-17 14:45:22.796397
81.08,None,None,None,None,2025-07-17 14:45:23.850237
83.1,5,-1,-3,1,2025-07-17 14:45:24.895146
82.99,None,None,None,None,2025-07-17 14:45:25.972337
81.08,None,None,None,None,2025-07-17 14:45:27.021029
83.22,0,-3,-4,0,2025-07-17 14:45:28.062669
83.1,None,None,None,None,2025-07-17 14:45:29.114576
83.1,10,0,2,4,2025-07-17 14:45:30.170709
83.22,14,0,2,3,2025-07-17 14:45:31.255252
83.1,None,None,None,None,2025-07-17 14:45:32.300583
82.99,8,1,-1,0,2025-07-17 14:45:33.338332
81.08,-2,1,-1,2,2025-07-17 14:45:34.387981
83.1,5,0,-1,1,2025-07-17 14:45:35.440210
83.22,10,1,-14,0,2025-07-17 14:45:36.517831
82.99,7,-1,1,4,2025-07-17 14:45:37.570472
81.08,3,-2,1,-2,2025-07-17 14:45:38.624000
83.1,3,-2,1,-2,2025-07-17 14:45:39.675903
82.99,-1,2,-2,2,2025-07-17 14:45:40.724133
81.08,-2,1,0,2,2025-07-17 14:45:41.805115
82.99,10,-1,-1,3,2025-07-17 14:45:42.923170
0,8,-1,-4,3,2025-07-17 14:45:43.971241
0,-5,-2,-1,0,2025-07-17 14:45:45.015558
0,None,None,None,None,2025-07-17 14:45:46.075491
0,None,None,None,None,2025-07-17 14:45:47.161921
0,1,1,-5,1,2025-07-17 14:45:48.208451
0,-2,0,-2,0,2025-07-17 14:45:49.260962
0,15,0,-3,2,2025-07-17 14:45:50.316122
0,None,None,None,None,2025-07-17 14:45:51.369921
80.97,5,0,3,0,2025-07-17 14:45:52.468953
80.86,12,0,2,-1,2025-07-17 14:45:53.620862
80.97,12,0,2,-1,2025-07-17 14:45:54.833424
80.86,-2,3,-2,2,2025-07-17 14:45:55.950226
80.86,-2,0,-2,1,2025-07-17 14:45:57.001439
80.97,2,-1,-2,1,2025-07-17 14:45:58.055846
80.75,-4,-3,7,-3,2025-07-17 14:45:59.099464
80.97,None,None,None,None,2025-07-17 14:46:00.147344
80.97,None,None,None,None,2025-07-17 14:46:01.205762
80.75,-7,-3,0,0,2025-07-17 14:46:02.261422
80.97,1,-1,5,-1,2025-07-17 14:46:03.328436
80.97,-8,0,-16,-1,2025-07-17 14:46:04.376904
80.97,-11,-3,11,-2,2025-07-17 14:46:05.428248
82.99,-3,-3,-2,-5,2025-07-17 14:46:06.480035
80.97,-2,-3,-2,-4,2025-07-17 14:46:07.529354
80.75,8,-2,0,1,2025-07-17 14:46:08.591798
80.97,-5,0,0,4,2025-07-17 14:46:09.644053
80.97,4,2,-9,1,2025-07-17 14:46:10.692938
80.97,8,0,-1,0,2025-07-17 14:46:11.746928
82.99,-1,1,15,0,2025-07-17 14:46:12.802143
80.97,-1,1,1,3,2025-07-17 14:46:13.871834
80.86,None,None,None,None,2025-07-17 14:46:14.924796
80.86,-3,3,-6,1,2025-07-17 14:46:15.971736
80.97,-3,3,-12,2,2025-07-17 14:46:17.019817
80.86,None,None,None,None,2025-07-17 14:46:18.073427
80.86,None,None,None,None,2025-07-17 14:46:19.142177
80.97,None,None,None,None,2025-07-17 14:46:20.228044
80.86,None,None,None,None,2025-07-17 14:46:21.334420
80.86,-1,3,-12,-1,2025-07-17 14:46:22.380866
80.97,-14,2,-9,0,2025-07-17 14:46:23.494261
80.97,5,2,-17,0,2025-07-17 14:46:24.650415
82.99,None,None,None,None,2025-07-17 14:46:25.771113
80.97,-2,2,-9,-1,2025-07-17 14:46:26.816989
80.97,None,None,None,None,2025-07-17 14:46:27.863648
80.75,-2,2,-15,-1,2025-07-17 14:46:28.959471
80.97,None,None,None,None,2025-07-17 14:46:30.104649
80.86,None,None,None,None,2025-07-17 14:46:31.186000
80.86,-6,0,-5,0,2025-07-17 14:46:32.339056
80.97,None,None,None,None,2025-07-17 14:46:33.496618
80.86,-1,3,-11,0,2025-07-17 14:46:34.650886
80.86,-1,2,-11,0,2025-07-17 14:46:35.761471
0,2,0,0,1,2025-07-17 14:46:36.850279
40.46,-2,-2,1,-1,2025-07-17 14:46:37.990657
0,0,1,-5,1,2025-07-17 14:46:39.139243
40.43,2,-1,-2,1,2025-07-17 14:46:40.310948
0,-3,2,-2,0,2025-07-17 14:46:41.459487
0,-3,-4,-4,1,2025-07-17 14:46:42.602410
0,2,-1,-3,1,2025-07-17 14:46:43.751347
0,None,None,None,None,2025-07-17 14:46:44.901504
0,0,2,-3,1,2025-07-17 14:46:46.049759
