心拍数,左目のx座標,左目のy座標,右目のx座標,右目のy座標,nitizi
0,None,None,None,None,2025-07-18 14:19:37.929528
0,None,None,None,None,2025-07-18 14:19:38.840606
0,9,0,-4,1,2025-07-18 14:19:39.751094
0,9,0,-4,1,2025-07-18 14:19:40.665338
0,9,0,-4,1,2025-07-18 14:19:41.578991
0,9,0,-4,1,2025-07-18 14:19:42.493205
0,9,0,-4,1,2025-07-18 14:19:43.405735
0,9,0,-4,1,2025-07-18 14:19:44.310358
0,9,0,-4,1,2025-07-18 14:19:45.234157
0,9,0,-4,1,2025-07-18 14:19:46.149678
0,None,None,None,None,2025-07-18 14:19:47.064951
0,-15,-1,-7,0,2025-07-18 14:19:47.968391
0,-15,-1,-7,0,2025-07-18 14:19:48.888947
0,-15,-1,-7,0,2025-07-18 14:19:49.810825
0,-15,-1,-7,0,2025-07-18 14:19:50.725387
0,-15,-1,-7,0,2025-07-18 14:19:51.637603
0,-15,-1,-7,0,2025-07-18 14:19:52.511577
0,-15,-1,-7,0,2025-07-18 14:19:53.430796
0,-15,-1,-7,0,2025-07-18 14:19:54.341518
0,-15,-1,-7,0,2025-07-18 14:19:55.256859
0,-15,-1,-7,0,2025-07-18 14:19:56.171309
0,-15,-1,-7,0,2025-07-18 14:19:57.082535
0,-15,-1,-7,0,2025-07-18 14:19:57.997670
0,-15,-1,-7,0,2025-07-18 14:19:58.912283
0,-15,-1,-7,0,2025-07-18 14:19:59.825451
0,-15,-1,-7,0,2025-07-18 14:20:00.746922
0,-15,-1,-7,0,2025-07-18 14:20:01.655470
0,-15,-1,-7,0,2025-07-18 14:20:02.585876
0,-15,-1,-7,0,2025-07-18 14:20:03.498947
0,-15,-1,-7,0,2025-07-18 14:20:04.410826
0,-15,-1,-7,0,2025-07-18 14:20:05.321216
0,-15,-1,-7,0,2025-07-18 14:20:06.234043
0,-15,-1,-7,0,2025-07-18 14:20:07.151926
0,-15,-1,-7,0,2025-07-18 14:20:08.062568
0,-15,-1,-7,0,2025-07-18 14:20:08.974737
0,-15,-1,-7,0,2025-07-18 14:20:09.891726
0,8,2,-12,-1,2025-07-18 14:20:10.805894
0,8,2,-12,-1,2025-07-18 14:20:11.719224
0,None,None,None,None,2025-07-18 14:20:12.632936
0,None,None,None,None,2025-07-18 14:20:13.546324
0,None,None,None,None,2025-07-18 14:20:14.461577
0,None,None,None,None,2025-07-18 14:20:15.370060
0,None,None,None,None,2025-07-18 14:20:16.290972
0,10,0,1,-1,2025-07-18 14:20:17.206618
0,None,None,None,None,2025-07-18 14:20:18.122109
0,None,None,None,None,2025-07-18 14:20:19.035644
0,None,None,None,None,2025-07-18 14:20:19.940673
0,None,None,None,None,2025-07-18 14:20:20.863901
0,None,None,None,None,2025-07-18 14:20:21.780294
0,None,None,None,None,2025-07-18 14:20:22.691435
0,None,None,None,None,2025-07-18 14:20:23.606754
0,None,None,None,None,2025-07-18 14:20:24.524582
0,-1,2,-10,0,2025-07-18 14:20:25.437189
0,None,None,None,None,2025-07-18 14:20:26.351292
0,6,0,14,3,2025-07-18 14:20:27.259364
0,None,None,None,None,2025-07-18 14:20:28.167738
0,None,None,None,None,2025-07-18 14:20:29.091258
0,4,-2,0,0,2025-07-18 14:20:30.000658
0,None,None,None,None,2025-07-18 14:20:30.903262
0,-4,1,-2,1,2025-07-18 14:20:31.821702
0,None,None,None,None,2025-07-18 14:20:32.737279
0,None,None,None,None,2025-07-18 14:20:33.660725
0,None,None,None,None,2025-07-18 14:20:34.641601
0,None,None,None,None,2025-07-18 14:20:35.549684
0,None,None,None,None,2025-07-18 14:20:37.093262
0,None,None,None,None,2025-07-18 14:20:38.281570
0,None,None,None,None,2025-07-18 14:20:39.489695
0,None,None,None,None,2025-07-18 14:20:40.684242
0,None,None,None,None,2025-07-18 14:20:41.867901
0,None,None,None,None,2025-07-18 14:20:43.060681
0,None,None,None,None,2025-07-18 14:20:44.243013
0,None,None,None,None,2025-07-18 14:20:45.424337
0,None,None,None,None,2025-07-18 14:20:46.613029
0,None,None,None,None,2025-07-18 14:20:47.798106
0,None,None,None,None,2025-07-18 14:20:48.986251
0,None,None,None,None,2025-07-18 14:20:50.172599
0,None,None,None,None,2025-07-18 14:20:51.360299
0,None,None,None,None,2025-07-18 14:20:52.723879
0,None,None,None,None,2025-07-18 14:20:53.637997
0,-1,-1,3,-1,2025-07-18 14:20:54.545619
0,-1,-1,3,-1,2025-07-18 14:20:55.458799
0,-1,-1,3,-1,2025-07-18 14:20:56.370930
0,-1,-1,3,-1,2025-07-18 14:20:57.279558
0,-1,-1,3,-1,2025-07-18 14:20:58.186965
0,-1,-1,3,-1,2025-07-18 14:20:59.093201
0,-1,-1,3,-1,2025-07-18 14:20:59.998009
0,0,0,0,-1,2025-07-18 14:21:00.906784
0,None,None,None,None,2025-07-18 14:21:01.818372
0,5,1,-5,1,2025-07-18 14:21:02.721457
0,5,1,-5,1,2025-07-18 14:21:03.633240
0,5,1,-5,1,2025-07-18 14:21:04.542852
0,13,1,8,1,2025-07-18 14:21:05.448976
0,13,1,8,1,2025-07-18 14:21:06.357810
0,13,1,8,1,2025-07-18 14:21:07.265366
0,5,1,-11,0,2025-07-18 14:21:08.169812
0,6,2,-1,2,2025-07-18 14:21:09.078960
0,16,-1,-3,1,2025-07-18 14:21:09.986161
0,None,None,None,None,2025-07-18 14:21:10.895958
0,5,-2,-16,0,2025-07-18 14:21:11.798481
0,1,0,-1,-3,2025-07-18 14:21:12.702959
