心拍数,左目のx座標,左目のy座標,右目のx座標,右目のy座標,nitizi
0,None,None,None,None,2025-07-20 23:02:38.714345
0,None,None,None,None,2025-07-20 23:02:39.571595
0,None,None,None,None,2025-07-20 23:02:40.469110
0,None,None,None,None,2025-07-20 23:02:41.394485
0,None,None,None,None,2025-07-20 23:02:42.282752
0,None,None,None,None,2025-07-20 23:02:43.173112
0,None,None,None,None,2025-07-20 23:02:44.061657
0,None,None,None,None,2025-07-20 23:02:44.987356
0,None,None,None,None,2025-07-20 23:02:45.917419
0,None,None,None,None,2025-07-20 23:02:46.808186
0,None,None,None,None,2025-07-20 23:02:47.702113
0,None,None,None,None,2025-07-20 23:02:48.630925
0,None,None,None,None,2025-07-20 23:02:49.520237
0,None,None,None,None,2025-07-20 23:02:50.419998
0,None,None,None,None,2025-07-20 23:02:51.280336
0,2,1,-1,2,2025-07-20 23:02:52.205711
0,2,2,-1,2,2025-07-20 23:02:53.128003
0,3,0,2,0,2025-07-20 23:02:54.022761
0,3,0,2,0,2025-07-20 23:02:54.903324
0,3,0,2,0,2025-07-20 23:02:55.828703
0,3,0,2,0,2025-07-20 23:02:56.721906
0,3,0,2,0,2025-07-20 23:02:57.613504
0,None,None,None,None,2025-07-20 23:02:58.539130
0,-1,-3,-1,-3,2025-07-20 23:02:59.427708
0,-1,-3,-1,-3,2025-07-20 23:03:00.285162
0,6,1,-1,1,2025-07-20 23:03:01.212914
0,6,1,-1,1,2025-07-20 23:03:02.136461
0,6,1,-1,1,2025-07-20 23:03:03.063370
0,6,1,-1,1,2025-07-20 23:03:03.985735
0,6,1,-1,1,2025-07-20 23:03:04.919648
0,6,1,-1,1,2025-07-20 23:03:05.844977
0,6,1,-1,1,2025-07-20 23:03:06.738156
0,6,1,-1,1,2025-07-20 23:03:07.663982
0,6,1,-1,1,2025-07-20 23:03:08.555201
0,6,1,-1,1,2025-07-20 23:03:09.478793
0,-2,2,-6,1,2025-07-20 23:03:10.406153
0,-3,0,-2,-1,2025-07-20 23:03:11.333569
0,-2,1,-2,0,2025-07-20 23:03:12.266318
0,-2,2,-2,1,2025-07-20 23:03:13.190365
0,-3,1,-3,0,2025-07-20 23:03:14.118190
0,3,1,-5,2,2025-07-20 23:03:15.039439
