心拍数,左目のx座標,左目のy座標,右目のx座標,右目のy座標,nitizi
0,None,None,None,None,2025-07-12 15:28:34.163564
0,None,None,None,None,2025-07-12 15:28:35.292859
0,None,None,None,None,2025-07-12 15:28:36.348144
0,None,None,None,None,2025-07-12 15:28:37.404825
0,None,None,None,None,2025-07-12 15:28:38.489909
0,None,None,None,None,2025-07-12 15:28:39.542307
0,None,None,None,None,2025-07-12 15:28:40.589647
0,None,None,None,None,2025-07-12 15:28:41.699212
0,4,0,-1,1,2025-07-12 15:28:42.804651
0,4,0,-1,1,2025-07-12 15:28:43.936509
0,4,0,-1,1,2025-07-12 15:28:45.139714
0,4,0,-1,1,2025-07-12 15:28:46.339872
0,4,0,-1,1,2025-07-12 15:28:47.543818
0,0,2,-8,0,2025-07-12 15:28:48.746543
0,0,2,-8,0,2025-07-12 15:28:49.943279
0,0,2,-8,0,2025-07-12 15:28:51.155995
0,0,2,-8,0,2025-07-12 15:28:52.360183
