心拍数,左目のx座標,左目のy座標,右目のx座標,右目のy座標,nitizi
0,None,None,None,None,2025-07-21 10:24:10.778618
0,10,0,-1,0,2025-07-21 10:24:11.642215
0,None,None,None,None,2025-07-21 10:24:12.501179
76.43,None,None,None,None,2025-07-21 10:24:13.390353
81.08,None,None,None,None,2025-07-21 10:24:14.251438
82.99,None,None,None,None,2025-07-21 10:24:15.113229
80.97,None,None,None,None,2025-07-21 10:24:15.972888
82.99,2,0,-9,-1,2025-07-21 10:24:16.833708
81.08,-1,-2,0,2,2025-07-21 10:24:17.691436
82.99,-1,-2,0,2,2025-07-21 10:24:18.584122
81.08,-1,-2,0,2,2025-07-21 10:24:19.446214
83.1,3,2,1,-1,2025-07-21 10:24:20.302587
80.86,None,None,None,None,2025-07-21 10:24:21.162172
80.97,-1,-3,2,0,2025-07-21 10:24:22.014910
83.1,-2,3,-6,-2,2025-07-21 10:24:22.877805
80.86,None,None,None,None,2025-07-21 10:24:23.738355
80.86,None,None,None,None,2025-07-21 10:24:24.598633
81.08,-2,-2,-2,-1,2025-07-21 10:24:25.455405
0,-7,-1,4,-2,2025-07-21 10:24:26.352457
0,-2,-1,0,-3,2025-07-21 10:24:27.209793
0,None,None,None,None,2025-07-21 10:24:28.103622
0,None,None,None,None,2025-07-21 10:24:28.963113
0,-3,-3,-3,-1,2025-07-21 10:24:29.822696
