心拍数,左目のx座標,左目のy座標,右目のx座標,右目のy座標,nitizi
None,None,None,None,None,2025-07-11 21:24:51.767366
None,None,None,None,None,2025-07-11 21:24:53.777207
None,3,0,0,1,2025-07-11 21:24:55.489782
None,0,0,0,0,2025-07-11 21:24:56.694006
None,0,0,0,0,2025-07-11 21:24:57.897619
None,0,0,0,0,2025-07-11 21:24:59.097429
None,0,0,0,0,2025-07-11 21:25:00.301296
None,0,0,0,0,2025-07-11 21:25:01.502033
None,0,0,0,0,2025-07-11 21:25:02.707117
None,0,0,0,0,2025-07-11 21:25:03.910371
None,0,0,0,0,2025-07-11 21:25:04.697965
None,0,0,0,0,2025-07-11 21:25:05.519593
None,None,None,None,None,2025-07-11 21:25:06.336166
