心拍数,左目のx座標,左目のy座標,右目のx座標,右目のy座標,nitizi
None,None,None,None,None,2025-07-06 13:55:51.915430
None,-2,1,-3,0,2025-07-06 13:55:53.951838
None,-2,1,-6,0,2025-07-06 13:55:55.998505
None,-2,1,-3,0,2025-07-06 13:55:58.029427
None,None,None,None,None,2025-07-06 13:56:00.073963
None,None,None,None,None,2025-07-06 13:56:02.112375
None,None,None,None,None,2025-07-06 13:56:04.144650
None,None,None,None,None,2025-07-06 13:56:06.183142
None,None,None,None,None,2025-07-06 13:56:08.217915
None,1,-1,0,-1,2025-07-06 13:56:10.261754
None,None,None,None,None,2025-07-06 13:56:12.307496
None,None,None,None,None,2025-07-06 13:56:14.349611
None,None,None,None,None,2025-07-06 13:56:16.394159
None,None,None,None,None,2025-07-06 13:56:18.433675
None,None,None,None,None,2025-07-06 13:56:20.467684
