心拍数,左目のx座標,左目のy座標,右目のx座標,右目のy座標,nitizi
None,None,None,None,None,2025-07-11 23:54:30.688309
None,1,-1,2,-1,2025-07-11 23:54:31.563955
None,None,None,None,None,2025-07-11 23:54:32.439987
None,2,0,2,-1,2025-07-11 23:54:33.321272
None,2,0,2,-1,2025-07-11 23:54:34.434389
None,None,None,None,None,2025-07-11 23:54:35.639359
None,2,0,3,-1,2025-07-11 23:54:36.838533
None,2,0,2,-1,2025-07-11 23:54:38.044460
None,1,-1,-1,-1,2025-07-11 23:54:39.247982
None,0,0,3,0,2025-07-11 23:54:40.447682
