心拍数,左目のx座標,左目のy座標,右目のx座標,右目のy座標,nitizi
82.99,3,1,-2,0,2025-07-21 10:55:28.312060
80.97,-1,-3,0,-3,2025-07-21 10:55:29.206840
80.86,-1,0,1,-2,2025-07-21 10:55:30.098315
0,None,None,None,None,2025-07-21 10:55:30.955082
41.01,8,-1,-4,-2,2025-07-21 10:55:31.812591
80.86,6,-1,-8,-2,2025-07-21 10:55:32.705388
80.97,None,None,None,None,2025-07-21 10:55:33.568167
80.86,0,1,-2,-1,2025-07-21 10:55:34.460952
0,None,None,None,None,2025-07-21 10:55:35.323265
40.43,None,None,None,None,2025-07-21 10:55:36.218500
81.08,1,0,0,-2,2025-07-21 10:55:37.110582
83.1,2,0,-11,-1,2025-07-21 10:55:37.968259
80.86,0,0,-2,-2,2025-07-21 10:55:38.828128
80.86,0,0,-2,-2,2025-07-21 10:55:39.683641
80.97,0,0,-2,-2,2025-07-21 10:55:40.578476
81.08,0,0,-2,-2,2025-07-21 10:55:41.475459
0,0,0,-2,-2,2025-07-21 10:55:42.360796
40.96,0,0,-2,-2,2025-07-21 10:55:43.254951
81.08,0,0,-2,-2,2025-07-21 10:55:44.120887
82.99,0,0,-2,-2,2025-07-21 10:55:44.980836
81.08,0,0,-2,-2,2025-07-21 10:55:45.841072
82.99,0,0,-2,-2,2025-07-21 10:55:46.736103
80.86,1,0,-1,-2,2025-07-21 10:55:47.596422
80.86,None,None,None,None,2025-07-21 10:55:48.457633
80.97,None,None,None,None,2025-07-21 10:55:49.315519
