心拍数,左目のx座標,左目のy座標,右目のx座標,右目のy座標,nitizi
None,None,None,None,None,2025-07-12 00:54:26.626776
76.92,3,-1,0,-1,2025-07-12 00:54:27.514226
81.08,1,-1,-1,0,2025-07-12 00:54:28.394884
81.19,3,-1,0,-1,2025-07-12 00:54:29.291316
80.97,3,-1,0,-1,2025-07-12 00:54:30.184777
81.19,3,-1,0,-1,2025-07-12 00:54:31.068976
80.97,3,-1,0,-1,2025-07-12 00:54:31.952460
81.19,0,0,1,-1,2025-07-12 00:54:32.850752
81.19,0,0,1,-1,2025-07-12 00:54:33.732620
80.86,0,0,1,-1,2025-07-12 00:54:34.612984
81.19,0,0,1,-1,2025-07-12 00:54:35.498417
81.19,0,0,1,-1,2025-07-12 00:54:36.387661
80.97,0,0,1,-1,2025-07-12 00:54:37.268525
81.19,0,0,0,0,2025-07-12 00:54:38.146337
81.19,0,0,0,0,2025-07-12 00:54:39.029612
80.97,0,0,-1,0,2025-07-12 00:54:39.922468
81.19,0,0,-1,0,2025-07-12 00:54:40.803356
81.08,0,0,-1,0,2025-07-12 00:54:41.684836
80.97,0,0,-1,0,2025-07-12 00:54:42.590952
81.19,0,0,-1,0,2025-07-12 00:54:43.476795
81.19,0,0,-1,0,2025-07-12 00:54:44.355739
81.08,2,-1,-2,1,2025-07-12 00:54:45.236189
80.97,2,-1,-2,1,2025-07-12 00:54:46.140785
81.19,0,0,2,-1,2025-07-12 00:54:47.022429
81.08,0,0,2,0,2025-07-12 00:54:47.901494
81.19,1,-1,-2,1,2025-07-12 00:54:48.783194
80.97,1,-1,-2,1,2025-07-12 00:54:49.665676
81.08,0,0,0,0,2025-07-12 00:54:50.547823
81.19,0,0,0,0,2025-07-12 00:54:51.426975
81.19,0,0,0,-1,2025-07-12 00:54:52.307471
80.97,5,0,-6,-1,2025-07-12 00:54:53.186811
81.08,None,None,None,None,2025-07-12 00:54:54.067253
81.19,None,None,None,None,2025-07-12 00:54:54.963994
81.08,None,None,None,None,2025-07-12 00:54:55.844689
81.08,1,-1,-2,2,2025-07-12 00:54:56.723340
81.19,1,-1,-2,2,2025-07-12 00:54:57.612268
81.08,None,None,None,None,2025-07-12 00:54:58.491568
80.97,None,None,None,None,2025-07-12 00:54:59.369834
81.19,None,None,None,None,2025-07-12 00:55:00.248873
81.08,0,0,-2,-1,2025-07-12 00:55:01.127166
81.08,0,0,-2,-1,2025-07-12 00:55:02.009052
81.19,0,0,-2,-1,2025-07-12 00:55:02.890729
80.97,0,0,-2,-1,2025-07-12 00:55:03.776204
81.19,0,0,-2,-1,2025-07-12 00:55:04.657504
81.19,0,0,-2,-1,2025-07-12 00:55:05.536619
80.86,0,0,-2,-1,2025-07-12 00:55:06.419822
81.19,0,0,-2,-1,2025-07-12 00:55:07.309088
81.19,3,0,0,1,2025-07-12 00:55:08.187798
80.97,0,0,0,0,2025-07-12 00:55:09.063336
81.19,0,0,0,0,2025-07-12 00:55:09.966219
81.08,0,0,0,0,2025-07-12 00:55:10.848685
81.08,None,None,None,None,2025-07-12 00:55:11.726327
81.19,3,0,0,2,2025-07-12 00:55:12.608564
81.08,4,0,0,1,2025-07-12 00:55:13.502120
81.08,3,0,-1,2,2025-07-12 00:55:14.398161
81.08,3,0,-1,2,2025-07-12 00:55:15.279516
81.19,2,0,-6,-1,2025-07-12 00:55:16.163637
80.97,2,0,-4,0,2025-07-12 00:55:17.063706
81.19,2,0,-4,0,2025-07-12 00:55:17.947795
81.08,0,0,3,-1,2025-07-12 00:55:18.832161
81.08,2,0,-5,-2,2025-07-12 00:55:19.710277
81.08,3,0,-1,1,2025-07-12 00:55:20.591141
81.19,0,0,1,0,2025-07-12 00:55:21.472514
80.97,None,None,None,None,2025-07-12 00:55:22.357535
81.19,2,-1,0,0,2025-07-12 00:55:23.251727
80.97,None,None,None,None,2025-07-12 00:55:24.136244
81.08,None,None,None,None,2025-07-12 00:55:25.017449
81.19,None,None,None,None,2025-07-12 00:55:25.900921
