心拍数,左目のx座標,左目のy座標,右目のx座標,右目のy座標,nitizi
0,None,None,None,None,2025-07-17 14:38:35.460650
0,None,None,None,None,2025-07-17 14:38:36.609937
0,None,None,None,None,2025-07-17 14:38:37.760880
76.43,0,3,-2,1,2025-07-17 14:38:38.904491
80.86,None,None,None,None,2025-07-17 14:38:40.073719
80.97,0,2,-3,1,2025-07-17 14:38:41.215809
83.1,None,None,None,None,2025-07-17 14:38:42.362793
80.86,None,None,None,None,2025-07-17 14:38:43.515643
80.97,-4,3,-2,2,2025-07-17 14:38:44.670434
80.86,0,2,-7,0,2025-07-17 14:38:45.819798
81.08,1,0,-10,0,2025-07-17 14:38:46.929340
82.99,11,-1,-2,2,2025-07-17 14:38:48.014986
80.97,4,1,-5,2,2025-07-17 14:38:49.173585
80.75,-2,3,-11,1,2025-07-17 14:38:50.346725
81.08,2,2,-11,0,2025-07-17 14:38:51.495578
83.1,9,0,-2,1,2025-07-17 14:38:52.647351
80.86,-9,-1,-11,0,2025-07-17 14:38:53.798764
80.86,None,None,None,None,2025-07-17 14:38:54.987365
81.08,None,None,None,None,2025-07-17 14:38:56.104556
82.99,None,None,None,None,2025-07-17 14:38:57.150594
80.86,None,None,None,None,2025-07-17 14:38:58.234264
80.97,None,None,None,None,2025-07-17 14:38:59.372844
80.86,None,None,None,None,2025-07-17 14:39:00.488384
80.97,16,-1,-14,-1,2025-07-17 14:39:01.635142
83.1,-2,0,0,3,2025-07-17 14:39:02.716721
80.86,-2,0,-3,2,2025-07-17 14:39:03.795777
80.97,None,None,None,None,2025-07-17 14:39:04.876138
80.86,None,None,None,None,2025-07-17 14:39:06.049942
81.08,-3,-2,1,2,2025-07-17 14:39:07.192438
82.99,-3,-2,1,2,2025-07-17 14:39:08.339621
80.97,None,None,None,None,2025-07-17 14:39:09.483209
80.75,None,None,None,None,2025-07-17 14:39:10.634009
80.97,None,None,None,None,2025-07-17 14:39:11.778381
80.97,5,-1,-3,1,2025-07-17 14:39:12.924186
83.1,None,None,None,None,2025-07-17 14:39:14.068214
80.86,-5,1,-3,1,2025-07-17 14:39:15.212070
80.97,None,None,None,None,2025-07-17 14:39:16.299578
80.75,-2,-2,1,3,2025-07-17 14:39:17.451485
81.08,None,None,None,None,2025-07-17 14:39:18.602047
83.1,10,0,-2,1,2025-07-17 14:39:19.739393
80.86,12,0,-2,3,2025-07-17 14:39:20.891384
80.86,2,2,-4,2,2025-07-17 14:39:22.070782
80.97,None,None,None,None,2025-07-17 14:39:23.219761
80.86,None,None,None,None,2025-07-17 14:39:24.370059
80.86,None,None,None,None,2025-07-17 14:39:25.514178
80.97,None,None,None,None,2025-07-17 14:39:26.656931
80.75,None,None,None,None,2025-07-17 14:39:27.809554
80.97,None,None,None,None,2025-07-17 14:39:28.986763
80.97,5,1,-5,2,2025-07-17 14:39:30.131917
80.75,7,1,-3,2,2025-07-17 14:39:31.277417
80.97,0,1,-4,1,2025-07-17 14:39:32.481523
81.08,None,None,None,None,2025-07-17 14:39:33.634204
82.99,None,None,None,None,2025-07-17 14:39:34.776680
80.86,None,None,None,None,2025-07-17 14:39:35.923322
80.97,None,None,None,None,2025-07-17 14:39:37.095434
80.75,None,None,None,None,2025-07-17 14:39:38.278755
81.08,None,None,None,None,2025-07-17 14:39:39.438144
83.1,None,None,None,None,2025-07-17 14:39:40.598782
