心拍数,左目のx座標,左目のy座標,右目のx座標,右目のy座標,nitizi
None,None,None,None,None,2025-07-12 00:59:59.708926
None,None,None,None,None,2025-07-12 01:00:00.592937
None,1,0,4,-2,2025-07-12 01:00:01.478790
None,3,0,1,0,2025-07-12 01:00:02.374203
81.19,3,0,-3,-1,2025-07-12 01:00:03.258937
80.97,1,-1,0,-1,2025-07-12 01:00:04.158251
81.19,None,None,None,None,2025-07-12 01:00:05.043240
81.08,None,None,None,None,2025-07-12 01:00:05.922852
80.97,None,None,None,None,2025-07-12 01:00:06.801696
81.19,2,0,1,-2,2025-07-12 01:00:07.681675
81.08,None,None,None,None,2025-07-12 01:00:08.564819
81.19,None,None,None,None,2025-07-12 01:00:09.443434
81.08,3,0,1,-2,2025-07-12 01:00:10.327700
81.08,1,0,0,-1,2025-07-12 01:00:11.214760
81.08,1,-1,2,-1,2025-07-12 01:00:12.098019
81.08,None,None,None,None,2025-07-12 01:00:12.978135
81.19,None,None,None,None,2025-07-12 01:00:13.858527
80.97,None,None,None,None,2025-07-12 01:00:14.737192
81.08,None,None,None,None,2025-07-12 01:00:15.619281
81.3,None,None,None,None,2025-07-12 01:00:16.518923
80.97,None,None,None,None,2025-07-12 01:00:17.400446
81.19,None,None,None,None,2025-07-12 01:00:18.279883
81.08,None,None,None,None,2025-07-12 01:00:19.163303
80.97,None,None,None,None,2025-07-12 01:00:20.051783
81.19,0,0,2,-1,2025-07-12 01:00:20.980235
81.08,1,0,3,1,2025-07-12 01:00:21.882678
80.97,1,0,3,1,2025-07-12 01:00:22.768512
81.3,0,0,3,0,2025-07-12 01:00:23.652235
81.08,0,0,3,0,2025-07-12 01:00:24.546114
81.08,1,-1,-4,-1,2025-07-12 01:00:25.433709
81.08,None,None,None,None,2025-07-12 01:00:26.319786
81.08,0,0,1,0,2025-07-12 01:00:27.214997
81.08,0,0,1,0,2025-07-12 01:00:28.096118
81.08,2,0,-2,-1,2025-07-12 01:00:28.980551
81.3,2,0,0,-2,2025-07-12 01:00:29.866587
80.97,None,None,None,None,2025-07-12 01:00:30.766418
80.97,4,0,-4,-1,2025-07-12 01:00:31.647112
81.3,0,0,3,-1,2025-07-12 01:00:32.530870
80.97,0,0,-3,0,2025-07-12 01:00:33.412608
81.19,None,None,None,None,2025-07-12 01:00:34.308020
81.08,1,0,1,-2,2025-07-12 01:00:35.186871
80.97,1,-1,4,0,2025-07-12 01:00:36.066225
81.19,None,None,None,None,2025-07-12 01:00:36.963134
80.97,0,0,-2,0,2025-07-12 01:00:37.846082
81.3,0,0,-2,0,2025-07-12 01:00:38.728810
81.08,0,0,-2,0,2025-07-12 01:00:39.607062
80.97,0,0,-2,0,2025-07-12 01:00:40.498673
81.19,0,0,-2,0,2025-07-12 01:00:41.388599
81.08,0,0,2,-1,2025-07-12 01:00:42.266666
81.08,0,0,2,-1,2025-07-12 01:00:43.153575
81.08,0,0,-2,-1,2025-07-12 01:00:44.053132
81.08,4,0,1,0,2025-07-12 01:00:44.934605
81.19,None,None,None,None,2025-07-12 01:00:45.814692
81.08,0,0,1,0,2025-07-12 01:00:46.711128
81.19,None,None,None,None,2025-07-12 01:00:47.599784
80.97,None,None,None,None,2025-07-12 01:00:48.480522
81.08,None,None,None,None,2025-07-12 01:00:49.365013
81.19,None,None,None,None,2025-07-12 01:00:50.261338
80.97,None,None,None,None,2025-07-12 01:00:51.140353
81.08,None,None,None,None,2025-07-12 01:00:52.024921
81.3,None,None,None,None,2025-07-12 01:00:52.904933
80.97,None,None,None,None,2025-07-12 01:00:53.783187
81.19,None,None,None,None,2025-07-12 01:00:54.663000
81.08,None,None,None,None,2025-07-12 01:00:55.543357
80.97,0,0,2,-1,2025-07-12 01:00:56.426439
81.19,None,None,None,None,2025-07-12 01:00:57.308462
81.19,None,None,None,None,2025-07-12 01:00:58.188854
81.08,0,0,3,-1,2025-07-12 01:00:59.084039
81.08,1,0,2,-1,2025-07-12 01:00:59.963457
81.08,None,None,None,None,2025-07-12 01:01:00.849354
81.08,3,-1,-2,-2,2025-07-12 01:01:01.729591
81.08,None,None,None,None,2025-07-12 01:01:02.612927
81.19,None,None,None,None,2025-07-12 01:01:03.496956
80.97,1,0,2,-2,2025-07-12 01:01:04.391225
81.3,None,None,None,None,2025-07-12 01:01:05.280467
81.08,None,None,None,None,2025-07-12 01:01:06.165463
80.97,None,None,None,None,2025-07-12 01:01:07.045252
81.19,None,None,None,None,2025-07-12 01:01:07.944607
81.08,None,None,None,None,2025-07-12 01:01:08.824609
81.08,None,None,None,None,2025-07-12 01:01:09.704352
81.08,None,None,None,None,2025-07-12 01:01:10.601808
81.08,None,None,None,None,2025-07-12 01:01:11.488674
81.19,None,None,None,None,2025-07-12 01:01:12.372143
81.08,None,None,None,None,2025-07-12 01:01:13.255881
81.19,None,None,None,None,2025-07-12 01:01:14.149555
80.97,None,None,None,None,2025-07-12 01:01:15.033060
81.08,None,None,None,None,2025-07-12 01:01:15.912696
81.19,None,None,None,None,2025-07-12 01:01:16.814865
80.97,None,None,None,None,2025-07-12 01:01:17.700360
81.3,None,None,None,None,2025-07-12 01:01:18.601244
None,None,None,None,None,2025-07-12 01:01:19.485351
40.51,None,None,None,None,2025-07-12 01:01:20.385472
None,None,None,None,None,2025-07-12 01:01:21.265423
None,None,None,None,None,2025-07-12 01:01:22.145622
None,1,-1,-4,0,2025-07-12 01:01:23.037770
None,1,0,-2,0,2025-07-12 01:01:23.920052
