心拍数,左目のx座標,左目のy座標,右目のx座標,右目のy座標,nitizi
None,None,None,None,None,2025-07-12 00:10:12.052341
None,4,0,-3,1,2025-07-12 00:10:14.061216
None,None,None,None,None,2025-07-12 00:10:16.070396
None,None,None,None,None,2025-07-12 00:10:18.081172
None,None,None,None,None,2025-07-12 00:10:20.082907
None,1,0,2,-2,2025-07-12 00:10:22.087665
None,1,-1,-3,-1,2025-07-12 00:10:24.103398
None,1,-1,-3,-1,2025-07-12 00:10:26.113953
None,1,-1,-3,-1,2025-07-12 00:10:28.115523
None,1,-1,-3,-1,2025-07-12 00:10:30.131574
None,1,-1,-3,-1,2025-07-12 00:10:32.147471
None,1,-1,-3,-1,2025-07-12 00:10:34.160251
None,1,-1,-3,-1,2025-07-12 00:10:36.166017
None,1,-1,-3,-1,2025-07-12 00:10:38.181495
None,1,-1,-3,-1,2025-07-12 00:10:40.185291
None,1,-1,-3,-1,2025-07-12 00:10:42.192075
None,1,0,-1,-2,2025-07-12 00:10:44.203879
None,1,0,-1,-2,2025-07-12 00:10:46.213454
None,1,0,-1,-2,2025-07-12 00:10:48.226904
None,1,0,-1,-2,2025-07-12 00:10:50.242022
None,1,0,-1,-2,2025-07-12 00:10:52.258601
None,1,0,-1,-2,2025-07-12 00:10:54.262993
None,None,None,None,None,2025-07-12 00:10:56.276607
None,None,None,None,None,2025-07-12 00:10:58.291649
None,None,None,None,None,2025-07-12 00:11:00.296835
None,None,None,None,None,2025-07-12 00:11:02.312159
None,2,0,-1,-1,2025-07-12 00:11:04.324124
None,None,None,None,None,2025-07-12 00:11:06.340886
None,None,None,None,None,2025-07-12 00:11:08.342646
None,None,None,None,None,2025-07-12 00:11:10.348454
None,None,None,None,None,2025-07-12 00:11:12.364941
None,None,None,None,None,2025-07-12 00:11:14.381221
None,None,None,None,None,2025-07-12 00:11:16.393038
None,None,None,None,None,2025-07-12 00:11:18.409314
None,None,None,None,None,2025-07-12 00:11:20.411060
None,None,None,None,None,2025-07-12 00:11:22.416768
None,None,None,None,None,2025-07-12 00:11:24.427493
None,None,None,None,None,2025-07-12 00:11:26.431281
None,2,0,2,-1,2025-07-12 00:11:28.440875
None,3,0,0,-1,2025-07-12 00:11:30.444496
None,3,0,0,-1,2025-07-12 00:11:32.454029
None,3,0,0,-1,2025-07-12 00:11:34.459160
None,None,None,None,None,2025-07-12 00:11:36.462889
None,None,None,None,None,2025-07-12 00:11:38.476413
None,None,None,None,None,2025-07-12 00:11:40.483188
None,None,None,None,None,2025-07-12 00:11:42.486565
None,None,None,None,None,2025-07-12 00:11:44.502077
None,3,0,1,2,2025-07-12 00:11:46.516966
None,1,-1,0,0,2025-07-12 00:11:48.519377
None,1,-1,0,0,2025-07-12 00:11:50.534231
None,0,0,1,0,2025-07-12 00:11:52.539987
None,1,0,4,-1,2025-07-12 00:11:54.554131
None,1,0,1,-1,2025-07-12 00:11:56.568967
None,None,None,None,None,2025-07-12 00:11:58.571386
None,0,0,0,-1,2025-07-12 00:12:00.588520
None,None,None,None,None,2025-07-12 00:12:02.593893
None,None,None,None,None,2025-07-12 00:12:04.595667
None,None,None,None,None,2025-07-12 00:12:06.605500
None,None,None,None,None,2025-07-12 00:12:08.619402
None,None,None,None,None,2025-07-12 00:12:10.635111
None,None,None,None,None,2025-07-12 00:12:12.647637
None,None,None,None,None,2025-07-12 00:12:14.650229
None,None,None,None,None,2025-07-12 00:12:16.657930
None,None,None,None,None,2025-07-12 00:12:18.668585
None,None,None,None,None,2025-07-12 00:12:20.673453
None,1,0,-3,-2,2025-07-12 00:12:22.675871
None,None,None,None,None,2025-07-12 00:12:24.688437
None,None,None,None,None,2025-07-12 00:12:26.692034
None,None,None,None,None,2025-07-12 00:12:28.693454
None,None,None,None,None,2025-07-12 00:12:30.702688
None,None,None,None,None,2025-07-12 00:12:32.705455
None,None,None,None,None,2025-07-12 00:12:34.721361
None,None,None,None,None,2025-07-12 00:12:36.726240
None,None,None,None,None,2025-07-12 00:12:38.729180
None,None,None,None,None,2025-07-12 00:12:40.738843
None,None,None,None,None,2025-07-12 00:12:42.753583
None,None,None,None,None,2025-07-12 00:12:44.758681
None,None,None,None,None,2025-07-12 00:12:46.770640
None,None,None,None,None,2025-07-12 00:12:48.776534
None,None,None,None,None,2025-07-12 00:12:50.790207
None,None,None,None,None,2025-07-12 00:12:52.805028
None,None,None,None,None,2025-07-12 00:12:54.822599
None,None,None,None,None,2025-07-12 00:12:56.835079
None,None,None,None,None,2025-07-12 00:12:58.840503
None,None,None,None,None,2025-07-12 00:13:00.845131
None,None,None,None,None,2025-07-12 00:13:02.849680
None,None,None,None,None,2025-07-12 00:13:04.864591
None,None,None,None,None,2025-07-12 00:13:06.872146
None,None,None,None,None,2025-07-12 00:13:08.885699
None,3,0,3,-2,2025-07-12 00:13:10.901913
None,0,0,1,-1,2025-07-12 00:13:12.918955
None,None,None,None,None,2025-07-12 00:13:14.932020
None,None,None,None,None,2025-07-12 00:13:16.939391
None,None,None,None,None,2025-07-12 00:13:18.946773
None,None,None,None,None,2025-07-12 00:13:20.953425
None,None,None,None,None,2025-07-12 00:13:22.962775
None,None,None,None,None,2025-07-12 00:13:24.972347
None,3,-1,3,0,2025-07-12 00:13:26.975259
None,None,None,None,None,2025-07-12 00:13:28.980912
None,None,None,None,None,2025-07-12 00:13:30.985225
