心拍数,左目のx座標,左目のy座標,右目のx座標,右目のy座標,nitizi
None,None,None,None,None,2025-07-11 21:26:53.983459
76.63,None,None,None,None,2025-07-11 21:26:54.800173
81.08,None,None,None,None,2025-07-11 21:26:55.623594
None,None,None,None,None,2025-07-11 21:26:56.666823
None,1,-1,2,-1,2025-07-11 21:26:57.870159
None,0,0,2,-1,2025-07-11 21:26:59.074930
None,None,None,None,None,2025-07-11 21:27:00.279915
None,0,0,7,0,2025-07-11 21:27:01.478613
None,None,None,None,None,2025-07-11 21:27:02.682958
None,None,None,None,None,2025-07-11 21:27:03.886970
